"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Pablo Aránguiz","FCD","2018","328","1","1","0","0.0433","0.0443","-0.0433","0","0","0","0","0.0433","0","0.0305"
"Michael Ciani","LAG","2018","1770","1","0","0","0.0418","-0.0418","-0.0418","0","0","0","0","0.0418","0","0.0251"
"Nick DeLeon","DCU","2018","1164","1","0","0","0.0385","-0.0385","-0.0385","0","0","0","0","0.0385","0","0.0155"
"Mikey Ambrose","ATL","2018","793","1","0","0","0.0291","-0.0291","-0.0291","1","0","0.0087","-0.0087","0.0378","0","0.0103"
"Chris Odoi-Atsem","DCU","2018","16","1","1","0","0.035","0.0188","-0.035","0","0","0","0","0.035","0","0.003"
"Baggio Husidic","LAG","2018","242","1","0","0","0.0347","-0.0347","-0.0347","0","0","0","0","0.0347","0","0.0642"
"Yangel Herrera","NYC","2018","1212","1","0","0","0.0346","-0.0346","-0.0346","0","0","0","0","0.0346","0","0.0015"
"Shane O'Neill","ORL","2018","1217","1","0","0","0.0344","-0.0344","-0.0344","0","0","0","0","0.0344","0","0.0202"
"Anthony Jackson-Hamel","MTL","2018","654","1","0","0","0.0339","-0.0339","-0.0339","0","0","0","0","0.0339","0","0.0359"
"Alexander Callens","NYC","2018","2981","1","0","0","0.0332","-0.0332","-0.0332","0","0","0","0","0.0332","0","0.0231"
"Andreas Ivan","NYRB","2018","248","1","0","0","0.0323","-0.0323","-0.0323","0","0","0","0","0.0323","0","0.0043"
"Christian Ramirez","MIN","2018","1461","1","0","0","0.0322","-0.0322","-0.0322","0","0","0","0","0.0322","0","0.0245"
"Perry Kitchen","LAG","2018","2534","1","0","0","0.0321","-0.0321","-0.0321","0","0","0","0","0.0321","0","0.0143"
"Diego Campos","CHI","2018","1313","1","0","0","0.0315","-0.0315","-0.0315","0","0","0","0","0.0315","0","0.0158"
"Diego Rubio","SKC","2018","882","1","0","0","0.0301","-0.0301","-0.0301","0","0","0","0","0.0301","0","0.0028"
"André Horta","LAFC","2018","456","2","0","0","0.0296","-0.0296","-0.0296","0","0","0","0","0.0296","0","0.0492"
"Alex Roldan","SEA","2018","838","1","0","0","0.0293","-0.0293","-0.0293","0","0","0","0","0.0293","0","0.0162"
"Ignacio Piatti","MTL","2018","3040","1","0","0","0.0292","-0.0292","-0.0292","0","0","0","0","0.0292","0","0.0176"
"Sunny","RSL","2018","1567","0","0","0","0","0","0","1","0","0.0282","-0.0282","0.0282","0","0"
"Ariel Lassiter","LAG","2018","118","1","0","0","0.0252","-0.0252","-0.0252","0","0","0","0","0.0252","0","0.0147"
"Andrew Wenger","HOU","2018","1882","1","1","0","0.025","-0.005","-0.025","0","0","0","0","0.025","0","0.015"
"Victor Giro","ORL","2018","469","0","0","0","0","0","0","1","0","0.0247","-0.0247","0.0247","0","0"
"Luis Gil","HOU","2018","342","1","1","0","0.0244","0.0865","-0.0244","0","0","0","0","0.0244","0","0.0418"
"Samuel Piette","MTL","2018","3251","1","0","0","0.0239","-0.0239","-0.0239","0","0","0","0","0.0239","0","0.0183"
"Shea Salinas","SJE","2018","1960","1","0","0","0.0233","-0.0233","-0.0233","0","0","0","0","0.0233","0","0.0235"
"Alvas Powell","POR","2018","2235","1","0","0","0.0229","-0.0229","-0.0229","0","0","0","0","0.0229","0","0.0275"
"Miguel Ibarra","MIN","2018","2950","0","0","0","0","0","0","1","0","0.0228","-0.0228","0.0228","0","0"
"Seth Sinovic","SKC","2018","1793","1","0","0","0.0222","-0.0222","-0.0222","0","0","0","0","0.0222","0","0.0133"
"Luiz Fernando","MIN","2018","638","1","0","0","0.0219","-0.0219","-0.0219","0","0","0","0","0.0219","0","0.0002"
"Cristian Penilla","NER","2018","3050","1","0","0","0.0216","-0.0216","-0.0216","0","0","0","0","0.0216","0","0.0126"
"Chris Duvall","MTL","2018","1285","0","0","0","0","0","0","1","0","0.0214","-0.0214","0.0214","0","0"
"Marco Delgado","TOR","2018","2141","1","0","0","0.0213","-0.0213","-0.0213","0","0","0","0","0.0213","0","0.0088"
"Justin Morrow","TOR","2018","1932","1","1","0","0.017","0.09","-0.017","0","0","0","0","0.017","0","0.0069"
"Collen Warner","MIN","2018","1351","1","0","0","0.0159","-0.0159","-0.0159","0","0","0","0","0.0159","0","0.0056"
"Francois Affolter","SJE","2018","736","1","0","0","0.0127","-0.0127","-0.0127","0","0","0","0","0.0127","0","0.0104"
"Brooks Lennon","RSL","2018","3116","1","0","0","0.0113","-0.0113","-0.0113","0","0","0","0","0.0113","0","0.0075"
"Darlington Nagbe","ATL","2018","2155","1","0","0","0.0105","-0.0105","-0.0105","0","0","0","0","0.0105","0","0.0092"
"Auro","TOR","2018","1545","1","1","0","0.0099","0.19","-0.0099","0","0","0","0","0.0099","0","0.0121"
"Edgar Castillo","COL","2018","2683","1","0","0","0.0089","-0.0089","-0.0089","0","0","0","0","0.0089","0","0.0095"
"Jordon Mutch","VAN","2018","927","1","1","0","0.0074","0.1374","-0.0074","0","0","0","0","0.0074","0","0.0077"
"Frédéric Brillant","DCU","2019","3262","12","6","2","3.2879","0.1681","-1.2879","2","0","0.2669","-0.2669","3.5548","0.5222","1.4893"
"Wayne Rooney","DCU","2019","2533","0","0","0","0","0","0","22","3","3.0833","-0.0833","3.0833","0","0"
"Carlos Vela","LAFC","2019","2985","3","0","0","0.5074","-0.5074","-0.5074","10","2","1.4459","0.5541","1.9533","0","0.3054"
"Diego Valeri","POR","2019","2857","1","1","1","0.4589","0.1658","0.5411","12","2","1.2914","0.7086","1.7503","0.7363","0.3379"
"C.J. Sapong","CHI","2019","2777","7","2","1","1.7317","-1.0408","-0.7317","0","0","0","0","1.7317","0.6032","0.8275"
"Tommy Smith","COL","2019","2659","7","2","1","1.3613","-0.27","-0.3613","1","0","0.2786","-0.2786","1.6398","1.0198","1.0627"
"Steven Birnbaum","DCU","2019","3353","10","4","1","1.1291","-0.0136","-0.1291","1","0","0.4697","-0.4697","1.5989","0.5979","0.6628"
"Carles Gil","NER","2019","3343","1","0","0","0.0606","-0.0606","-0.0606","10","1","1.4709","-0.4709","1.5315","0","0.0352"
"Saphir Taïder","MTL","2019","2976","6","1","0","0.9972","-0.8011","-0.9971","4","0","0.4517","-0.4517","1.4489","0","0.704"
"Nicolás Gaitán","CHI","2019","2160","1","1","1","0.5053","0.1627","0.4947","8","3","0.7957","2.2043","1.301","0.8688","0.439"
"Jan Gregus","MIN","2019","2923","0","0","0","0","0","0","8","2","1.1948","0.8052","1.1948","0","0"
"Dax McCarty","CHI","2019","3095","6","2","0","1.1489","-0.7792","-1.149","0","0","0","0","1.1489","0","0.5912"
"Francisco Calvo","CHI","2019","2127","3","1","1","0.5527","0.2049","0.4473","2","0","0.5439","-0.5439","1.0966","0.6948","0.3776"
"Kendall Waston","CIN","2019","2399","9","2","1","0.9334","-0.2236","0.0666","1","0","0.1422","-0.1422","1.0756","0.5759","1.0167"
"Shamit Shome","MTL","2019","1783","2","1","1","1.0704","-0.2404","-0.0704","0","0","0","0","1.0704","1.0471","0.9756"
"Ike Opara","MIN","2019","2814","2","2","2","0.9903","0.108","1.0097","0","0","0","0","0.9903","1.2398","0.5934"
"Marc Rzatkowski","NYRB","2019","2546","1","0","0","0.0123","-0.0123","-0.0123","10","1","0.952","0.048","0.9643","0","0.0133"
"Przemyslaw Frankowski","CHI","2019","2534","2","0","0","0.8074","-0.8074","-0.8074","1","0","0.1559","-0.1559","0.9633","0","0.3133"
"Dom Dwyer","ORL","2019","1779","5","2","2","0.6806","0.4719","1.3194","1","0","0.2797","-0.2797","0.9603","1.6621","0.8232"
"Jack Price","COL","2019","2442","0","0","0","0","0","0","12","2","0.9541","1.0459","0.9541","0","0"
"DeJuan Jones","NER","2019","1448","2","1","1","0.7228","0.1581","0.2772","1","0","0.2247","-0.2247","0.9475","0.6504","0.4815"
"Nani","ORL","2019","2495","4","1","1","0.6487","-0.0862","0.3513","4","1","0.2543","0.7457","0.903","0.8123","0.4518"
"Brandon Bye","NER","2019","2925","5","1","0","0.8808","-0.7731","-0.8808","0","0","0","0","0.8808","0","0.7538"
"Juan Agudelo","NER","2019","2136","3","2","0","0.7261","0.197","-0.7261","1","0","0.1533","-0.1533","0.8794","0","0.4725"
"Pedro Santos","CLB","2019","3034","0","0","0","0","0","0","4","0","0.8649","-0.8649","0.8649","0","0"
"Zlatan Ibrahimovic","LAG","2019","2862","5","2","1","0.7726","0.4692","0.2274","1","0","0.067","-0.067","0.8395","0.6496","0.5795"
"Alex Muyl","NYRB","2019","1542","2","2","1","0.5789","0.2037","0.4211","1","0","0.2599","-0.2599","0.8388","1.1364","0.6498"
"Jonathan dos Santos","LAG","2019","2769","1","0","0","0.0184","-0.0184","-0.0184","6","0","0.8197","-0.8197","0.8381","0","-0.0000027112"
"Nicolás Lodeiro","SEA","2019","2745","0","0","0","0","0","0","9","0","0.8244","-0.8244","0.8244","0","0"
"Rudy Camacho","MTL","2019","1599","4","1","0","0.8066","-0.0873","-0.8066","0","0","0","0","0.8066","0","0.5112"
"Maximiliano Urruti","MTL","2019","2649","4","2","0","0.5764","0.0016","-0.5764","2","0","0.2249","-0.2249","0.8013","0","0.3662"
"Mathieu Deplagne","CIN","2019","3155","5","3","0","0.7882","0.0135","-0.7882","0","0","0","0","0.7882","0","0.5854"
"Josef Martínez","ATL","2019","2808","1","0","0","0.1668","-0.1668","-0.1668","1","1","0.5942","0.4058","0.761","0","0.0974"
"Graham Smith","SKC","2019","976","4","2","1","0.7534","0.0644","0.2466","0","0","0","0","0.7534","1.1664","0.906"
"Shea Salinas","SJE","2019","1514","2","1","0","0.3555","0.1488","-0.3555","2","0","0.3939","-0.3939","0.7494","0","0.3471"
"Román Torres","SEA","2019","1276","4","1","0","0.6109","0.0605","-0.6109","1","0","0.1295","-0.1295","0.7403","0","0.5782"
"Fredy Montero","VAN","2019","2283","2","1","0","0.4674","-0.4467","-0.4674","5","0","0.2631","-0.2631","0.7305","0","0.4658"
"Alejandro Fuenmayor","HOU","2019","768","2","0","0","0.7176","-0.7176","-0.7176","0","0","0","0","0.7176","0","0.6541"
"Erik Godoy","VAN","2019","2853","6","1","1","0.7138","-0.38","0.2862","0","0","0","0","0.7138","0.5362","0.4819"
"Julio Cascante","POR","2019","1614","1","0","0","0.1282","-0.1282","-0.1282","1","1","0.5824","0.4176","0.7107","0","0.008"
"Emmanuel Ledesma","CIN","2019","1939","3","0","0","0.1289","-0.1289","-0.1289","7","0","0.5816","-0.5816","0.7105","0","0.0382"
"Leonardo Jara","DCU","2019","2540","4","0","0","0.5752","-0.5752","-0.5752","1","0","0.1286","-0.1286","0.7038","0","0.5166"
"Doneil Henry","VAN","2019","2323","4","1","1","0.697","-0.2152","0.303","0","0","0","0","0.697","0.5399","0.4817"
"Tomás Conechny","POR","2019","437","2","1","1","0.6817","0.1931","0.3183","0","0","0","0","0.6817","0.7951","0.6469"
"Aaron Long","NYRB","2019","2342","4","2","2","0.6733","0.3558","1.3267","0","0","0","0","0.6733","1.0546","0.448"
"Zakaria Diallo","MTL","2019","2233","3","0","0","0.6528","-0.6528","-0.6528","0","0","0","0","0.6528","0","0.2134"
"Laurent Ciman","TOR","2019","1387","3","1","0","0.5092","-0.2484","-0.5092","1","0","0.1381","-0.1381","0.6473","0","0.2792"
"Eddie Segura","LAFC","2019","3249","5","1","1","0.646","-0.0661","0.354","0","0","0","0","0.646","0.3386","0.4931"
"Bradley Wright-Phillips","NYRB","2019","1273","5","0","0","0.6331","-0.6331","-0.6331","0","0","0","0","0.6331","0","0.4078"
"Adam Lundkvist","HOU","2019","2642","0","0","0","0","0","0","3","0","0.6209","-0.6209","0.6209","0","0"
"Kim Kee-hee","SEA","2019","2887","4","0","0","0.6091","-0.6091","-0.6091","0","0","0","0","0.6091","0","0.3811"
"Alberth Elis","HOU","2019","2138","3","0","0","0.6083","-0.6083","-0.6083","0","0","0","0","0.6083","0","0.4994"
"Héctor Villalba","ATL","2019","1030","1","1","1","0.5942","0.1416","0.4058","0","0","0","0","0.5942","0.5871","0.3489"
"Krisztián Németh","SKC","2019","1717","2","0","0","0.587","-0.587","-0.587","0","0","0","0","0.587","0","0.2844"
"Harry Novillo","MTL","2019","497","0","0","0","0","0","0","1","0","0.575","-0.575","0.575","0","0"
"Haris Medunjanin","PHI","2019","3374","2","0","0","0.0645","-0.0645","-0.0645","10","0","0.5","-0.5","0.5645","0","0.0304"
"Luciano Acosta","DCU","2019","2362","4","1","1","0.5633","0.1425","0.4367","0","0","0","0","0.5633","0.6535","0.3468"
"Johan Kappelhof","CHI","2019","2796","2","1","0","0.5602","-0.0665","-0.5602","0","0","0","0","0.5602","0","0.375"
"Jack Elliott","PHI","2019","3374","2","1","0","0.172","0.0254","-0.172","2","0","0.3882","-0.3882","0.5601","0","0.1333"
"Bill Tuiloma","POR","2019","2229","7","2","0","0.553","-0.4292","-0.553","0","0","0","0","0.553","0","0.4683"
"Gerso","SKC","2019","1895","0","0","0","0","0","0","1","0","0.5497","-0.5497","0.5497","0","0"
"Leonardo Bertone","CIN","2019","2261","1","0","0","0.0126","-0.0126","-0.0126","4","1","0.5291","0.4709","0.5417","0","0.0087"
"Amro Tarek","NYRB","2019","1608","3","2","1","0.5408","-0.0861","0.4592","0","0","0","0","0.5408","0.5759","0.333"
"Diego Fagundez","NER","2019","1286","2","0","0","0.2439","-0.2439","-0.2439","2","0","0.295","-0.295","0.5389","0","0.0258"
"Yordy Reyna","VAN","2019","2183","1","0","0","0.0239","-0.0239","-0.0239","4","1","0.5134","0.4866","0.5374","0","0.0165"
"Larrys Mabiala","POR","2019","2108","2","2","2","0.4019","0.8507","1.5981","1","0","0.1335","-0.1335","0.5354","1.3029","0.2637"
"Adama Diomande","LAFC","2019","1575","2","0","0","0.5317","-0.5317","-0.5317","0","0","0","0","0.5317","0","0.2157"
"Michael Boxall","MIN","2019","2819","3","1","1","0.5276","0.293","0.4724","0","0","0","0","0.5276","1.0174","0.3851"
"Maximiliano Moralez","NYC","2019","2700","2","1","0","0.0809","-0.0189","-0.0809","3","0","0.4303","-0.4303","0.5112","0","0.0641"
"Tim Parker","NYRB","2019","2647","2","0","0","0.3318","-0.3318","-0.3318","2","0","0.1785","-0.1785","0.5103","0","0.2263"
"Jordan Morris","SEA","2019","2191","1","0","0","0.1295","-0.1295","-0.1295","1","0","0.3726","-0.3726","0.5021","0","0.0479"
"Nick Hagglund","CIN","2019","1985","4","0","0","0.4989","-0.4989","-0.4989","0","0","0","0","0.4989","0","0.3014"
"Alexandru Mitrita","NYC","2019","2326","5","2","0","0.3799","-0.1029","-0.3799","1","0","0.1109","-0.1109","0.4908","0","0.303"
"Rolf Feltscher","LAG","2019","2370","4","0","0","0.4841","-0.4841","-0.4841","0","0","0","0","0.4841","0","0.3555"
"Daniel Royer","NYRB","2019","2522","9","4","0","0.4812","0.2982","-0.4812","0","0","0","0","0.4812","0","0.3727"
"Keegan Rosenberry","COL","2019","3377","3","0","0","0.3012","-0.3012","-0.3012","2","0","0.1699","-0.1699","0.4711","0","0.2979"
"Ulises Segura","DCU","2019","1985","4","0","0","0.4707","-0.4707","-0.4707","0","0","0","0","0.4707","0","0.3942"
"Dave Romney","LAG","2019","1007","1","0","0","0.4701","-0.4701","-0.4701","0","0","0","0","0.4701","0","0.2762"
"Emmanuel Boateng","LAG","2019","991","0","0","0","0","0","0","1","0","0.4701","-0.4701","0.4701","0","0"
"J.J. Williams","CLB","2019","366","1","0","0","0.4691","-0.4691","-0.4691","0","0","0","0","0.4691","0","0.4014"
"Daniel Steres","LAG","2019","2860","3","2","0","0.4673","0.0793","-0.4673","0","0","0","0","0.4673","0","0.311"
"Pity Martínez","ATL","2019","2301","1","0","0","0.0199","-0.0199","-0.0199","4","0","0.4453","-0.4453","0.4652","0","0.0148"
"Aleksandar Katai","CHI","2019","2281","1","0","0","0.1223","-0.1223","-0.1223","3","0","0.3314","-0.3315","0.4538","0","0.0832"
"Bacary Sagna","MTL","2019","2390","0","0","0","0","0","0","3","0","0.4469","-0.4469","0.4469","0","0"
"Wilfried Zahibo","NER","2019","1660","3","1","0","0.4392","-0.063","-0.4392","0","0","0","0","0.4392","0","0.2332"
"Graham Zusi","SKC","2019","2587","4","0","0","0.077","-0.077","-0.077","3","0","0.3576","-0.3576","0.4347","0","0.0524"
"Michael Bradley","TOR","2019","2593","1","0","0","0.0405","-0.0405","-0.0405","3","0","0.3926","-0.3926","0.4331","0","0.0424"
"Diego Rossi","LAFC","2019","3127","2","0","0","0.1149","-0.1149","-0.1149","1","0","0.3122","-0.3122","0.4271","0","0.0848"
"Fanendo Adi","CIN","2019","780","3","2","0","0.4237","-0.1053","-0.4237","0","0","0","0","0.4237","0","0.0803"
"Corey Baird","RSL","2019","2258","1","1","1","0.4226","0.3583","0.5774","0","0","0","0","0.4226","0.6907","0.2919"
"Quincy Amarikwa","DCU","2019","560","2","1","1","0.4172","0.3025","0.5828","0","0","0","0","0.4172","1.2446","0.6081"
"Alejandro Romero Gamarra","NYRB","2019","2103","1","1","0","0.0145","0.0377","-0.0145","3","0","0.4011","-0.4011","0.4156","0","0"
"Federico Higuaín","CLB","2019","1222","1","0","0","0.0312","-0.0312","-0.0312","5","1","0.3755","0.6245","0.4066","0","0.0173"
"Albert Rusnák","RSL","2019","2658","1","1","1","0.0207","0.1266","0.9793","6","0","0.3747","-0.3747","0.3953","1.1664","0.0241"
"Juan Fernando Caicedo","NER","2019","1201","3","1","1","0.3944","0.429","0.6056","0","0","0","0","0.3944","0.4378","0.1636"
"Ola Kamara","DCU","2019","282","2","2","1","0.3863","0.9933","0.6137","0","0","0","0","0.3863","0.5817","0.2248"
"Magnus Eriksson","SJE","2019","3061","4","1","0","0.2094","-0.0865","-0.2094","6","0","0.1684","-0.1684","0.3778","0","0.0885"
"Nemanja Nikolic","CHI","2019","2134","4","2","2","0.3698","0.1396","1.6302","0","0","0","0","0.3698","0.7977","0.2156"
"Sam Nicholson","COL","2019","1976","4","3","0","0.3692","0.2861","-0.3692","0","0","0","0","0.3692","0","0.0743"
"Danilo Silva","LAFC","2019","261","1","0","0","0.1973","-0.1973","-0.1973","1","0","0.1694","-0.1694","0.3667","0","0.1826"
"Johnny Russell","SKC","2019","2315","2","0","0","0.1177","-0.1177","-0.1177","4","0","0.2476","-0.2476","0.3653","0","0.0619"
"Chris Wondolowski","SJE","2019","2247","2","0","0","0.3618","-0.3618","-0.3618","0","0","0","0","0.3618","0","0.1305"
"Cristian Cásseres Jr","NYRB","2019","1986","5","0","0","0.348","-0.348","-0.348","1","0","0.0127","-0.0127","0.3607","0","0.1698"
"Michael Barrios","FCD","2019","3000","2","0","0","0.2156","-0.2156","-0.2156","3","0","0.1421","-0.1421","0.3576","0","0.0637"
"Valeri Qazaishvili","SJE","2019","2307","4","3","2","0.2967","0.1782","1.7033","1","0","0.0606","-0.0606","0.3573","0.5572","0.0889"
"Jonathan Mensah","CLB","2019","2372","3","1","0","0.3524","-0.1993","-0.3524","0","0","0","0","0.3524","0","0.2175"
"Allan Cruz","CIN","2019","1876","1","0","0","0.0569","-0.0569","-0.0569","2","0","0.2927","-0.2927","0.3496","0","0.0035"
"Andrew Wooten","PHI","2019","390","1","1","0","0.3471","0.372","-0.3471","0","0","0","0","0.3471","0","0.2064"
"Romell Quioto","HOU","2019","889","0","0","0","0","0","0","2","0","0.3436","-0.3436","0.3436","0","0"
"Mathieu Choinière","MTL","2019","767","0","0","0","0","0","0","1","0","0.3426","-0.3426","0.3426","0","0"
"Donovan Pines","DCU","2019","868","0","0","0","0","0","0","2","0","0.3426","-0.3426","0.3426","0","0"
"Andre Shinyashiki","COL","2019","1858","5","2","0","0.3396","-0.2166","-0.3396","0","0","0","0","0.3396","0","0.2658"
"Nick DeLeon","TOR","2019","2015","3","1","0","0.338","-0.2273","-0.338","0","0","0","0","0.338","0","0.1529"
"Giancarlo González","LAG","2019","1608","1","0","0","0.142","-0.142","-0.142","1","0","0.1952","-0.1952","0.3372","0","0.1707"
"Antonio Mlinar Delamea","NER","2019","1490","1","0","0","0.3368","-0.3368","-0.3368","0","0","0","0","0.3368","0","0.2459"
"Alejandro Pozuelo","TOR","2019","2728","0","0","0","0","0","0","4","0","0.3341","-0.3341","0.3341","0","0"
"Ryan Hollingshead","FCD","2019","3286","2","2","0","0.3322","0.3188","-0.3322","0","0","0","0","0.3322","0","0.3476"
"Kenny Saief","CIN","2019","619","0","0","0","0","0","0","2","0","0.3322","-0.3322","0.3322","0","0"
"Claude Dielna","POR","2019","1225","2","0","0","0.3291","-0.3291","-0.3291","0","0","0","0","0.3291","0","0.3508"
"Jordan Harvey","LAFC","2019","2556","2","1","1","0.3275","0.2917","0.6725","0","0","0","0","0.3275","0.6258","0.2061"
"Cristian Espinoza","SJE","2019","2736","4","0","0","0.1412","-0.1412","-0.1412","3","0","0.1829","-0.1829","0.3241","0","0.1056"
"Felipe Gutiérrez","SKC","2019","2952","3","1","0","0.2183","0.1126","-0.2183","3","0","0.0994","-0.0994","0.3177","0","0.0889"
"Jamiro Monteiro","PHI","2019","2249","3","0","0","0.1","-0.1","-0.1","2","0","0.217","-0.217","0.317","0","0.0718"
"Felipe","DCU","2019","848","0","0","0","0","0","0","2","0","0.3165","-0.3165","0.3165","0","0"
"Jake Nerwinski","VAN","2019","2208","0","0","0","0","0","0","1","0","0.3158","-0.3158","0.3158","0","0"
"Robin Lod","MIN","2019","634","1","0","0","0.3139","-0.3139","-0.3139","0","0","0","0","0.3139","0","0.3031"
"Nedum Onuoha","RSL","2019","2554","2","1","0","0.3119","-0.2691","-0.3119","0","0","0","0","0.3119","0","0.2338"
"Jefferson Savarino","RSL","2019","2496","0","0","0","0","0","0","2","0","0.3094","-0.3094","0.3094","0","0"
"Jackson Yueill","SJE","2019","2953","2","0","0","0.0579","-0.0579","-0.0579","4","0","0.2455","-0.2455","0.3034","0","0"
"Ronald Matarrita","NYC","2019","2163","2","0","0","0.2609","-0.2609","-0.2609","1","0","0.0422","-0.0422","0.303","0","0.1642"
"Ilie Sánchez","SKC","2019","2767","3","0","0","0.2838","-0.2838","-0.2838","1","0","0.0166","-0.0166","0.3004","0","0.1485"
"Sebastián Blanco","POR","2019","2768","3","1","1","0.2689","0.4753","0.7311","1","0","0.0304","-0.0304","0.2993","0.5986","0.1422"
"Sebastian Lletget","LAG","2019","2517","1","0","0","0.2043","-0.2043","-0.2043","2","0","0.0898","-0.0898","0.2941","0","0.139"
"Victor Ulloa","CIN","2019","2135","1","0","0","0.0199","-0.0199","-0.0199","2","0","0.2728","-0.2728","0.2927","0","0.0097"
"Wil Trapp","CLB","2019","2574","0","0","0","0","0","0","2","1","0.2899","0.7101","0.2899","0","0"
"David Guzmán","CLB","2019","1255","0","0","0","0","0","0","1","0","0.2869","-0.2869","0.2869","0","0"
"Alex Crognale","CLB","2019","1000","1","0","0","0.2869","-0.2869","-0.2869","0","0","0","0","0.2869","0","0.201"
"Valentín Castellanos","NYC","2019","2256","2","1","0","0.0716","-0.0514","-0.0716","3","0","0.2135","-0.2135","0.2851","0","0.0455"
"Patrick Mullins","TOR","2019","391","1","1","1","0.2813","0.2901","0.7187","0","0","0","0","0.2813","1.0471","0.2946"
"Fafa Picault","PHI","2019","2035","2","1","0","0.1141","-0.0708","-0.1141","1","0","0.1672","-0.1672","0.2812","0","0.0692"
"Florian Jungwirth","SJE","2019","2943","1","1","0","0.2809","0.4471","-0.2809","0","0","0","0","0.2809","0","0.2636"
"Jorge Villafaña","POR","2019","2138","1","0","0","0.012","-0.012","-0.012","1","1","0.2681","0.7319","0.2801","0","0.0086"
"Chris Pontius","LAG","2019","806","1","0","0","0.0749","-0.0749","-0.0749","1","0","0.2043","-0.2043","0.2792","0","0.0204"
"Mauro Manotas","HOU","2019","2754","1","0","0","0.1541","-0.1541","-0.1541","1","0","0.1249","-0.1249","0.279","0","0.0804"
"Guram Kashia","SJE","2019","2113","2","0","0","0.2771","-0.2771","-0.2771","0","0","0","0","0.2771","0","0.0931"
"Liam Fraser","TOR","2019","887","1","1","0","0.0551","0.4034","-0.0551","1","0","0.2217","-0.2217","0.2768","0","0.0374"
"Fatai Alashe","CIN","2019","498","2","1","0","0.2756","0.0219","-0.2756","0","0","0","0","0.2756","0","0.1147"
"Paul Arriola","DCU","2019","2648","4","1","0","0.2342","-0.1842","-0.2342","1","0","0.0409","-0.0409","0.2751","0","0.1082"
"Tommy Thompson","SJE","2019","2468","1","1","1","0.2737","0.5703","0.7263","0","0","0","0","0.2737","0.7227","0.1978"
"Cory Burke","PHI","2019","546","1","1","1","0.2735","0.2629","0.7265","0","0","0","0","0.2735","1.05","0.2872"
"Leandro González Pirez","ATL","2019","2936","2","0","0","0.1991","-0.1991","-0.1991","2","0","0.0692","-0.0692","0.2683","0","0.2084"
"Gyasi Zardes","CLB","2019","2705","1","0","0","0.268","-0.268","-0.268","0","0","0","0","0.268","0","0.2907"
"Frankie Amaya","CIN","2019","1341","0","0","0","0","0","0","4","0","0.2666","-0.2666","0.2666","0","0"
"Josh Williams","CLB","2019","1393","2","2","2","0.2654","0.8993","1.7346","0","0","0","0","0.2654","1.2334","0.1623"
"Diego Rubio","COL","2019","2202","2","0","0","0.1533","-0.1533","-0.1533","1","0","0.1103","-0.1103","0.2636","0","0.1079"
"Kyle Smith","ORL","2019","1554","2","0","0","0.2629","-0.2629","-0.2629","0","0","0","0","0.2629","0","0.2152"
"Favio Álvarez","LAG","2019","1330","2","1","0","0.2621","0.0284","-0.2621","0","0","0","0","0.2621","0","0.1581"
"Jorge Moreira","POR","2019","2482","1","0","0","0.0244","-0.0244","-0.0244","2","0","0.2304","-0.2304","0.2548","0","0.01"
"Jeremy Ebobisse","POR","2019","2539","2","1","1","0.2318","0.5304","0.7682","1","0","0.02","-0.02","0.2518","0.6659","0.1521"
"Gastón Sauro","CLB","2019","1412","4","0","0","0.2507","-0.2507","-0.2507","0","0","0","0","0.2507","0","0.1225"
"Damir Kreilach","RSL","2019","2874","3","0","0","0.2489","-0.2489","-0.2489","0","0","0","0","0.2489","0","0.0778"
"Rece Buckmaster","NYRB","2019","597","0","0","0","0","0","0","1","0","0.2488","-0.2488","0.2488","0","0"
"Kei Kamara","COL","2019","2788","3","1","1","0.1911","0.2617","0.8089","2","0","0.0564","-0.0564","0.2475","-0.0001","0.0744"
"Bryan Acosta","FCD","2019","2309","2","0","0","0.1069","-0.1069","-0.1069","2","0","0.1361","-0.1361","0.243","0","0.0553"
"Nicolás Mezquida","COL","2019","1604","4","2","0","0.0986","0.0253","-0.0986","3","0","0.1355","-0.1355","0.2342","0","0.0564"
"Luis Caicedo","NER","2019","2575","4","0","0","0.2308","-0.2308","-0.2308","0","0","0","0","0.2308","0","0.1441"
"Daniel Lovitz","MTL","2019","2764","1","0","0","0.0246","-0.0246","-0.0246","3","0","0.2027","-0.2027","0.2273","0","0.0245"
"Benny Feilhaber","COL","2019","673","0","0","0","0","0","0","1","0","0.2201","-0.2201","0.2201","0","0"
"Djordje Mihailovic","CHI","2019","1600","0","0","0","0","0","0","3","0","0.2183","-0.2183","0.2183","0","0"
"Brenden Aaronson","PHI","2019","1825","2","1","0","0.1904","-0.0463","-0.1904","1","0","0.0256","-0.0256","0.216","0","0.1215"
"Gianluca Busio","SKC","2019","1046","1","1","0","0.1771","0.06","-0.1771","1","0","0.0373","-0.0373","0.2144","0","0.0088"
"Orji Okwonkwo","MTL","2019","1875","1","1","0","0.2139","0.0802","-0.2139","0","0","0","0","0.2139","0","0.1724"
