"Player","Team","Dribbling","Fouling","Interrupting","Passing","Receiving","Shooting","Goals Added"
"Teal Bunbury","NER","-1.3364","0.2688","0.0958","-0.8224","1.1892","-0.3024","-0.9074"
"Juan David Cabezas","HOU","-0.21","-0.0385","-0.4286","-0.1421","-0.1058","0.0162","-0.9088"
"Joe Corona","LAG","-0.1065","0.0015","-0.5003","-0.3662","0.0911","-0.0396","-0.92"
"Corey Baird","RSL","0.6504","-0.0502","0.2436","-0.94","-0.8425","0.0033","-0.9354"
"Ethan Finlay","MIN","-1.4584","-0.0183","0.2351","-0.1629","0.2101","0.2572","-0.9372"
"Marcelo","CHI","-0.1239","-0.2076","-0.3518","-0.1651","-0.0619","-0.0334","-0.9437"
"A.J. DeLaGarza","HOU","-0.3903","-0.1577","-0.1757","-0.4715","0.0932","0.1581","-0.9439"
"Mathias Jørgensen","NYRB","-0.6529","-0.0277","0.0129","-0.1785","-0.0635","-0.0383","-0.948"
"Efrain Álvarez","LAG","-0.6069","0.017","-0.1377","-0.0923","-0.0978","-0.0333","-0.951"
"Yohan Croizet","SKC","-0.2884","-0.1217","-0.0277","0.0464","-0.3836","-0.1763","-0.9513"
"Marcos López","SJE","-0.2442","-0.2544","-0.0584","-0.3918","-0.0404","0.0073","-0.9819"
"Mathieu Deplagne","CIN","-0.3905","-0.142","-0.2335","-0.7046","0.3753","0.1063","-0.989"
"Terrence Boyd","TOR","-0.1977","-0.065","-0.0741","-0.2463","-0.3041","-0.1122","-0.9994"
"Felipe","VAN","-0.394","0.0245","0.0381","-0.6889","-0.0056","0.0242","-1.0017"
"Jay Chapman","TOR","-0.3942","-0.0848","-0.1993","-0.2454","-0.1362","0.0358","-1.0241"
"Tony Rocha","NYC","-0.2597","0.0281","-0.0682","-0.524","-0.1377","-0.0885","-1.05"
"Ignacio Piatti","MTL","-0.6887","-0.1157","-0.0336","-0.104","0.0111","-0.1295","-1.0604"
"Sebastien Ibeagha","NYC","-0.3064","-0.1761","-0.3383","0.0808","-0.2729","-0.0502","-1.0631"
"Ebenezer Ofori","NYC","-0.1302","-0.3107","0.1675","-0.1686","-0.4288","-0.1926","-1.0634"
"Fafa Picault","PHI","0.1848","0.0946","-0.0787","-0.4926","-0.3672","-0.4072","-1.0663"
"Sean Nealis","NYRB","-0.2632","-0.4414","-0.2008","0.002","-0.1227","-0.0477","-1.0738"
"Víctor Cabrera","MTL","0.1479","-0.1333","-0.7912","-0.0375","-0.1602","-0.1065","-1.0808"
"Rasmus Schüller","MIN","-0.2617","-0.1322","-0.1168","-0.2729","-0.1889","-0.1133","-1.0858"
"Ken Krolicki","MTL","-0.0777","-0.2855","-0.1714","-0.3629","-0.1788","-0.0114","-1.0877"
"Sacha Kljestan","ORL","-0.5838","-0.0292","0.0847","-0.2985","-0.4342","0.1408","-1.1202"
"Russell Teibert","VAN","-0.5524","0.0029","0.3458","-0.3054","-0.4901","-0.1302","-1.1294"
"Damir Kreilach","RSL","-0.5786","0.089","-0.5356","-0.5431","-0.0402","0.4759","-1.1326"
"Waylon Francis","CLB","-0.0127","-0.1313","-0.7656","0.0095","-0.1769","-0.0569","-1.1339"
"Kyle Beckerman","RSL","0.0359","-0.0111","-0.1694","-0.647","-0.2053","-0.15","-1.1469"
"Kei Kamara","COL","-0.9492","-0.3371","-0.36","0.028","0.3592","0.1007","-1.1584"
"Jesús Medina","NYC","-0.5466","-0.0813","-0.087","-0.3303","-0.2811","0.1559","-1.1704"
"Tommy McNamara","HOU","-0.4308","-0.1489","-0.1161","-0.1067","-0.4807","0.0909","-1.1923"
"Darren Mattocks","CIN","0.5729","-0.1909","-0.0123","0.2577","-1.358","-0.4687","-1.1993"
"Shamit Shome","MTL","0.0281","-0.2899","-0.4899","-0.2092","-0.0768","-0.1666","-1.2043"
"Frankie Amaya","CIN","0.0809","-0.0292","-0.0014","-0.4442","-0.6835","-0.135","-1.2124"
"Fabian Herbers","CHI","-0.5398","-0.0131","-0.1954","-0.7037","0.2501","-0.0132","-1.2151"
"Raymon Gaddis","PHI","-0.2951","0.4334","-0.2269","-0.818","-0.3501","0.0275","-1.2292"
"José Bizama","HOU","0.0588","-0.1552","-0.9032","-0.2826","-0.0233","0.0344","-1.2711"
"Dominique Badji","FCD","-0.1929","-0.0052","-0.1374","-0.5485","-0.4301","0.0013","-1.3128"
"Jacori Hayes","FCD","-0.3468","0.053","-0.18","-0.601","-0.2457","0.0076","-1.3129"
"Russell Canouse","DCU","-0.2852","-0.3173","0.429","-0.6115","-0.3732","-0.1662","-1.3244"
"Marcelo Silva","RSL","-0.2331","-0.2002","-0.172","-0.5479","-0.1637","-0.0091","-1.326"
"Lucas Rodríguez","DCU","-0.6584","0.1089","0.9934","-0.7566","-0.7443","-0.2928","-1.3498"
"Dion Pereira","ATL","-0.0319","0.009","-0.5374","-0.4466","-0.2797","-0.0724","-1.359"
"Luis Argudo","CLB","0.0884","-0.4295","-0.1436","-0.2919","-0.3826","-0.2048","-1.364"
"Aníbal Godoy","SJE","-0.162","-0.5358","0.012","-0.2893","-0.2522","-0.1381","-1.3654"
"Jeremy Ebobisse","POR","-1.9524","0.0154","-0.3042","-1.0403","2.2292","-0.3253","-1.3776"
"Donny Toia","RSL","-0.1767","-0.6824","-0.0435","-0.1514","-0.2761","-0.0668","-1.3969"
"Erik Hurtado","SKC","-0.895","-0.1178","-0.0469","-0.424","0.1972","-0.1301","-1.4166"
"Seth Sinovic","SKC","0.2757","-0.2012","-0.5864","-0.7472","-0.0671","-0.0929","-1.4191"
"Julio Cascante","POR","-0.1036","0.0838","-1.2676","-0.0003","-0.0193","-0.1165","-1.4235"
"Emmanuel Ledesma","CIN","-0.8271","-0.1817","0.5097","0.4219","-0.9935","-0.3734","-1.4441"
"Carlos Gruezo","FCD","-0.0992","-0.5519","-0.081","-0.5111","-0.1783","-0.0397","-1.4612"
"Eric Remedi","ATL","0.0557","-0.0972","-0.2062","-0.8171","-0.3512","-0.0484","-1.4644"
"Federico Higuaín","CLB","-0.2895","-0.1144","-0.5076","0.2286","-0.4591","-0.3321","-1.4741"
"Caleb Stanko","CIN","-0.3234","-0.0561","-0.4134","-0.4189","-0.3028","-0.0276","-1.5422"
"Rashawn Dally","CIN","-0.3728","-0.0831","-0.1025","-0.2218","-0.5929","-0.2041","-1.5772"
"James Sands","NYC","-0.0431","-0.2587","-0.314","-0.6257","-0.3313","-0.036","-1.6088"
"Sam Johnson","RSL","-0.5693","-0.1994","0.033","-0.1229","-0.9266","0.1009","-1.6843"
"Samuel Piette","MTL","-0.1955","-0.2305","0.2856","-0.9794","-0.3864","-0.1861","-1.6923"
"Matías Vera","HOU","-0.2708","-0.3693","0.1063","-0.5855","-0.5074","-0.2071","-1.8338"
"Tomás Martínez","HOU","-0.1135","0.2048","-0.2798","-0.3295","-1.145","-0.22","-1.883"
"Jake Nerwinski","VAN","-0.2592","-0.3872","-0.296","-0.9404","-0.0389","0.0281","-1.8936"
"Johan Kappelhof","CHI","-0.022","0.0394","-0.2838","-1.1462","-0.4661","-0.0506","-1.9293"
"Aljaz Struna","HOU","0.5675","-0.0266","-1.8994","-0.266","-0.4027","0.0034","-2.0238"
"Kellyn Acosta","COL","0.1523","-0.1656","-0.6083","-0.6251","-0.7644","-0.0966","-2.1077"
"Artur","CLB","-0.1404","-0.1782","-0.7551","-1.037","-0.044","0.033","-2.1217"
"Brenden Aaronson","PHI","-1.113","0.0096","-0.2507","-1.3963","0.5407","0.0209","-2.1888"
"Fredy Montero","VAN","-0.3776","-0.1246","-0.0706","-0.34","-1.0333","-0.4876","-2.4337"
"Maximiliano Urruti","MTL","0.254","-0.0742","0.709","-1.044","-2.2744","-0.7193","-3.1489"
"Miguel Ibarra","MIN","-1.796","-0.1572","-0.6563","-0.7746","0.1061","-0.2045","-3.4825"
