"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Alex Roldan","SEA","2019","502","87","0.8046","0.845","-3.5161","-4.0415","18.4698","0.9821","0.0494"
"Will Bruin","SEA","2019","470","47","0.7234","0.7987","-3.5372","-7.526","11.7874","-0.6582","0.0254"
"Mohamed El-Munir","LAFC","2019","681","218","0.8257","0.842","-3.551","-1.6289","17.3317","5.3966","0.0544"
"Samuel Piette","MTL","2019","2428","950","0.8516","0.8554","-3.6241","-0.3815","22.9826","4.4814","0.1457"
"Sebastian Anderson","COL","2019","332","58","0.6552","0.7187","-3.687","-6.3568","18.5707","6.6165","0.0557"
"Jacori Hayes","FCD","2019","982","360","0.8722","0.8828","-3.8108","-1.0585","17.5564","1.9023","0.0853"
"Santiago Patiño","ORL","2019","398","25","0.72","0.8766","-3.9138","-15.6552","16.3779","-4.485","0.0171"
"Magnus Eriksson","SJE","2019","3061","847","0.8347","0.8393","-3.9207","-0.4629","20.1304","5.1863","0.1045"
"Ken Krolicki","MTL","2019","592","162","0.8827","0.9072","-3.9617","-2.4455","17.8308","-1.5965","0.0677"
"Douglas Martínez","RSL","2019","65","11","0.5455","0.9078","-3.9854","-36.2309","11.958","-4.1923","0.0717"
"Florian Valot","NYRB","2019","134","32","0.5938","0.7195","-4.0235","-12.5735","16.7815","8.395","0.0942"
"Gerso","SKC","2019","1895","151","0.8212","0.8481","-4.0557","-2.6859","15.253","0.7799","0.0377"
"Jonathan Lewis","COL","2019","985","98","0.8163","0.8585","-4.1284","-4.2126","14.309","-0.4964","0.0396"
"David Accam","CLB","2019","753","52","0.7692","0.8488","-4.1358","-7.9534","13.165","0.4755","0.0269"
"Patrick Mullins","CLB","2019","246","17","0.5882","0.832","-4.1433","-24.3721","14.538","-0.6021","0.0114"
"Miguel Ibarra","MIN","2019","1655","297","0.8215","0.8356","-4.162","-1.4014","16.3559","0.776","0.0564"
"Terrence Boyd","TOR","2019","406","48","0.6875","0.7763","-4.2603","-8.8756","14.3904","-2.4174","0.0199"
"Kyle Duncan","NYRB","2019","1192","270","0.6852","0.7011","-4.2992","-1.5923","18.5036","11.7176","0.1203"
"Ola Kamara","DCU","2019","282","41","0.6829","0.7882","-4.3142","-10.5224","15.4924","-0.8246","0.0332"
"Brett Levis","VAN","2019","382","63","0.746","0.8156","-4.38","-6.9524","18.2498","2.8312","0.0538"
"Gary Mackay-Steven","NYC","2019","597","80","0.775","0.831","-4.4778","-5.5972","16.9584","1.5539","0.0307"
"Ethan Finlay","MIN","2019","2108","179","0.7765","0.802","-4.5576","-2.5462","15.4241","2.7529","0.0314"
"Cristian Pavón","LAG","2019","1048","183","0.7814","0.8067","-4.635","-2.5328","15.3014","2.1404","0.0809"
"Jeremiah Gutjahr","CHI","2019","555","154","0.7468","0.7774","-4.718","-3.0637","18.6684","5.2049","0.072"
"Johnny Russell","SKC","2019","2315","300","0.8033","0.8193","-4.782","-1.594","22.7725","2.1923","0.0491"
"Danilo Acosta","ORL","2019","729","146","0.7808","0.8136","-4.7846","-3.2771","18.4049","3.1326","0.0821"
"Bojan Krkić","MTL","2019","650","108","0.8241","0.8697","-4.9258","-4.5609","16.8509","1.9486","0.0655"
"Víctor Rodríguez","SEA","2019","1186","241","0.8257","0.8462","-4.9431","-2.0511","15.2574","3.4514","0.0624"
"João Moutinho","ORL","2019","1347","402","0.7587","0.7711","-4.9693","-1.2361","19.599","6.305","0.0951"
"Alvas Powell","CIN","2019","1070","273","0.7729","0.7912","-4.9982","-1.8309","23.5917","4.8945","0.0967"
"Justin Rennicks","NER","2019","115","10","0.3","0.8023","-5.0235","-50.2347","11.2501","3.2545","0.0222"
"Nicolás Mezquida","COL","2019","1604","273","0.8168","0.8356","-5.1149","-1.8736","19.116","3.3754","0.0534"
"Francisco Calvo","MIN","2019","684","146","0.6986","0.734","-5.1621","-3.5357","22.0302","9.4276","0.0952"
"Omir Fernandez","NYRB","2019","680","65","0.7231","0.8042","-5.2759","-8.1168","13.2128","0.644","0.0238"
"Shane O'Neill","ORL","2019","937","216","0.6991","0.7236","-5.299","-2.4533","23.2715","11.6784","0.0794"
"Cory Burke","PHI","2019","546","36","0.5833","0.732","-5.353","-14.8694","17.7658","3.7503","0.0349"
"Emmanuel Boateng","LAG","2019","991","90","0.7778","0.8411","-5.6973","-6.3303","15.264","0.8459","0.0223"
"Kellyn Acosta","COL","2019","2865","623","0.8475","0.8567","-5.7053","-0.9158","18.4666","4.1326","0.1079"
"Kenny Saief","CIN","2019","619","135","0.8074","0.8498","-5.7222","-4.2387","18.7014","2.1262","0.0864"
"Cristian Cásseres Jr","NYRB","2019","1986","512","0.7617","0.7732","-5.8878","-1.15","16.6782","8.5778","0.1191"
"Nick Besler","RSL","2019","834","242","0.8058","0.8303","-5.9299","-2.4504","21.3413","5.8878","0.067"
"Yohan Croizet","SKC","2019","1214","230","0.8174","0.8433","-5.9627","-2.5925","19.2878","1.8585","0.0494"
"Tomás Conechny","POR","2019","437","105","0.781","0.839","-6.0938","-5.8037","18.3404","2.4774","0.0302"
"Patrick Mullins","TOR","2019","391","42","0.5952","0.7407","-6.1108","-14.5494","17.7781","3.5677","0.0243"
"Joaquín Ardáiz","VAN","2019","502","38","0.7105","0.877","-6.3248","-16.6443","13.7721","-2.5633","0.0144"
"Lass Bangoura","VAN","2019","697","105","0.7714","0.8322","-6.3793","-6.0755","16.8464","3.2857","0.0383"
"Chris Mueller","ORL","2019","1530","238","0.8109","0.8381","-6.4678","-2.7176","17.0721","1.0732","0.0421"
"Youness Mokhtar","CLB","2019","482","96","0.7083","0.7759","-6.4865","-6.7567","22.9394","7.8523","0.0634"
"Tomás Martínez","HOU","2019","2486","553","0.8228","0.8351","-6.8315","-1.2354","19.614","5.6589","0.0858"
"Anthony Jackson-Hamel","MTL","2019","702","82","0.6951","0.7785","-6.836","-8.3366","16.149","-0.2216","0.0219"
"Robinho","CLB","2019","1206","157","0.8408","0.8848","-6.9211","-4.4083","13.6072","-1.8268","0.0454"
"Sacha Kljestan","ORL","2019","1530","458","0.8166","0.8321","-7.0804","-1.5459","17.5425","4.4539","0.0866"
"Kelyn Rowe","SKC","2019","770","140","0.7857","0.8364","-7.0893","-5.0638","19.3558","3.5313","0.0421"
"Dániel Sallói","SKC","2019","1704","202","0.802","0.8371","-7.0966","-3.5132","17.5391","-0.2704","0.0369"
"Brandon Vázquez","ATL","2019","703","85","0.7882","0.8719","-7.114","-8.3694","15.7502","-3.3553","0.0323"
"Vincent Bezecourt","NYRB","2019","488","57","0.5614","0.6871","-7.1661","-12.5721","15.1754","8.508","0.049"
"Ignacio Piatti","MTL","2019","826","123","0.7886","0.8473","-7.2232","-5.8726","20.9448","1.2987","0.0601"
"J.J. Williams","CLB","2019","366","33","0.5455","0.7646","-7.2323","-21.916","12.5156","-1.5368","0.0282"
"Carlos Ascues","ORL","2019","1227","236","0.8051","0.8359","-7.2654","-3.0785","19.0904","5.0707","0.0704"
"Danny Hoesen","SJE","2019","1690","153","0.8039","0.8518","-7.3289","-4.7901","16.6318","2.4624","0.0241"
"Damir Kreilach","RSL","2019","2874","1036","0.8166","0.8237","-7.3486","-0.7093","19.4124","2.2328","0.1288"
"Ismael Tajouri-Shradi","NYC","2019","1033","231","0.8442","0.8761","-7.3886","-3.1985","16.0745","-0.6422","0.0512"
"Sergio Santos","PHI","2019","710","67","0.6418","0.7542","-7.5296","-11.2382","16.3266","5.6573","0.019"
"Tom Barlow","NYRB","2019","653","57","0.5965","0.7299","-7.6042","-13.3408","11.3892","0.5891","0.0288"
"Alberth Elis","HOU","2019","2138","232","0.7543","0.7875","-7.6888","-3.3141","15.0821","1.3418","0.0559"
"Alexandru Mitrita","NYC","2019","2326","393","0.799","0.8188","-7.7839","-1.9806","17.3261","5.3971","0.0592"
"Carlos Vela","LAFC","2019","2985","364","0.8187","0.8401","-7.787","-2.1393","19.3866","3.77","0.0501"
"Joao Plata","RSL","2019","405","110","0.8","0.871","-7.8115","-7.1013","20.6182","3.0893","0.0256"
"Theo Bair","VAN","2019","909","99","0.6869","0.7686","-8.0944","-8.1762","15.0351","1.8272","0.0368"
"Dominique Badji","FCD","2019","2190","228","0.7719","0.8076","-8.139","-3.5697","16.5357","-1.1969","0.039"
"Nemanja Nikolic","CHI","2019","2134","246","0.8496","0.883","-8.2115","-3.338","14.5377","-4.3976","0.0367"
"Amro Tarek","NYRB","2019","1608","293","0.6075","0.636","-8.3532","-2.8509","25.2622","18.1339","0.0711"
"Brooks Lennon","RSL","2019","1745","425","0.7671","0.7868","-8.3794","-1.9716","22.4777","5.1374","0.0723"
"Wilfried Zahibo","NER","2019","1660","614","0.7752","0.789","-8.4682","-1.3792","20.4221","8.9284","0.1076"
"Saphir Taïder","MTL","2019","2976","1018","0.8821","0.8905","-8.5308","-0.838","22.4297","1.5441","0.1224"
"Doneil Henry","VAN","2019","2323","348","0.7989","0.8234","-8.5421","-2.4546","23.5112","10.9115","0.0613"
"Sebastián Blanco","POR","2019","2768","849","0.7856","0.796","-8.839","-1.0411","23.6112","8.946","0.1109"
"Dom Dwyer","ORL","2019","1779","124","0.7742","0.8461","-8.9182","-7.1921","14.5801","-1.9995","0.0294"
"Zlatan Ibrahimovic","LAG","2019","2862","429","0.7855","0.8064","-8.929","-2.0813","17.0033","1.8102","0.0644"
"Mason Toye","MIN","2019","901","85","0.6941","0.8001","-9.0043","-10.5934","15.0727","-3.2565","0.0307"
"Hassani Dotson","MIN","2019","1580","377","0.7958","0.8197","-9.01","-2.3899","18.7167","3.7453","0.0739"
"Justin Meram","ATL","2019","1368","301","0.7741","0.8041","-9.0337","-3.0012","17.265","4.1251","0.0657"
"Justin Meram","CLB","2019","415","86","0.7558","0.8647","-9.3628","-10.887","16.0921","1.0109","0.0404"
"Benji Michel","ORL","2019","1071","79","0.6456","0.767","-9.5909","-12.1403","16.6974","0.8967","0.0305"
"Alex Muyl","NYRB","2019","1542","279","0.7133","0.7478","-9.6372","-3.4542","15.5053","5.8592","0.0636"
"Kevin Molino","MIN","2019","978","245","0.7959","0.8368","-10.0214","-4.0903","18.4341","3.2763","0.0789"
"Connor Lade","NYRB","2019","932","174","0.6552","0.7135","-10.1478","-5.8321","18.9747","9.8682","0.0814"
"Sam Johnson","RSL","2019","1407","149","0.7248","0.7937","-10.2662","-6.8901","14.8559","-2.1618","0.0303"
"Nani","ORL","2019","2495","662","0.8021","0.8177","-10.336","-1.5613","19.1537","5.4187","0.1"
"Brian White","NYRB","2019","1441","127","0.6535","0.7399","-10.9687","-8.6368","13.1269","0.2898","0.0395"
"Kekuta Manneh","CIN","2019","1651","229","0.8297","0.878","-11.0534","-4.8268","14.6458","-2.2824","0.0446"
"Bradley Wright-Phillips","NYRB","2019","1273","143","0.6853","0.7659","-11.5203","-8.0562","14.6059","2.5509","0.0336"
"Jordan Morris","SEA","2019","2191","311","0.7878","0.825","-11.571","-3.7206","17.2295","0.1331","0.0508"
"Kemar Lawrence","NYRB","2019","1913","447","0.7047","0.7307","-11.6106","-2.5974","18.1282","7.6093","0.0941"
"Krisztián Németh","SKC","2019","1717","205","0.8098","0.8671","-11.7547","-5.734","14.4601","-3.4102","0.0359"
"Gyasi Zardes","CLB","2019","2705","222","0.7658","0.8197","-11.9716","-5.3926","13.6267","-0.8335","0.0402"
"Jozy Altidore","TOR","2019","1835","210","0.7524","0.8096","-12.024","-5.7257","19.1474","1.3548","0.0401"
"Juan Agudelo","NER","2019","2136","422","0.7891","0.8176","-12.0407","-2.8532","16.3255","3.7419","0.0789"
"Maximiliano Urruti","MTL","2019","2649","288","0.8333","0.8753","-12.0998","-4.2013","18.542","0.337","0.0494"
"Ulises Segura","DCU","2019","1985","429","0.8135","0.842","-12.2156","-2.8474","14.2588","0.8806","0.0566"
"Michael Murillo","NYRB","2019","1883","469","0.6759","0.7031","-12.7416","-2.7168","16.6406","10.148","0.1002"
"Darren Mattocks","CIN","2019","1385","144","0.7222","0.8118","-12.8926","-8.9532","16.7056","0.444","0.0391"
"Chris Wondolowski","SJE","2019","2247","204","0.7794","0.8432","-13.0072","-6.3761","15.1569","0.252","0.0261"
"Jefferson Savarino","RSL","2019","2496","438","0.8402","0.8699","-13.026","-2.974","18.9872","2.3601","0.0762"
"Daniel Lovitz","MTL","2019","2764","775","0.7742","0.791","-13.0507","-1.684","20.8846","4.7754","0.1055"
"Julian Gressel","ATL","2019","2898","658","0.7675","0.7875","-13.1777","-2.0027","20.7739","4.4967","0.0727"
"Rashawn Dally","CIN","2019","597","91","0.7253","0.8717","-13.3249","-14.6428","13.0181","-3.3628","0.04"
"Adama Diomande","LAFC","2019","1575","160","0.7062","0.7904","-13.47","-8.4188","17.4856","1.8795","0.0305"
"Angelo Rodríguez","MIN","2019","1901","151","0.702","0.7918","-13.5658","-8.984","14.303","0.3062","0.0334"
"Diego Rubio","COL","2019","2202","352","0.7614","0.8","-13.5896","-3.8607","20.1225","4.4657","0.0876"
"Lucas Venuto","VAN","2019","1266","172","0.7907","0.872","-13.9783","-8.1269","15.957","-2.7714","0.0431"
"Maximiliano Moralez","NYC","2019","2700","936","0.8109","0.8262","-14.362","-1.5344","20.7178","5.893","0.124"
"Brenden Aaronson","PHI","2019","1825","265","0.7887","0.8442","-14.7191","-5.5544","15.6366","1.2988","0.0419"
"Josef Martínez","ATL","2019","2808","299","0.8294","0.8802","-15.1922","-5.081","15.4876","-1.8585","0.0393"
"Luciano Acosta","DCU","2019","2362","766","0.8185","0.8389","-15.5663","-2.0322","17.9136","5.2829","0.1059"
"Corey Baird","RSL","2019","2258","331","0.8218","0.8706","-16.1743","-4.8865","15.2876","-2.4428","0.0485"
"Mauro Manotas","HOU","2019","2754","314","0.8217","0.8739","-16.4015","-5.2234","15.7058","-2.0788","0.0499"
"Brian Fernández","POR","2019","1570","145","0.7241","0.843","-17.2394","-11.8892","18.1191","-0.6591","0.0324"
"Jeremy Ebobisse","POR","2019","2539","295","0.7356","0.7946","-17.4067","-5.9006","17.5409","2.4489","0.0394"
"Andre Shinyashiki","COL","2019","1858","265","0.7472","0.8151","-18.0115","-6.7968","17.4751","2.3356","0.0575"
"Orji Okwonkwo","MTL","2019","1875","237","0.7975","0.8742","-18.1854","-7.6732","15.2483","-3.4345","0.0415"
"Gustavo Bou","NER","2019","1265","176","0.6989","0.8052","-18.7211","-10.637","19.7337","5.1659","0.0619"
"Roland Lamah","CIN","2019","1924","308","0.763","0.8252","-19.1617","-6.2213","18.2885","1.2702","0.0543"
"Tesho Akindele","ORL","2019","2066","266","0.7218","0.7959","-19.6989","-7.4056","15.7842","-0.4838","0.05"
"Paul Arriola","DCU","2019","2648","505","0.7762","0.8153","-19.73","-3.9069","15.3728","3.0941","0.0719"
"Emmanuel Ledesma","CIN","2019","1939","349","0.6963","0.7541","-20.165","-5.7779","22.1247","5.0686","0.0657"
"Fafa Picault","PHI","2019","2035","224","0.7321","0.8225","-20.2473","-9.039","14.756","-1.7111","0.033"
"C.J. Sapong","CHI","2019","2777","334","0.6796","0.7415","-20.6582","-6.1851","15.1871","2.3926","0.0554"
"Allan Cruz","CIN","2019","1876","275","0.7345","0.8105","-20.8986","-7.5995","17.5382","3.1828","0.063"
"Leonardo Bertone","CIN","2019","2261","784","0.7946","0.8223","-21.6912","-2.7667","21.869","6.352","0.1341"
"Cristian Espinoza","SJE","2019","2736","509","0.8035","0.8472","-22.2365","-4.3687","19.1322","-0.4815","0.0749"
"Diego Valeri","POR","2019","2857","707","0.8034","0.8356","-22.74","-3.2164","18.8838","4.2127","0.0921"
"Kei Kamara","COL","2019","2788","426","0.7441","0.799","-23.3885","-5.4903","14.9527","0.3482","0.0954"
"Héber","NYC","2019","1725","265","0.7698","0.8618","-24.3696","-9.1961","15.6003","-0.8779","0.0528"
"Jesús Ferreira","FCD","2019","2653","527","0.833","0.8805","-25.0075","-4.7453","18.4987","1.497","0.0649"
"Teal Bunbury","NER","2019","2391","284","0.7359","0.8275","-26.022","-9.1627","15.1692","-0.8661","0.0486"
"Fredy Montero","VAN","2019","2283","319","0.7273","0.8131","-27.3676","-8.5792","20.3103","5.6469","0.0554"
"Wayne Rooney","DCU","2019","2533","678","0.7832","0.8249","-28.3012","-4.1742","21.9651","4.3149","0.0918"
"Daniel Royer","NYRB","2019","2522","298","0.6409","0.7394","-29.3426","-9.8465","14.6216","5.6192","0.0534"
"Valentín Castellanos","NYC","2019","2256","249","0.6627","0.7837","-30.1372","-12.1033","15.8486","1.2636","0.0388"
"Marc Rzatkowski","NYRB","2019","2546","615","0.7301","0.7802","-30.8231","-5.0119","17.0214","7.9673","0.1144"
"Darwin Quintero","MIN","2019","2359","495","0.7051","0.7741","-34.1965","-6.9084","21.1653","8.4292","0.0902"
"Alejandro Romero Gamarra","NYRB","2019","2103","566","0.7067","0.7673","-34.2828","-6.057","19.2899","8.2581","0.0994"
"Nicolás Gaitán","CHI","2019","2160","495","0.7091","0.7792","-34.7287","-7.0159","22.1608","8.3862","0.0863"
"Kacper Przybylko","PHI","2019","2462","427","0.7377","0.8191","-34.7626","-8.1411","15.2264","-1.645","0.0655"
"Nicolás Lodeiro","SEA","2019","2745","1123","0.7872","0.8231","-40.2948","-3.5881","20.0805","5.927","0.1655"
"Pedro Santos","CLB","2019","3034","541","0.7024","0.7789","-41.3847","-7.6497","21.5455","7.1334","0.0808"
"Pity Martínez","ATL","2019","2301","584","0.7449","0.8219","-44.9702","-7.7004","20.3002","5.9729","0.0759"
"Jan Gregus","MIN","2020","196","72","0.9167","0.8146","7.3522","10.2114","21.6605","8.962","0.1905"
"Dax McCarty","NSH","2020","195","101","0.901","0.8421","5.9478","5.8889","18.0334","6.0187","0.1767"
"Steven Birnbaum","DCU","2020","205","61","0.8525","0.758","5.7607","9.4437","23.3412","13.0572","0.1107"
"Diego Fagundez","NER","2020","197","67","0.9104","0.8293","5.4368","8.1146","24.338","7.9968","0.1426"
"Matt Besler","SKC","2020","196","74","0.8919","0.8191","5.3841","7.2759","21.2071","9.0089","0.125"
"Sam Vines","COL","2020","195","51","0.9412","0.8369","5.3205","10.4323","19.2917","0.7058","0.0996"
"Drew Moor","COL","2020","195","60","0.95","0.8653","5.08","8.4666","22.3459","7.9158","0.1068"
"Aníbal Godoy","NSH","2020","195","91","0.9231","0.8699","4.837","5.3154","21.3976","5.0107","0.1631"
"Jack Price","COL","2020","195","98","0.898","0.8495","4.7514","4.8484","23.6357","5.6831","0.1886"
"Andrew Farrell","NER","2020","197","51","0.8627","0.7715","4.6539","9.1253","22.751","14.3479","0.1021"
"Keegan Rosenberry","COL","2020","195","65","0.8923","0.829","4.1143","6.3296","22.4989","2.4557","0.1246"
"Matías Vera","HOU","2020","194","69","0.9275","0.8716","3.8578","5.5911","21.9954","3.48","0.1455"
"Gustav Svensson","SEA","2020","72","28","0.9643","0.8282","3.8111","13.6111","26.3086","11.5863","0.1193"
"Jordan Harvey","LAFC","2020","98","37","0.9459","0.8431","3.8035","10.2797","15.6193","1.8027","0.1307"
"Dave Romney","NSH","2020","195","66","0.8485","0.7955","3.4994","5.3021","23.8268","10.9738","0.1027"
"Reto Ziegler","FCD","2020","200","75","0.8933","0.8494","3.2959","4.3945","21.766","8.5085","0.125"
"Victor Ulloa","MIA","2020","176","47","0.8936","0.825","3.2233","6.8581","19.5847","4.4336","0.1286"
"Henry Kessler","NER","2020","197","30","0.8","0.6957","3.1301","10.4338","25.2586","15.916","0.0669"
"Daniel Lovitz","NSH","2020","195","61","0.8033","0.7523","3.1122","5.1019","19.4049","7.6107","0.0967"
"Nedum Onuoha","RSL","2020","193","42","0.9762","0.9043","3.0175","7.1846","18.9704","3.8525","0.0738"
"Adrien Regattin","CIN","2020","133","36","0.8889","0.806","2.9841","8.2892","23.6393","4.2454","0.0789"
"Rodrigo Schlegel","ORL","2020","98","32","0.8438","0.7562","2.803","8.7595","22.3514","7.802","0.1246"
"Jorge Corrales","MTL","2020","200","56","0.8393","0.7899","2.7667","4.9405","15.528","3.9059","0.1046"
"Greg Garza","CIN","2020","167","33","0.9394","0.8568","2.7255","8.2591","17.6752","-2.415","0.0681"
"Diego Palacios","LAFC","2020","89","31","0.9355","0.8488","2.6865","8.6663","16.8854","8.0315","0.1216"
"Tim Parker","NYRB","2020","195","26","0.7692","0.6659","2.6854","10.3286","24.7635","17.2854","0.0532"
"Saphir Taïder","MTL","2020","200","103","0.8932","0.8673","2.6677","2.59","18.7392","3.862","0.1854"
"Maynor Figueroa","HOU","2020","194","58","0.8276","0.7835","2.5568","4.4083","23.9285","8.6468","0.1197"
"Kendall Waston","CIN","2020","198","39","0.8718","0.8077","2.5007","6.4121","24.4574","11.3585","0.0753"
"Tommy Thompson","SJE","2020","163","43","0.9535","0.8958","2.4815","5.771","15.6216","0.1043","0.0757"
"Matthew Real","PHI","2020","200","30","0.7667","0.6862","2.4152","8.0506","23.8989","10.3117","0.0706"
"Lalas Abubakar","COL","2020","195","49","0.9184","0.8696","2.3918","4.8812","21.5935","6.7545","0.089"
"Diego Rossi","LAFC","2020","205","23","1","0.8961","2.3887","10.3859","14.7479","-1.895","0.0515"
"Zarek Valentin","HOU","2020","194","53","0.8491","0.8041","2.3841","4.4983","20.2063","0.6466","0.1031"
"Frédéric Brillant","DCU","2020","205","46","0.8696","0.8193","2.3139","5.0302","24.685","13.89","0.083"
"Franco Escobar","ATL","2020","47","25","0.92","0.8281","2.2985","9.1939","23.6475","4.2274","0.0754"
"Patrick Seagrist","NYRB","2020","195","44","0.7273","0.6755","2.2774","5.1758","18.3066","12.9741","0.0932"
"Khiry Shelton","SKC","2020","196","26","0.9231","0.8376","2.2222","8.5471","13.0249","-1.2075","0.0666"
"Alejandro Bedoya","PHI","2020","192","41","0.8049","0.7512","2.1988","5.363","18.1011","7.949","0.123"
"Dejan Jakovic","LAFC","2020","179","31","0.9032","0.8341","2.1442","6.9167","20.3898","9.89","0.0581"
"Júnior Moreno","DCU","2020","205","66","0.9091","0.8766","2.1425","3.2462","20.0972","2.7199","0.1246"
"Nick Lima","SJE","2020","148","35","0.8857","0.8247","2.1356","6.1016","23.6019","-2.8816","0.0615"
"Brandon Bye","NER","2020","197","60","0.7167","0.6829","2.0264","3.3773","18.5685","10.5225","0.1408"
"Álvaro Medrán","CHI","2020","198","79","0.8481","0.8225","2.0193","2.5561","18.0275","6.2231","0.1551"
"Joevin Jones","SEA","2020","189","49","0.9184","0.878","1.9781","4.0369","17.7469","-1.5208","0.096"
"Perry Kitchen","LAG","2020","149","40","0.825","0.7758","1.9688","4.922","21.4806","3.3408","0.0915"
"Robbie Robinson","MIA","2020","150","11","0.9091","0.7308","1.9607","17.8244","7.9611","-0.1673","0.0443"
"Xavier Arreaga","SEA","2020","202","73","0.9041","0.8775","1.9395","2.6569","21.3828","6.9394","0.1207"
"Dylan Nealis","MIA","2020","108","19","0.8947","0.7942","1.9096","10.0508","19.1074","-0.575","0.0798"
"Edison Flores","DCU","2020","182","23","0.913","0.8318","1.8694","8.1277","15.6731","2.58","0.0571"
"Jonathan dos Santos","LAG","2020","47","24","0.9583","0.8812","1.8503","7.7097","18.3214","10.8435","0.0989"
"Nick DePuy","LAG","2020","196","39","0.8462","0.8002","1.7927","4.5967","23.8706","9.0909","0.0875"
"Janio Bikel","VAN","2020","100","28","0.8929","0.8294","1.7777","6.3489","16.9845","6.6454","0.125"
"Ezequiel Barco","ATL","2020","199","46","0.9348","0.8964","1.7677","3.8429","15.6473","-3.1925","0.0891"
"Francisco Calvo","CHI","2020","198","55","0.8","0.7685","1.7307","3.1468","23.8535","12.8026","0.1013"
"Jonathan Mensah","CLB","2020","201","67","0.8507","0.825","1.7228","2.5714","27.3418","8.6336","0.1139"
"Jakob Glesnes","PHI","2020","207","29","0.7931","0.7338","1.7199","5.9308","29.8962","12.1662","0.0752"
"Mauricio Pineda","CHI","2020","198","68","0.8824","0.8581","1.65","2.4265","18.7928","5.7213","0.1266"
"Rod Fanni","MTL","2020","200","45","0.9556","0.9191","1.642","3.6488","20.7523","8.7017","0.0808"
"Dario Zuparic","POR","2020","194","37","0.8919","0.8478","1.6309","4.4078","26.0927","13.1069","0.0629"
"Vito Wormgoor","CLB","2020","100","45","0.9333","0.8979","1.5931","3.5402","21.5979","8.6787","0.1446"
"Mohamed El-Munir","LAFC","2020","18","8","1","0.8041","1.5672","19.5905","17.983","10.58","0.0304"
"Fernando Meza","ATL","2020","199","101","0.901","0.8855","1.5604","1.545","23.2045","9.726","0.1323"
"Matt Hedges","FCD","2020","200","60","0.9","0.8748","1.51","2.5167","19.8482","8.0078","0.1055"
"Anton Tinnerholm","NYC","2020","201","51","0.7451","0.7158","1.4961","2.9334","16.5273","6.9271","0.1102"
"Robin Lod","MIN","2020","189","20","0.85","0.7752","1.4961","7.4803","15.1007","4.347","0.069"
"Ronald Matarrita","NYC","2020","201","46","0.7826","0.7505","1.4793","3.2158","17.8902","6.385","0.1161"
"Jasser Khmiri","VAN","2020","198","34","0.9118","0.8683","1.4764","4.3424","24.4079","5.7026","0.0651"
"Jorge Moreira","POR","2020","91","23","0.8696","0.8078","1.4205","6.1759","17.2001","5.265","0.0871"
"Robin Jansson","ORL","2020","193","39","0.8974","0.8622","1.373","3.5204","23.7464","8.6132","0.0747"
"Danny Leyva","SEA","2020","49","16","1","0.9155","1.3519","8.4496","15.1106","1.4231","0.0526"
"Jamiro Monteiro","PHI","2020","207","39","0.8462","0.8118","1.34","3.4359","17.7576","3.6623","0.1412"
"Mathieu Deplagne","CIN","2020","198","55","0.8","0.7758","1.3328","2.4234","18.2524","8.3448","0.1165"
"Auro","TOR","2020","199","58","0.7586","0.7357","1.329","2.2914","19.2107","10.1636","0.1328"
"Antônio Carlos","ORL","2020","193","63","0.8254","0.8051","1.279","2.0301","25.3057","8.8258","0.1128"
"Yordy Reyna","VAN","2020","98","19","1","0.9345","1.2454","6.5545","16.1701","-1.5253","0.0961"
"Corey Baird","RSL","2020","130","23","0.8261","0.7724","1.2337","5.364","18.904","6.935","0.0497"
"Chris Cadden","CLB","2020","61","6","1","0.7973","1.2161","20.2683","14.9472","2.8942","0.0099"
"Walker Zimmerman","NSH","2020","195","63","0.7778","0.7587","1.2041","1.9113","21.6407","9.8097","0.1027"
"Emerson Hyndman","ATL","2020","199","79","0.9241","0.9098","1.1271","1.4267","18.8578","3.0482","0.1158"
"Gastón Giménez","CHI","2020","33","14","0.7857","0.7059","1.1174","7.9813","21.204","14.7364","0.0545"
"Alejandro Pozuelo","TOR","2020","178","45","0.8222","0.7983","1.0755","2.3901","18.1384","6.7211","0.125"
"Teal Bunbury","NER","2020","147","21","0.8095","0.7588","1.0642","5.0674","17.5409","2.53","0.0475"
"Gadi Kinda","SKC","2020","170","38","0.8947","0.8671","1.0497","2.7625","22.8749","5.7893","0.086"
"Johan Kappelhof","CHI","2020","198","33","0.8182","0.7865","1.0465","3.1712","21.3384","10.4441","0.068"
"Samuel Piette","MTL","2020","200","77","0.8701","0.8567","1.0336","1.3424","19.2475","5.1287","0.1315"
"Jonathan Osorio","TOR","2020","199","60","0.85","0.8329","1.0266","1.711","15.8892","5.2862","0.1504"
"Nick Besler","RSL","2020","155","38","0.8947","0.868","1.0176","2.678","19.3173","-0.4903","0.0823"
"Joe Corona","LAG","2020","114","47","0.8085","0.787","1.0117","2.1526","18.4355","6.5354","0.1173"
"Sacha Kljestan","LAG","2020","180","44","0.7955","0.7725","1.0109","2.2976","15.7748","5.98","0.1014"
