"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Juan Agudelo","NER","2017","1943","2","1","1","0.5702","-0.0544","0.4298","2","1","0.357","0.643","0.9272","0.2493","0.205"
"Mauro Manotas","HOU","2017","2248","2","2","1","0.5301","0.7938","0.4699","3","1","0.3776","0.6224","0.9077","0.0866","0.053"
"Ilsinho","PHI","2017","1923","2","1","1","0.4869","-0.0071","0.5131","2","0","0.3624","-0.3624","0.8493","0.0005","0.0199"
"Diego Fagundez","NER","2017","2603","2","1","1","0.4528","0.3431","0.5472","1","1","0.3574","0.6426","0.8102","0.3709","0.1307"
"Alberth Elis","HOU","2017","1768","2","1","1","0.2554","-0.037","0.7446","1","1","0.5542","0.4458","0.8096","1.0074","0.2534"
"Darlington Nagbe","POR","2017","2517","0","0","0","0","0","0","2","1","0.7336","0.2664","0.7336","0","0"
"Anthony Jackson-Hamel","MTL","2017","1251","3","2","1","0.6986","0.258","0.3014","0","0","0","0","0.6986","0.0667","0.0791"
"Lee Nguyen","NER","2017","2706","0","0","0","0","0","0","4","0","0.6712","-0.6712","0.6712","0","0"
"Roger Espinoza","SKC","2017","2894","0","0","0","0","0","0","2","1","0.6668","0.3332","0.6668","0","0"
"Gerso","SKC","2017","2410","2","1","1","0.6668","0.0104","0.3332","0","0","0","0","0.6668","0.398","0.22"
"Luis Solignac","CHI","2017","2305","1","1","1","0.431","0.122","0.569","1","1","0.2344","0.7656","0.6654","0.6659","0.287"
"Tesho Akindele","FCD","2017","1652","3","1","0","0.4326","-0.315","-0.4326","1","0","0.2184","-0.2184","0.6511","0","0.1632"
"Emmanuel Boateng","LAG","2017","2429","1","1","1","0.4032","0.136","0.5968","1","0","0.182","-0.182","0.5853","0.6945","0.2801"
"Josef Martínez","ATL","2017","1615","3","2","1","0.5823","0.6118","0.4177","0","0","0","0","0.5823","0.0545","0.1327"
"Danilo Acosta","RSL","2017","1512","0","0","0","0","0","0","1","1","0.578","0.422","0.578","0","0"
"Brooks Lennon","RSL","2017","1690","1","1","0","0.2796","0.2203","-0.2796","1","1","0.2871","0.7129","0.5666","0","0.3575"
"Leandro González Pirez","ATL","2017","3031","0","0","0","0","0","0","1","1","0.5493","0.4507","0.5493","0","0"
"Víctor Vázquez","TOR","2017","2517","0","0","0","0","0","0","1","1","0.5404","0.4596","0.5404","0","0"
"Haris Medunjanin","PHI","2017","3298","0","0","0","0","0","0","2","1","0.5327","0.4673","0.5327","0","0"
"Nicolás Lodeiro","SEA","2017","3175","1","1","1","0.3105","0.5041","0.6895","1","0","0.2178","-0.2178","0.5283","0.3849","0.1195"
"Julian Gressel","ATL","2017","2170","1","0","0","0.2452","-0.2452","-0.2452","1","0","0.2823","-0.2823","0.5275","0","0.072"
"Luciano Acosta","DCU","2017","2566","0","0","0","0","0","0","2","1","0.5272","0.4728","0.5272","0","0"
"Marco Ureña","SJE","2017","1842","2","2","0","0.5264","-0.0892","-0.5264","0","0","0","0","0.5264","0","0.4458"
"Fafa Picault","PHI","2017","2009","2","1","0","0.5239","-0.3062","-0.5239","0","0","0","0","0.5239","0","0.1177"
"Blerim Dzemaili","MTL","2017","2074","1","1","0","0.0337","-0.0104","-0.0337","3","2","0.484","1.516","0.5176","0","0.0324"
"Justin Meram","CLB","2017","2733","1","1","1","0.2803","0.3359","0.7197","1","0","0.1986","-0.1986","0.4789","1.0126","0.2838"
"Khiry Shelton","NYC","2017","585","1","1","0","0.4721","-0.0964","-0.4721","0","0","0","0","0.4721","0","0.2037"
"Darren Mattocks","POR","2017","1197","2","2","1","0.4705","0.7105","0.5295","0","0","0","0","0.4705","0.1801","0.0507"
"Dairon Asprilla","POR","2017","1516","1","0","0","0.2716","-0.2716","-0.2716","1","0","0.1902","-0.1902","0.4619","0","0.1568"
"Giovani dos Santos","LAG","2017","2360","1","1","1","0.1848","0.5408","0.8152","2","0","0.2701","-0.2701","0.4549","0.4086","0.0755"
"Ignacio Piatti","MTL","2017","2561","2","2","2","0.3579","0.3832","1.6421","2","0","0.0892","-0.0892","0.447","0.961","0.1641"
"Carlos Rivas","ORL","2017","2119","2","0","0","0.2866","-0.2866","-0.2866","1","0","0.1507","-0.1507","0.4373","0","0.2236"
"Arturo Álvarez","CHI","2017","1195","0","0","0","0","0","0","1","0","0.4255","-0.4255","0.4255","0","0"
"Kevin Molino","MIN","2017","2681","1","0","0","0.3033","-0.3033","-0.3033","1","1","0.1165","0.8835","0.4198","0","0.0007"
"Tosaint Ricketts","TOR","2017","1111","0","0","0","0","0","0","1","1","0.4163","0.5837","0.4163","0","0"
"Benny Feilhaber","SKC","2017","2452","0","0","0","0","0","0","1","0","0.41","-0.41","0.41","0","0"
"Dom Dwyer","SKC","2017","1359","1","1","0","0.41","0.1151","-0.41","0","0","0","0","0.41","0","0.0006"
"Ola Kamara","CLB","2017","3061","2","1","0","0.408","-0.1189","-0.408","0","0","0","0","0.408","0","0.2515"
"Chris Pontius","PHI","2017","2361","1","1","0","0.155","0.0075","-0.155","1","0","0.2448","-0.2448","0.3998","0","0.1464"
"Yamil Asad","ATL","2017","2934","0","0","0","0","0","0","2","1","0.3951","0.6049","0.3951","0","0"
"Gustav Svensson","SEA","2017","2827","0","0","0","0","0","0","1","0","0.3888","-0.3888","0.3888","0","0"
"Cristian Roldan","SEA","2017","3171","1","0","0","0.3888","-0.3888","-0.3888","0","0","0","0","0.3888","0","0.0008"
"Albert Rusnák","RSL","2017","2777","2","2","0","0.2511","-0.0212","-0.2511","1","1","0.1234","0.8766","0.3745","0","0.002"
"Cyle Larin","ORL","2017","2349","2","1","0","0.1806","0.0129","-0.1806","1","0","0.1893","-0.1893","0.3699","0","0.0635"
"Christian Ramirez","MIN","2017","2578","1","0","0","0.0654","-0.0654","-0.0654","1","0","0.3033","-0.3033","0.3687","0","0.0329"
"Jay Simpson","PHI","2017","575","2","1","0","0.3449","-0.0579","-0.3449","0","0","0","0","0.3449","0","0.0255"
"Rodney Wallace","NYC","2017","2039","1","0","0","0.0344","-0.0344","-0.0344","1","0","0.3079","-0.3079","0.3423","0","0.0139"
"Bastian Schweinsteiger","CHI","2017","2131","0","0","0","0","0","0","2","1","0.3262","0.6738","0.3262","0","0"
"Erick Torres","HOU","2017","2153","2","1","1","0.3193","0.4642","0.6807","0","0","0","0","0.3193","0.5991","0.1493"
"Hassoun Camara","MTL","2017","1449","0","0","0","0","0","0","1","0","0.3169","-0.3169","0.3169","0","0"
"C.J. Sapong","PHI","2017","3025","0","0","0","0","0","0","1","0","0.3165","-0.3165","0.3165","0","0"
"Joevin Jones","SEA","2017","2610","0","0","0","0","0","0","1","1","0.3105","0.6895","0.3105","0","0"
"Sebastien Le Toux","DCU","2017","810","1","1","1","0.307","0.4655","0.693","0","0","0","0","0.307","0.4293","0.1318"
"Sacha Kljestan","NYRB","2017","2797","0","0","0","0","0","0","2","0","0.302","-0.302","0.302","0","0"
"Cristian Colmán","FCD","2017","1062","1","1","0","0.2986","0.1989","-0.2986","0","0","0","0","0.2986","0","0.0051"
"Luke Mulholland","RSL","2017","2097","0","0","0","0","0","0","1","0","0.2912","-0.2912","0.2912","0","0"
"Luis Silva","RSL","2017","1898","1","1","1","0.2871","0.5036","0.7129","0","0","0","0","0.2871","0.1004","0.0288"
"Roland Lamah","FCD","2017","2251","0","0","0","0","0","0","2","0","0.287","-0.2869","0.287","0","0"
"Yura Movsisyan","RSL","2017","1549","1","1","1","0.2818","0.6119","0.7182","0","0","0","0","0.2818","0.0004","0.0001"
"Niko Hansen","CLB","2017","475","0","0","0","0","0","0","1","1","0.2803","0.7197","0.2803","0","0"
"Danny Hoesen","SJE","2017","1983","0","0","0","0","0","0","1","0","0.2733","-0.2733","0.2733","0","0"
"Jeremy Ebobisse","POR","2017","384","0","0","0","0","0","0","1","0","0.2716","-0.2716","0.2716","0","0"
"Kei Kamara","NER","2017","2532","2","1","0","0.2692","-0.1505","-0.2692","0","0","0","0","0.2692","0","0.1798"
"Dániel Sallói","SKC","2017","1315","2","2","1","0.2608","0.0684","0.7392","0","0","0","0","0.2608","0.6258","0.1171"
"Nick Lima","SJE","2017","1942","0","0","0","0","0","0","1","0","0.2531","-0.2531","0.2531","0","0"
"Alex","HOU","2017","2459","2","0","0","0.2076","-0.2076","-0.2076","1","0","0.045","-0.045","0.2526","0","0.016"
"Adolfo Machado","HOU","2017","3231","0","0","0","0","0","0","1","1","0.2491","0.7509","0.2491","0","0"
"Lloyd Sam","DCU","2017","2139","1","0","0","0.2202","-0.2202","-0.2202","0","0","0","0","0.2202","0","0.0914"
"Abu Danladi","MIN","2017","1517","2","1","1","0.2196","0.1904","0.7804","0","0","0","0","0.2196","0.4088","0.0517"
"Maximiliano Urruti","FCD","2017","2938","1","1","0","0.2184","-0.1557","-0.2184","0","0","0","0","0.2184","0","0"
"Jordan Morris","SEA","2017","1880","1","0","0","0.2178","-0.2178","-0.2178","0","0","0","0","0.2178","0","0.1502"
"Pedro Santos","CLB","2017","693","0","0","0","0","0","0","1","0","0.2094","-0.2094","0.2094","0","0"
"Nicolás Mezquida","VAN","2017","766","0","0","0","0","0","0","2","1","0.2071","0.7929","0.2071","0","0"
"Boniek García","HOU","2017","1276","0","0","0","0","0","0","1","1","0.2037","0.7963","0.2037","0","0"
"Brek Shea","VAN","2017","1443","1","1","1","0.1656","0.0266","0.8344","1","0","0.0361","-0.0361","0.2017","1.0663","0.1766"
"Sebastián Blanco","POR","2017","2986","2","1","0","0.1978","-0.1669","-0.1978","0","0","0","0","0.1978","0","0.1602"
"Jefferson Savarino","RSL","2017","1761","0","0","0","0","0","0","1","0","0.1954","-0.1954","0.1954","0","0"
"Gonzalo Verón","NYRB","2017","926","1","0","0","0.1925","-0.1925","-0.1925","0","0","0","0","0.1925","0","0.2245"
"Andrew Wenger","HOU","2017","1216","0","0","0","0","0","0","1","0","0.1924","-0.1924","0.1924","0","0"
"Matías Pérez García","ORL","2017","1025","0","0","0","0","0","0","2","0","0.1806","-0.1806","0.1806","0","0"
"Bradley Wright-Phillips","NYRB","2017","2733","0","0","0","0","0","0","1","0","0.1768","-0.1768","0.1768","0","0"
"Fredrik Gulbrandsen","NYRB","2017","416","1","0","0","0.1768","-0.1768","-0.1768","0","0","0","0","0.1768","0","0.1155"
"Juan David Cabezas","HOU","2017","2415","0","0","0","0","0","0","1","0","0.1575","-0.1575","0.1575","0","0"
"Tyler Deric","HOU","2017","2549","0","0","0","0","0","0","1","0","0.1533","-0.1533","0.1533","0","0"
"Kaká","ORL","2017","1700","1","1","0","0.1507","-0.0673","-0.1507","0","0","0","0","0.1507","0","0.1518"
"Carlos Gruezo","FCD","2017","2815","0","0","0","0","0","0","1","0","0.1457","-0.1457","0.1457","0","0"
"Gyasi Zardes","LAG","2017","2144","1","0","0","0.1311","-0.1311","-0.1311","0","0","0","0","0.1311","0","0.0689"
"Victor Ulloa","FCD","2017","1353","0","0","0","0","0","0","1","0","0.13","-0.13","0.13","0","0"
"Michael Barrios","FCD","2017","2764","1","1","0","0.13","-0.0375","-0.13","0","0","0","0","0.13","0","0.1266"
"Yordy Reyna","VAN","2017","1162","0","0","0","0","0","0","1","0","0.1291","-0.1291","0.1291","0","0"
"Alphonso Davies","VAN","2017","1176","1","1","0","0.1291","0.3073","-0.1291","0","0","0","0","0.1291","0","0.0295"
"Raymon Gaddis","PHI","2017","2190","1","0","0","0.1256","-0.1256","-0.1256","0","0","0","0","0.1256","0","0.0455"
"Ben Sweat","NYC","2017","2345","1","0","0","0.1115","-0.1115","-0.1115","0","0","0","0","0.1115","0","0.0916"
"Sean Davis","NYRB","2017","1936","1","1","0","0.1096","-0.0436","-0.1096","0","0","0","0","0.1096","0","0.0524"
"Ethan Finlay","MIN","2017","1063","1","0","0","0.1033","-0.1033","-0.1033","0","0","0","0","0.1033","0","0.106"
"Sam Nicholson","MIN","2017","688","0","0","0","0","0","0","1","0","0.1033","-0.1033","0.1033","0","0"
"Diego Rubio","SKC","2017","1115","0","0","0","0","0","0","1","0","0.1025","-0.1025","0.1025","0","0"
"Yoshimar Yotún","ORL","2017","963","0","0","0","0","0","0","1","0","0.0973","-0.0973","0.0973","0","0"
"Teal Bunbury","NER","2017","1425","1","1","0","0.0933","0.0976","-0.0933","0","0","0","0","0.0933","0","0.039"
"Fredy Montero","VAN","2017","2630","2","1","0","0.0849","-0.0131","-0.0849","0","0","0","0","0.0849","0","0.0863"
"Jermaine Jones","LAG","2017","1718","0","0","0","0","0","0","1","1","0.0793","0.9207","0.0793","0","0"
"Dominic Oduro","MTL","2017","1542","0","0","0","0","0","0","1","0","0.0782","-0.0782","0.0782","0","0"
"Calum Mallace","MTL","2017","330","1","1","0","0.0782","0.2284","-0.0782","0","0","0","0","0.0782","0","0.0536"
"Johan Venegas","MIN","2017","1353","0","0","0","0","0","0","1","0","0.0654","-0.0654","0.0654","0","0"
"Tomás Martínez","HOU","2017","559","0","0","0","0","0","0","1","0","0.0518","-0.0518","0.0518","0","0"
"Matías Laba","VAN","2017","1718","0","0","0","0","0","0","1","0","0.0488","-0.0488","0.0488","0","0"
"Memo Rodríguez","HOU","2017","364","0","0","0","0","0","0","1","0","0.0435","-0.0435","0.0435","0","0"
"Andrea Pirlo","NYC","2017","1133","0","0","0","0","0","0","1","0","0.043","-0.043","0.043","0","0"
"Marcel de Jong","VAN","2017","854","1","0","0","0.0415","-0.0415","-0.0415","0","0","0","0","0.0415","0","0.0275"
"Michael Salazar","MTL","2017","765","1","1","0","0.0307","0.1307","-0.0307","0","0","0","0","0.0307","0","0.012"
"Miguel Almirón","ATL","2018","3005","12","7","2","2.7729","-0.7197","-0.7729","5","2","1.7658","0.2341","4.5387","0.6269","1.1598"
"Josef Martínez","ATL","2018","3106","7","5","2","2.4441","-0.9853","-0.4441","5","1","1.8396","-0.8396","4.2838","0.3699","0.9948"
"Ignacio Piatti","MTL","2018","3040","3","1","0","0.6926","-0.6734","-0.6926","8","4","2.09","1.91","2.7826","0","0.2812"
"Cristian Penilla","NER","2018","3050","4","3","2","0.7689","0.4394","1.2311","3","2","1.4648","0.5351","2.2337","1.7975","0.7037"
"Alphonso Davies","VAN","2018","2673","4","0","0","0.3678","-0.3678","-0.3678","6","4","1.7759","2.2241","2.1437","0","0.1726"
"Yordy Reyna","VAN","2018","2037","2","1","1","0.9662","-0.438","0.0338","4","2","1.1385","0.8615","2.1047","0.0019","0.2908"
"Michael Barrios","FCD","2018","2738","6","4","1","1.3431","-0.3773","-0.3431","3","0","0.6736","-0.6736","2.0167","0.5818","0.8843"
"Sebastián Blanco","POR","2018","2788","1","0","0","0.0995","-0.0995","-0.0995","8","3","1.8733","1.1267","1.9728","0","0.0523"
"Héctor Villalba","ATL","2018","1900","4","3","2","1.0839","0.5765","0.9161","2","0","0.8605","-0.8605","1.9443","1.3945","0.88"
"Alejandro Silva","MTL","2018","2540","7","5","2","1.5034","0.1145","0.4966","1","0","0.4319","-0.4319","1.9353","0.7372","0.7577"
"Diego Fagundez","NER","2018","2862","2","2","2","1.0379","0.275","0.9621","4","1","0.5779","0.4221","1.6158","0.7737","0.2811"
"Diego Valeri","POR","2018","2993","4","3","2","1.0425","0.1738","0.9575","3","1","0.5403","0.4597","1.5828","1.0253","0.4106"
"Chris Mueller","ORL","2018","2215","1","0","0","0.2311","-0.2311","-0.2311","2","1","1.193","-0.193","1.4242","0","0.1355"
"Corey Baird","RSL","2018","2063","3","1","0","0.3548","-0.3101","-0.3548","3","1","1.0378","-0.0378","1.3925","0","0.2614"
"Giovani dos Santos","LAG","2018","888","3","1","1","1.3552","-0.5462","-0.3552","0","0","0","0","1.3552","0.6917","0.7698"
"Carlos Vela","LAFC","2018","2616","3","1","1","0.6486","-0.4068","0.3514","3","0","0.6137","-0.6137","1.2622","0.049","0.1323"
"Alberth Elis","HOU","2018","2632","5","3","1","1.2249","-0.1984","-0.2249","0","0","0","0","1.2249","1.0074","0.7179"
"Luis Silva","RSL","2018","913","4","2","2","1.1178","-0.322","0.8822","1","0","0.1028","-0.1028","1.2206","0.1755","0.0518"
"Luciano Acosta","DCU","2018","2973","0","0","0","0","0","0","4","0","1.2115","-1.2115","1.2115","0","0"
"Ezequiel Barco","ATL","2018","1843","1","0","0","0.709","-0.709","-0.709","2","0","0.4889","-0.4889","1.1979","0","0.5395"
"Sacha Kljestan","ORL","2018","2724","1","1","1","0.9043","0.0673","0.0957","2","0","0.275","-0.275","1.1793","0.3971","0.3591"
"Mauro Manotas","HOU","2018","2887","3","1","0","0.6055","-0.2021","-0.6055","3","0","0.5386","-0.5386","1.1441","0","0.2466"
"Maximiliano Urruti","FCD","2018","2991","2","1","1","0.25","0.4704","0.75","4","0","0.872","-0.872","1.1219","0.2723","0.0638"
"Saphir Taïder","MTL","2018","3076","1","1","0","0.3052","0.0577","-0.3052","3","0","0.771","-0.771","1.0762","0","0.0001"
"Samuel Armenteros","POR","2018","1727","4","3","1","0.6849","0.0765","0.3151","1","0","0.3872","-0.3872","1.072","0.9385","0.3787"
"Darren Mattocks","DCU","2018","1435","2","1","1","0.8108","-0.1008","0.1892","1","0","0.2448","-0.2448","1.0556","0.001","0.0321"
"Ulises Segura","DCU","2018","1417","1","1","0","0.2448","0.2605","-0.2448","2","1","0.8108","0.1892","1.0556","0","0.0000035926"
"Cristian Techera","VAN","2018","1471","3","3","2","1.0235","0.6778","0.9765","0","0","0","0","1.0235","1.5966","0.7784"
"Erik Hurtado","VAN","2018","556","2","2","1","0.6291","0.0414","0.3709","1","0","0.3605","-0.3605","0.9896","0.0019","0.0079"
"Roland Lamah","FCD","2018","2022","1","0","0","0.5409","-0.5409","-0.5409","1","0","0.4318","-0.4318","0.9726","0","0.1045"
"Marco Ureña","LAFC","2018","1170","4","2","0","0.9328","-0.2636","-0.9328","1","0","0.0396","-0.0396","0.9724","0","0.3463"
"Teal Bunbury","NER","2018","2748","2","1","1","0.9243","0.0073","0.0757","0","0","0","0","0.9243","0.5956","0.5603"
"David Villa","NYC","2018","1869","2","2","1","0.5082","0.0627","0.4918","2","0","0.4039","-0.4039","0.9121","0.3903","0.2864"
"Romell Quioto","HOU","2018","2427","4","1","1","0.8733","-0.026","0.1267","0","0","0","0","0.8733","0.5914","0.5459"
"Tomás Martínez","HOU","2018","2610","0","0","0","0","0","0","2","1","0.866","0.134","0.866","0","0"
"Borek Dockal","PHI","2018","2500","0","0","0","0","0","0","4","1","0.8274","0.1726","0.8274","0","0"
"Kei Kamara","VAN","2018","2378","3","2","2","0.7335","0.31","1.2665","1","1","0.092","0.908","0.8255","0.768","0.302"
"Danny Hoesen","SJE","2018","2672","4","2","1","0.7764","-0.0344","0.2236","0","0","0","0","0.7764","0.3087","0.3841"
"Latif Blessing","LAFC","2018","1999","1","1","1","0.7707","0.1898","0.2293","0","0","0","0","0.7707","0.0648","0.05"
"Jefferson Savarino","RSL","2018","3112","1","0","0","0.0369","-0.0369","-0.0369","3","1","0.7321","0.2679","0.7689","0","0.0221"
"Daniel Royer","NYRB","2018","2191","1","0","0","0.403","-0.403","-0.403","1","0","0.2982","-0.2982","0.7012","0","0.2242"
"Derrick Etienne","NYRB","2018","1117","1","1","0","0.2974","0.2241","-0.2974","1","0","0.403","-0.403","0.7004","0","0.0003"
"Kelyn Rowe","NER","2018","1751","0","0","0","0","0","0","1","1","0.6829","0.3171","0.6829","0","0"
"Bradley Wright-Phillips","NYRB","2018","2752","3","0","0","0.6316","-0.6316","-0.6316","0","0","0","0","0.6316","0","0.2103"
"Federico Higuaín","CLB","2018","2533","1","0","0","0.0514","-0.0514","-0.0514","2","0","0.5725","-0.5725","0.6239","0","0.0325"
"Darwin Quintero","MIN","2018","2612","3","2","1","0.3352","0.0029","0.6648","1","0","0.2809","-0.2809","0.6161","0.3886","0.1668"
"Krisztián Németh","SKC","2018","432","1","1","1","0.6014","0.0089","0.3986","0","0","0","0","0.6014","0.0318","0.0191"
"Gerso","SKC","2018","1792","0","0","0","0","0","0","1","1","0.6014","0.3986","0.6014","0","0"
"Wayne Rooney","DCU","2018","1783","2","1","0","0.5951","-0.4444","-0.5951","0","0","0","0","0.5951","0","0.5433"
"Nicolás Mezquida","VAN","2018","1095","2","2","2","0.2719","0.9634","1.7281","3","0","0.3109","-0.3109","0.5828","0.581","0.0536"
"Boniek García","HOU","2018","2307","0","0","0","0","0","0","2","1","0.5784","0.4216","0.5784","0","0"
"Ilsinho","PHI","2018","1071","1","1","1","0.5695","0.3814","0.4305","0","0","0","0","0.5695","0.329","0.1874"
"Andrés Flores","POR","2018","1339","2","0","0","0.5679","-0.5679","-0.5679","0","0","0","0","0.5679","0","0.0472"
"Fafa Picault","PHI","2018","2375","2","2","0","0.5679","0.5494","-0.5679","0","0","0","0","0.5679","0","0.3065"
"Juan Agudelo","NER","2018","1666","1","0","0","0.2168","-0.2168","-0.2168","2","1","0.3424","0.6576","0.5592","0","0.216"
"Nick Besler","RSL","2018","1599","1","1","1","0.5584","0.2955","0.4416","0","0","0","0","0.5584","0.529","0.2954"
"Anthony Jackson-Hamel","MTL","2018","654","1","1","1","0.556","-0.0324","0.444","0","0","0","0","0.556","0.7227","0.4018"
"Jordon Mutch","VAN","2018","927","0","0","0","0","0","0","1","1","0.5366","0.4634","0.5366","0","0"
"Nemanja Nikolic","CHI","2018","2610","1","1","1","0.3387","0.4823","0.6613","1","0","0.1929","-0.1929","0.5316","0.0025","0.0008"
"Cristian Martínez","CLB","2018","885","1","0","0","0.5305","-0.5305","-0.5305","0","0","0","0","0.5305","0","0.32"
"Tesho Akindele","FCD","2018","685","2","2","0","0.5297","-0.1244","-0.5297","0","0","0","0","0.5297","0","0.1042"
"Diego Rossi","LAFC","2018","2814","1","1","0","0.1666","0.188","-0.1666","2","0","0.3418","-0.3418","0.5083","0","0.0091"
"Romario Williams","ATL","2018","316","1","1","1","0.2133","0.5067","0.7867","1","0","0.2855","-0.2855","0.4988","0.0001","0"
"Sebastian Giovinco","TOR","2018","2593","2","1","0","0.2682","-0.1323","-0.2682","1","1","0.2147","0.7853","0.4829","0","0.1123"
"Anthony Blondell","VAN","2018","734","3","1","0","0.4722","0.1278","-0.4722","0","0","0","0","0.4722","0","0.243"
"Jesús Medina","NYC","2018","2163","2","1","0","0.2373","-0.155","-0.2373","1","0","0.2314","-0.2314","0.4687","0","0.1926"
"Santiago Mosquera","FCD","2018","1743","2","0","0","0.2687","-0.2687","-0.2687","1","1","0.1959","0.8041","0.4645","0","0.1225"
"Warren Creavalle","PHI","2018","791","0","0","0","0","0","0","1","0","0.4631","-0.4631","0.4631","0","0"
"Mason Toye","MIN","2018","454","2","0","0","0.4625","-0.4625","-0.4625","0","0","0","0","0.4625","0","0.4188"
"Cristian Roldan","SEA","2018","3329","2","1","1","0.2266","0.1372","0.7734","1","1","0.2228","0.7772","0.4494","0.3938","0.069"
"Maximiliano Moralez","NYC","2018","3026","1","0","0","0.2376","-0.2376","-0.2376","1","0","0.2056","-0.2056","0.4432","0","0.1436"
"Andreas Ivan","NYRB","2018","248","0","0","0","0","0","0","1","0","0.4423","-0.4423","0.4423","0","0"
"Chris Wondolowski","SJE","2018","2507","0","0","0","0","0","0","1","1","0.4404","0.5596","0.4404","0","0"
"Víctor Vázquez","TOR","2018","1522","0","0","0","0","0","0","3","0","0.4326","-0.4326","0.4326","0","0"
"Quincy Amarikwa","MTL","2018","683","1","0","0","0.4319","-0.4319","-0.4319","0","0","0","0","0.4319","0","0.2539"
"Jonathan dos Santos","LAG","2018","2062","0","0","0","0","0","0","1","0","0.4152","-0.4152","0.4152","0","0"
"Christian Ramirez","MIN","2018","1461","3","1","0","0.3242","-0.2151","-0.3242","1","0","0.0891","-0.0891","0.4132","0","0.1907"
"Magnus Eriksson","SJE","2018","2670","1","0","0","0.1621","-0.1621","-0.1621","3","0","0.2409","-0.2409","0.403","0","0.135"
"Alejandro Romero Gamarra","NYRB","2018","2577","1","1","0","0.1088","0.1858","-0.1088","3","0","0.2804","-0.2804","0.3892","0","0.0679"
"Jo Inge Berget","NYC","2018","1682","1","0","0","0.2776","-0.2776","-0.2776","1","0","0.111","-0.111","0.3886","0","0.2963"
"Zlatan Ibrahimovic","LAG","2018","2332","2","1","0","0.3774","0.0828","-0.3774","0","0","0","0","0.3774","0","0.1595"
"Ola Kamara","LAG","2018","2922","0","0","0","0","0","0","2","0","0.3774","-0.3774","0.3774","0","0"
"Cristian Colmán","FCD","2018","684","1","0","0","0.1799","-0.1799","-0.1799","1","0","0.1906","-0.1906","0.3705","0","0.0256"
"Rasmus Schüller","MIN","2018","2772","0","0","0","0","0","0","2","0","0.3679","-0.3679","0.3679","0","0"
"Paul Arriola","DCU","2018","2356","2","2","1","0.3664","0.5039","0.6336","0","0","0","0","0.3664","0.5059","0.1341"
"Raúl Ruidíaz","SEA","2018","1170","4","1","1","0.3656","0.2898","0.6344","0","0","0","0","0.3656","0.9545","0.3219"
"Yamil Asad","DCU","2018","2570","1","0","0","0.3509","-0.3509","-0.3509","0","0","0","0","0.3509","0","0.3709"
"Gyasi Zardes","CLB","2018","3198","2","1","0","0.2961","-0.2826","-0.2961","1","0","0.0514","-0.0514","0.3475","0","0.2333"
"Fanendo Adi","POR","2018","901","1","0","0","0.3474","-0.3474","-0.3474","0","0","0","0","0.3474","0","0.0559"
"Dairon Asprilla","POR","2018","793","2","1","0","0.1108","-0.0569","-0.1108","1","0","0.2284","-0.2284","0.3391","0","0.1024"
"Raheem Edwards","CHI","2018","982","0","0","0","0","0","0","1","1","0.3387","0.6613","0.3387","0","0"
"Will Bruin","SEA","2018","1965","1","0","0","0.2758","-0.2758","-0.2758","1","0","0.0556","-0.0556","0.3313","0","0.2812"
"Jeff Larentowicz","ATL","2018","3017","0","0","0","0","0","0","2","1","0.3283","0.6717","0.3283","0","0"
"Clint Dempsey","SEA","2018","995","1","0","0","0.047","-0.047","-0.047","1","0","0.2758","-0.2758","0.3228","0","0.0035"
"Anton Tinnerholm","NYC","2018","2927","1","1","1","0.315","0.4502","0.685","0","0","0","0","0.315","0.1495","0.0471"
"Artur","CLB","2018","3009","1","1","0","0.053","0.0036","-0.053","1","0","0.2579","-0.2579","0.3108","0","0.019"
"Dominique Badji","COL","2018","1449","2","2","1","0.3081","0.1872","0.6919","0","0","0","0","0.3081","0.0076","0.0826"
"Lucas Janson","TOR","2018","881","2","2","1","0.2999","0.3609","0.7001","0","0","0","0","0.2999","0.243","0.0542"
"Tyler Adams","NYRB","2018","2542","1","0","0","0.2982","-0.2982","-0.2982","0","0","0","0","0.2982","0","0.1238"
"Marc Rzatkowski","NYRB","2018","1643","0","0","0","0","0","0","1","0","0.2974","-0.2974","0.2974","0","0"
"Valeri Qazaishvili","SJE","2018","2918","3","2","0","0.2937","0.0133","-0.2937","0","0","0","0","0.2937","0","0.309"
"Dom Dwyer","ORL","2018","2435","1","0","0","0.2887","-0.2887","-0.2887","0","0","0","0","0.2887","0","0.3455"
"Darwin Cerén","HOU","2018","2068","0","0","0","0","0","0","1","0","0.2861","-0.2861","0.2861","0","0"
"Diego Chara","POR","2018","2632","1","1","1","0.2839","0.2974","0.7161","0","0","0","0","0.2839","0.3491","0.0991"
"Auro","TOR","2018","1545","1","0","0","0.271","-0.271","-0.271","0","0","0","0","0.271","0","0.1612"
"Alejandro Fuenmayor","HOU","2018","1952","0","0","0","0","0","0","1","0","0.2642","-0.2642","0.2642","0","0"
"Nicolás Lodeiro","SEA","2018","2644","0","0","0","0","0","0","3","1","0.2605","0.7395","0.2605","0","0"
