"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Jordan Smith","VAN","2016","1361","154","0.5844","0.6069","-3.4684","-2.2522","26.2615","19.7494","0.0853"
"Shamit Shome","MTL","2019","1783","77","0.7792","0.8244","-3.4793","-4.5186","16.1274","5.1601","0.0265"
"Jonathan Osorio","TOR","2016","2609","134","0.8134","0.8394","-3.4808","-2.5976","19.2955","7.0193","0.0369"
"Dax McCarty","CHI","2018","2424","376","0.8803","0.8896","-3.4874","-0.9275","19.6614","5.5316","0.1034"
"Andrew Driver","HOU","2014","2062","81","0.7284","0.7715","-3.4881","-4.3063","18.4663","9.2781","0.0255"
"Bill Hamid","DCU","2018","1373","382","0.644","0.6531","-3.4904","-0.9137","42.7535","36.2599","0.1667"
"Wayne Rooney","DCU","2019","2533","66","0.7273","0.7802","-3.4925","-5.2917","26.5656","12.9061","0.0187"
"Cristian Espinoza","SJE","2019","2736","83","0.747","0.7891","-3.4925","-4.2079","21.7899","5.944","0.0226"
"Marco Delgado","TOR","2017","2194","134","0.8358","0.8619","-3.498","-2.6105","18.0678","5.4857","0.0482"
"David Villa","NYC","2017","2733","16","0.625","0.8443","-3.5086","-21.9285","20.3624","4.9737","0.0086"
"Nemanja Nikolic","CHI","2018","2610","28","0.6786","0.804","-3.5133","-12.5474","16.3179","6.1771","0.0085"
"Brian Carroll","PHI","2014","1590","131","0.8015","0.8284","-3.515","-2.6832","21.6433","9.1974","0.0625"
"Christian Bolaños","VAN","2017","1726","66","0.7424","0.7957","-3.5162","-5.3276","22.7531","5.7448","0.0288"
"Gyasi Zardes","LAG","2014","2575","52","0.6923","0.7602","-3.5301","-6.7886","19.7361","9.9696","0.0174"
"Kyle Beckerman","RSL","2015","2528","318","0.8082","0.8193","-3.5316","-1.1106","22.9931","10.1782","0.1006"
"Lewis Neal","ORL","2015","1602","108","0.8426","0.8753","-3.5321","-3.2704","18.5906","4.7597","0.0358"
"Collin Martin","MIN","2018","594","42","0.7619","0.8464","-3.5491","-8.4503","19.1441","4.0004","0.0284"
"Victor Ulloa","FCD","2014","2583","242","0.843","0.8577","-3.5514","-1.4675","18.7653","6.2993","0.0765"
"Raymon Gaddis","PHI","2016","557","67","0.6119","0.665","-3.5536","-5.3038","24.3208","13.1581","0.0918"
"Valeri Qazaishvili","SJE","2019","2307","64","0.75","0.8055","-3.5542","-5.5534","16.7579","7.4732","0.0168"
"Tommy McCabe","CIN","2019","283","38","0.7368","0.8304","-3.5548","-9.3547","19.3043","5.5836","0.0473"
"Rob Vincent","DCU","2016","1250","105","0.7238","0.7577","-3.5567","-3.3873","24.191","11.2207","0.0453"
"Blas Pérez","FCD","2013","2189","27","0.6667","0.7985","-3.56","-13.185","19.2302","7.2961","0.0176"
"Fafa Picault","PHI","2019","2035","41","0.6585","0.7456","-3.5707","-8.709","18.2376","4.4345","0.0173"
"Hassoun Camara","MTL","2017","1449","218","0.7661","0.7825","-3.5811","-1.6427","23.3294","8.4309","0.0953"
"Dominique Badji","FCD","2019","2190","32","0.6875","0.7996","-3.5873","-11.2104","15.4475","4.8156","0.0127"
"José Aja","VAN","2018","1669","397","0.7985","0.8075","-3.5896","-0.9042","24.8515","10.7929","0.1704"
"Adam Moffat","SEA","2013","421","25","0.64","0.7836","-3.591","-14.3639","21.385","9.43","0.0391"
"Justin Mapp","MTL","2014","1840","57","0.7544","0.8175","-3.5949","-6.3068","20.6095","6.7325","0.0219"
"Danny Califf","TOR","2013","379","49","0.7143","0.7877","-3.5961","-7.3391","25.1474","14.3116","0.1422"
"Jaime Penedo","LAG","2015","1550","419","0.5632","0.5719","-3.6129","-0.8623","46.7504","40.3598","0.1835"
"Andy Rose","VAN","2019","2048","326","0.8313","0.8424","-3.6158","-1.1092","22.6383","7.8098","0.0837"
"Michael Barrios","FCD","2019","3000","57","0.7719","0.8354","-3.6188","-6.3487","16.5405","3.2482","0.0187"
"Emmanuel Boateng","LAG","2017","2429","82","0.7439","0.788","-3.6199","-4.4145","16.6609","7.705","0.025"
"Cole Bassett","COL","2019","1146","55","0.8182","0.884","-3.6207","-6.5832","15.2346","0.5896","0.0225"
"Dillon Powers","COL","2015","2360","40","0.575","0.6656","-3.6228","-9.0571","26.2895","18.791","0.0148"
"Lassi Lappalainen","MTL","2019","746","31","0.7097","0.8266","-3.6246","-11.6923","15.3081","4.7224","0.0244"
"Donovan Pines","DCU","2019","868","157","0.8025","0.8257","-3.63","-2.3121","20.6927","6.5433","0.1318"
"Emmanuel Ledesma","CIN","2019","1939","81","0.6914","0.7362","-3.6305","-4.4822","27.0021","11.2956","0.027"
"Maxime Crépeau","MTL","2017","293","81","0.6914","0.7362","-3.6311","-4.4828","41.508","32.5777","0.1694"
"Jesús Medina","NYC","2018","2163","63","0.746","0.8037","-3.6335","-5.7674","15.2118","6.3341","0.0167"
"Shkëlzen Gashi","COL","2018","930","41","0.8049","0.8936","-3.639","-8.8757","16.1118","-0.4179","0.0111"
"Carlos Cermeño","FCD","2017","360","29","0.7931","0.9187","-3.6414","-12.5566","14.3614","1.8797","0.036"
"Jonas Elmer","TOR","2013","145","20","0.45","0.6321","-3.6426","-18.2128","30.9151","26.4443","0.0516"
"Anton Nedyalkov","FCD","2018","843","109","0.6514","0.6848","-3.6437","-3.3429","21.2949","13.0815","0.1061"
"Diego Fagundez","NER","2014","2297","46","0.6304","0.7098","-3.6486","-7.9318","22.5939","14.275","0.0196"
"Alphonso Davies","VAN","2017","1176","35","0.6286","0.7329","-3.6513","-10.4321","17.4916","10.8133","0.0219"
"Jon Kempin","CLB","2019","297","92","0.6196","0.6593","-3.6548","-3.9726","42.6008","34.97","0.1862"
"Josh Gardner","SKC","2014","93","10","0.2","0.5663","-3.6626","-36.6257","32.3543","24.196","0.1198"
"Vincent Bezecourt","NYRB","2019","488","15","0.3333","0.5778","-3.6673","-24.4487","17.8076","13.5853","0.0204"
"Lamar Neagle","SEA","2015","2159","74","0.6622","0.7118","-3.6721","-4.9623","19.2867","10.5396","0.0208"
"Connor Lade","NYRB","2019","932","123","0.6098","0.6396","-3.6741","-2.9871","19.733","13.8411","0.1"
"Ethan Finlay","MIN","2019","2108","44","0.5909","0.6744","-3.6757","-8.3538","20.5579","14.9291","0.0149"
"Shea Salinas","SJE","2014","2594","102","0.7843","0.8205","-3.6919","-3.6195","21.5427","8.5991","0.0278"
"Sean Franklin","DCU","2014","2730","398","0.7035","0.7128","-3.6926","-0.9278","25.6191","16.4701","0.1082"
"Lawrence Olum","MIN","2019","622","76","0.7368","0.7855","-3.6992","-4.8673","19.9927","8.395","0.0571"
"Jordy Delem","SEA","2018","961","86","0.7907","0.8338","-3.7061","-4.3094","19.7774","4.6","0.0448"
"Robbie Findley","TOR","2015","1559","35","0.6","0.7059","-3.707","-10.5915","19.548","11.2963","0.0184"
"Kyle Duncan","NYRB","2019","1192","133","0.5489","0.5767","-3.7072","-2.7873","22.3077","16.1795","0.1173"
"Sam Johnson","RSL","2019","1407","15","0.5333","0.7807","-3.7107","-24.7378","16.3358","7.544","0.008"
"Ambroise Oyongo","MTL","2016","2509","339","0.6342","0.6452","-3.7309","-1.1006","22.5581","14.8893","0.1113"
"Jaylin Lindsey","SKC","2018","603","51","0.6863","0.7595","-3.7342","-7.3219","21.8369","7.8245","0.073"
"Wilfried Zahibo","NER","2018","2108","121","0.7521","0.7829","-3.7366","-3.0881","21.9096","10.1114","0.0465"
"Sebastien Le Toux","PHI","2013","2403","78","0.6667","0.7147","-3.7467","-4.8034","21.3872","14.2453","0.0234"
"Alec Kann","SKC","2016","683","179","0.5754","0.5964","-3.749","-2.0944","46.0951","40.3085","0.1998"
"Joe Willis","HOU","2015","288","103","0.5146","0.551","-3.7502","-3.641","47.5649","42.4339","0.213"
"Kei Kamara","VAN","2018","2378","28","0.6429","0.777","-3.7552","-13.4115","14.1081","5.442","0.0161"
"Alex","HOU","2017","2459","93","0.6989","0.7393","-3.7568","-4.0396","24.6768","13.2188","0.0297"
"Brad Guzan","ATL","2018","3198","1199","0.7231","0.7262","-3.7654","-0.314","40.3644","29.5811","0.2146"
"Konrad Warzycha","CLB","2013","343","17","0.5294","0.7514","-3.7745","-22.2028","27.7841","20.4294","0.0144"
"Tomas Hilliard-Arce","LAG","2018","317","56","0.7321","0.7996","-3.7749","-6.7409","23.621","9.2185","0.0917"
"Marco Delgado","TOR","2018","2141","176","0.8182","0.8397","-3.7786","-2.1469","16.6805","5.4207","0.049"
"Ismael Tajouri-Shradi","NYC","2018","1672","59","0.7627","0.8269","-3.7845","-6.4144","18.6723","4.2219","0.0148"
"Jake Gleeson","POR","2016","2693","769","0.5631","0.568","-3.7862","-0.4923","51.9393","45.326","0.187"
"Federico Higuaín","CLB","2013","2782","61","0.7541","0.8162","-3.7872","-6.2085","18.067","9.6977","0.018"
"Kenny Saief","CIN","2019","619","22","0.5909","0.7633","-3.7918","-17.2356","13.4983","8.3898","0.0213"
"Agustín Pelletieri","CHV","2014","1803","92","0.7935","0.8348","-3.7996","-4.13","20.5153","9.0337","0.0387"
"Cristian Techera","VAN","2016","1703","60","0.6","0.6634","-3.805","-6.3416","19.1128","10.0165","0.0218"
"Kenny Miller","VAN","2013","1766","24","0.5833","0.7421","-3.8107","-15.878","17.2455","11.0496","0.0191"
"Conor Shanosky","DCU","2013","384","108","0.787","0.8223","-3.8112","-3.5289","25.7169","11.4989","0.1521"
"Daniel Lovitz","TOR","2016","453","16","0.5625","0.8007","-3.8113","-23.8209","16.3956","5.0959","0.0151"
"Chad Barson","CLB","2015","512","89","0.7079","0.7507","-3.8147","-4.2862","23.5048","11.4315","0.0564"
"Maximiliano Moralez","NYC","2017","2774","185","0.8378","0.8585","-3.8212","-2.0655","21.7095","4.1444","0.0389"
"Lee Nguyen","NER","2017","2706","61","0.7049","0.7677","-3.8316","-6.2813","25.7635","13.6058","0.0217"
"Futty Danso","POR","2014","947","191","0.822","0.8421","-3.8322","-2.0064","27.8143","11.1947","0.1581"
"Alejandro Romero Gamarra","NYRB","2019","2103","55","0.7091","0.7791","-3.8524","-7.0044","18.9515","9.8126","0.0187"
"Ilsinho","PHI","2017","1923","53","0.6792","0.752","-3.8541","-7.272","19.4009","9.5732","0.0224"
"Giles Barnes","ORL","2017","2323","37","0.6486","0.7529","-3.8572","-10.4247","16.9902","7.6242","0.0143"
"Diego Fagundez","NER","2013","2593","45","0.6444","0.7302","-3.8582","-8.5737","18.3166","10.9403","0.0199"
"Ismael Tajouri-Shradi","NYC","2019","1033","38","0.7368","0.8386","-3.8657","-10.173","17.2043","3.3532","0.0128"
"Danny Wilson","COL","2019","1464","184","0.712","0.733","-3.8665","-2.1014","24.8764","11.9044","0.0825"
"Paulo Nagamura","SKC","2015","1596","47","0.6809","0.7631","-3.8672","-8.2282","22.177","9.6037","0.0259"
"Matías Sánchez","CLB","2013","876","62","0.7419","0.8043","-3.8696","-6.2413","24.0425","12.6222","0.0498"
"Maximiliano Urruti","FCD","2017","2938","31","0.5806","0.7056","-3.8728","-12.493","22.6062","15.2097","0.015"
"Júnior Moreno","DCU","2018","1682","203","0.8079","0.827","-3.8769","-1.9098","18.2608","5.6967","0.0742"
"Cristián Maidana","HOU","2016","1815","76","0.75","0.8011","-3.8817","-5.1075","17.7172","6.5732","0.0222"
"Ryan Guy","NER","2013","685","27","0.5556","0.6995","-3.8862","-14.3934","25.503","15.853","0.0219"
"Jack McBean","LAG","2017","794","11","0.3636","0.7172","-3.8893","-35.3576","13.0536","5.6768","0.0073"
"Johan Venegas","MIN","2017","1353","23","0.7391","0.9085","-3.8954","-16.9367","13.201","0.285","0.0112"
"Kekuta Manneh","VAN","2016","1200","26","0.6154","0.7654","-3.8992","-14.9968","14.9068","7.4617","0.0139"
"Chris Duvall","NYRB","2014","1731","249","0.6988","0.7145","-3.9013","-1.5668","23.7421","13.3201","0.1079"
"Danny O'Rourke","CLB","2013","1845","139","0.8129","0.841","-3.9034","-2.8082","21.1001","6.6609","0.0793"
"Alberth Elis","HOU","2018","2632","29","0.6552","0.7902","-3.9161","-13.5039","12.3252","3.1764","0.0141"
"Austin Berry","CHI","2013","3300","383","0.8172","0.8275","-3.9174","-1.0228","23.7615","8.6439","0.149"
"Michael Lahoud","PHI","2014","488","25","0.64","0.797","-3.9258","-15.7032","25.4235","12.581","0.0327"
"Favio Álvarez","LAG","2019","1330","66","0.7424","0.802","-3.9294","-5.9537","15.5007","4.3247","0.0285"
"Marcelo Silva","RSL","2019","1490","329","0.8207","0.8326","-3.9325","-1.1953","22.1205","6.713","0.1254"
"Ali Adnan","VAN","2019","2644","404","0.7376","0.7474","-3.9369","-0.9745","20.628","9.8946","0.1012"
"Tony Rocha","NYC","2019","1000","115","0.8087","0.8431","-3.9542","-3.4385","17.6059","3.89","0.0387"
"Teal Bunbury","NER","2014","2621","49","0.6531","0.7339","-3.9613","-8.0843","23.4222","12.6641","0.0261"
"Federico Higuaín","CLB","2017","2385","72","0.8472","0.9024","-3.9724","-5.5173","15.8549","2.621","0.0192"
"Diego Campos","CHI","2018","1313","79","0.6582","0.7086","-3.9764","-5.0334","23.4911","11.8974","0.0296"
"Eloi Amagat","NYC","2018","465","43","0.7907","0.8832","-3.9793","-9.2541","12.8498","2.5353","0.0308"
"Zack Steffen","CLB","2019","1285","409","0.7335","0.7432","-3.9816","-0.9735","37.4312","29.2156","0.1715"
"Jesús Ferreira","FCD","2019","2653","90","0.7889","0.8332","-3.9877","-4.4308","18.6517","2.8699","0.0211"
"Mauro Rosales","FCD","2016","663","31","0.7097","0.8383","-3.988","-12.8645","17.9969","7.1189","0.0092"
"Alberth Elis","HOU","2019","2138","24","0.5833","0.7498","-3.9943","-16.643","13.0297","4.8923","0.0118"
"Joe Willis","DCU","2013","863","308","0.513","0.526","-3.9958","-1.2973","51.8167","47.085","0.2194"
"Tim Cahill","NYRB","2013","2393","186","0.8226","0.8441","-4.0065","-2.154","18.8839","7.4917","0.0592"
"Pedro Santos","CLB","2017","693","22","0.6364","0.8185","-4.0081","-18.2185","16.7512","4.647","0.0275"
"Paul Christensen","ATL","2018","62","23","0.2174","0.3918","-4.0111","-17.4395","56.4328","50.795","0.1395"
"Jefferson Savarino","RSL","2019","2496","59","0.7458","0.8138","-4.0147","-6.8046","18.1395","7.6875","0.0234"
"Pedro Morales","VAN","2014","2741","146","0.8219","0.8494","-4.0168","-2.7512","24.2357","10.8494","0.0296"
"Mikey Ambrose","ORL","2016","444","45","0.5778","0.6671","-4.0211","-8.9357","18.1733","10.8994","0.0814"
"Deshorn Brown","COL","2013","2317","36","0.6944","0.8064","-4.0321","-11.2002","19.4792","7.9542","0.0161"
"Patrick Nyarko","DCU","2016","1937","57","0.614","0.6848","-4.0358","-7.0803","19.8525","12.9042","0.0376"
"Sal Zizzo","SKC","2014","1166","21","0.5238","0.7161","-4.0383","-19.2301","17.7454","11.4124","0.0143"
"Landon Donovan","LAG","2013","2008","50","0.7","0.7808","-4.0396","-8.0792","18.9411","9.3012","0.0248"
"Kekuta Manneh","CLB","2017","916","19","0.6316","0.8442","-4.04","-21.2631","17.3884","5.7742","0.0105"
"Diego Valeri","POR","2013","2417","47","0.7234","0.8094","-4.043","-8.6021","16.3646","8.2629","0.015"
"Matías Pérez García","SJE","2015","2127","89","0.7528","0.7983","-4.0509","-4.5516","21.9738","7.6675","0.0314"
"Shaun Francis","SJE","2017","726","98","0.5714","0.6128","-4.0532","-4.1359","25.2389","16.364","0.0956"
"Erik Holt","RSL","2019","402","72","0.7222","0.7785","-4.0534","-5.6298","25.6547","12.0718","0.1149"
"Agus","HOU","2016","726","86","0.6047","0.6518","-4.0565","-4.7169","28.6413","18.2328","0.1401"
"Bobby Boswell","HOU","2013","3043","582","0.7663","0.7733","-4.063","-0.6981","26.4554","14.8107","0.1541"
"Maynor Figueroa","FCD","2018","1144","206","0.7718","0.7916","-4.0754","-1.9783","23.0702","9.2408","0.1098"
"Fabián Espíndola","DCU","2016","997","28","0.5","0.6457","-4.0797","-14.5703","20.3061","13.9109","0.0208"
"Kei Kamara","COL","2019","2788","28","0.6786","0.8244","-4.0837","-14.5847","13.4802","4.292","0.0187"
"Diego Rossi","LAFC","2019","3127","50","0.72","0.8017","-4.0868","-8.1735","15.9078","4.3953","0.0176"
"Arturo Álvarez","CHI","2017","1195","47","0.7447","0.8317","-4.088","-8.6979","19.078","5.8577","0.02"
"Darrius Barnes","NER","2013","467","33","0.4545","0.5786","-4.0949","-12.4087","28.0163","22.4564","0.0665"
"Laurent Courtois","CHV","2013","286","15","0.5333","0.8066","-4.0996","-27.3308","17.4391","6.9997","0.0299"
"Haris Medunjanin","CIN","2020","198","59","0.7627","0.8322","-4.1025","-6.9533","19.9945","6.7363","0.1378"
"Jermaine Taylor","HOU","2014","2174","453","0.819","0.8281","-4.1169","-0.9088","23.6123","7.9594","0.1532"
"Mo Adams","CHI","2019","536","60","0.7333","0.802","-4.1204","-6.8673","18.1345","6.2407","0.0508"
"Jackson Yueill","SJE","2017","1038","90","0.8222","0.868","-4.1214","-4.5794","18.5184","6.8489","0.0442"
"Kevin Alston","NER","2015","1017","111","0.5315","0.5687","-4.1218","-3.7133","26.9409","19.6101","0.0747"
"Tommy Meyer","LAG","2013","533","95","0.8105","0.854","-4.1262","-4.3434","24.3202","10.7652","0.1348"
"João Pedro","LAG","2017","2482","163","0.7914","0.8167","-4.1263","-2.5315","19.7247","8.34","0.0512"
"Christian Bolaños","VAN","2016","2289","105","0.8095","0.8489","-4.1309","-3.9342","16.112","3.5278","0.029"
"Jesse González","FCD","2016","579","175","0.6457","0.6693","-4.1334","-2.362","42.6322","34.6288","0.1675"
"Gonzalo Pineda","SEA","2015","2000","263","0.8403","0.856","-4.1344","-1.572","18.3284","7.088","0.0565"
"Diego Chara","POR","2017","2758","217","0.8433","0.8625","-4.163","-1.9184","19.5361","7.5974","0.0732"
"Evan Bush","MTL","2018","3325","1113","0.6765","0.6803","-4.1788","-0.3754","41.8415","33.1036","0.1974"
"Luis Garrido","HOU","2014","999","142","0.8451","0.8745","-4.1811","-2.9445","18.309","6.0529","0.0986"
"Gershon Koffie","VAN","2015","2171","169","0.7101","0.735","-4.2169","-2.4952","21.7185","12.0866","0.06"
"Ambroise Oyongo","MTL","2017","1073","155","0.6258","0.6531","-4.2286","-2.7282","20.2869","12.3391","0.1093"
"Tesho Akindele","FCD","2018","685","19","0.4737","0.6963","-4.23","-22.263","18.6364","9.5934","0.0116"
"Alexandru Mitrita","NYC","2019","2326","43","0.6977","0.7966","-4.2524","-9.8893","18.1665","5.2044","0.0116"
"Cristian Fernández","DCU","2014","1455","248","0.6331","0.6502","-4.2547","-1.7156","28.6791","21.365","0.1456"
"Heath Pearce","NYRB","2013","1188","230","0.7565","0.775","-4.2585","-1.8515","22.996","12.448","0.1146"
"Matthew Watson","CHI","2014","2204","127","0.7323","0.7658","-4.2589","-3.3534","20.3035","11.8676","0.0477"
"Josh Saunders","RSL","2013","252","90","0.6","0.6473","-4.2612","-4.7347","42.3847","37.7008","0.2063"
"Kemar Lawrence","NYRB","2016","1959","225","0.56","0.5789","-4.2615","-1.894","24.1672","16.8478","0.1008"
"Donny Toia","RSL","2020","193","45","0.5556","0.6504","-4.267","-9.4823","25.4441","18.0294","0.1307"
"Jimmy Medranda","SKC","2016","2104","232","0.6164","0.6348","-4.2851","-1.847","24.2718","16.5977","0.0863"
"Khari Stephenson","SJE","2014","1178","83","0.7831","0.8348","-4.2876","-5.1657","22.1037","9.1418","0.0375"
"Andrew Putna","RSL","2019","493","173","0.5087","0.5335","-4.303","-2.4873","49.8371","45.6477","0.2178"
"Aurélien Collin","NYRB","2018","384","54","0.6296","0.7093","-4.3032","-7.969","21.3352","10.9868","0.0864"
"Scott Caldwell","NER","2017","2357","178","0.8034","0.8276","-4.3095","-2.4211","19.9291","7.8937","0.0542"
"Jacori Hayes","FCD","2018","1111","92","0.8261","0.873","-4.3138","-4.689","16.5512","3.7825","0.0558"
"Bakary Soumaré","CHI","2013","2068","261","0.7356","0.7522","-4.3177","-1.6543","28.6874","15.7585","0.1665"
"Rodney Wallace","POR","2013","2154","98","0.6837","0.7278","-4.3237","-4.412","22.4429","14.8327","0.0371"
"Keegan Rosenberry","COL","2020","195","49","0.6327","0.7209","-4.3245","-8.8254","20.7333","8.3152","0.1301"
"Ethen Sampson","VAN","2015","89","12","0.25","0.6105","-4.3262","-36.0516","21.4232","14.9692","0.1337"
"Gerso","SKC","2019","1895","32","0.5938","0.729","-4.3292","-13.5287","17.1292","12.1936","0.0176"
"Vytautas Andriuskevicius","POR","2017","1937","230","0.6435","0.6623","-4.3347","-1.8846","23.6554","15.77","0.0882"
"Kelyn Rowe","NER","2015","2083","53","0.5283","0.6103","-4.3468","-8.2015","27.279","18.5584","0.0248"
"Gershon Koffie","VAN","2013","2067","135","0.7852","0.8174","-4.3517","-3.2235","22.1445","9.2179","0.0499"
"Jordan Harvey","LAFC","2018","2360","301","0.7641","0.7786","-4.3558","-1.4471","20.7345","8.0771","0.0839"
"Gabriel Farfán","CHV","2013","896","41","0.6585","0.7651","-4.3674","-10.6521","20.2939","10.6698","0.0311"
"Brian Sylvestre","PHI","2015","1158","276","0.5036","0.5195","-4.3785","-1.5864","50.8265","46.3212","0.173"
"Marcus Epps","PHI","2018","649","25","0.48","0.6553","-4.3819","-17.5275","17.3499","10.8652","0.0202"
"Fabian Castillo","FCD","2013","2328","50","0.68","0.7676","-4.3825","-8.765","15.7841","8.6365","0.0175"
"Nick Lima","SJE","2018","3310","400","0.7","0.711","-4.3837","-1.0959","23.7517","11.4066","0.1066"
"Jeb Brovsky","NYC","2015","1222","165","0.6848","0.7115","-4.3913","-2.6614","21.6605","10.4608","0.0966"
"Aly Ghazal","VAN","2018","1583","119","0.7899","0.8268","-4.3934","-3.6919","20.193","6.0612","0.0604"
"Djordje Mihailovic","CHI","2017","810","56","0.7143","0.7929","-4.4015","-7.8598","19.6093","10.2453","0.0236"
"Donny Toia","MTL","2015","2912","396","0.6338","0.645","-4.4037","-1.112","22.9158","15.0688","0.1138"
"Fafa Picault","PHI","2017","2009","45","0.6","0.698","-4.408","-9.7955","19.7954","11.3313","0.0215"
"Andrew Wenger","HOU","2017","1216","25","0.44","0.6168","-4.4195","-17.6778","25.8488","18.5564","0.0159"
"Darwin Cerén","ORL","2015","2432","238","0.8361","0.8547","-4.4207","-1.8575","20.1647","6.8662","0.0739"
"Simon Dawkins","SJE","2016","2560","105","0.819","0.8612","-4.4212","-4.2107","16.089","2.3865","0.0328"
"Dan Gargan","SJE","2013","662","79","0.6456","0.7016","-4.424","-5.6001","23.9783","13.0823","0.1001"
"Edgar Castillo","NER","2019","1832","212","0.6226","0.6435","-4.4245","-2.087","21.0839","14.8556","0.1046"
"Cordell Cato","SJE","2017","1199","110","0.6818","0.7221","-4.4262","-4.0238","18.3872","8.8989","0.0604"
"Miguel Ibarra","MIN","2018","2950","161","0.6832","0.7107","-4.428","-2.7503","21.4764","11.3386","0.0387"
"Borek Dockal","PHI","2018","2500","105","0.8095","0.8517","-4.4289","-4.218","21.4762","7.7258","0.0247"
"Oswaldo Minda","CHV","2014","1722","110","0.7455","0.7857","-4.43","-4.0273","21.0406","9.017","0.0608"
"Eduard Atuesta","LAFC","2019","2874","408","0.8554","0.8663","-4.4337","-1.0867","19.1667","6.2528","0.0972"
"Efraín Juárez","VAN","2018","1267","78","0.7692","0.8261","-4.4364","-5.6877","18.7227","4.631","0.041"
"Nicolás Mezquida","VAN","2015","991","21","0.5238","0.7353","-4.4421","-21.1528","22.7168","13.674","0.0118"
"Perry Kitchen","DCU","2013","2973","319","0.8088","0.8227","-4.4425","-1.3926","23.2176","11.1323","0.0812"
"Jorge Villafaña","CHV","2013","1530","44","0.5455","0.6465","-4.4459","-10.1044","23.1305","15.7655","0.0293"
"Soni Mustivar","SKC","2016","2265","178","0.7584","0.7835","-4.4548","-2.5027","22.4998","9.587","0.0667"
"Alexi Gómez","MIN","2018","1422","99","0.6263","0.6713","-4.4567","-4.5017","22.3864","13.3121","0.0515"
"Mauro Díaz","FCD","2015","2076","58","0.7241","0.801","-4.4579","-7.6861","19.3088","10.4372","0.0218"
"Lloyd Sam","NYRB","2014","3046","108","0.7593","0.8006","-4.4613","-4.1309","17.5539","5.2687","0.0289"
"Tyler Deric","HOU","2014","1000","410","0.5976","0.6085","-4.4656","-1.0892","44.9056","38.5514","0.2223"
"Adam Henley","RSL","2018","290","38","0.5789","0.6969","-4.4813","-11.793","19.8886","10.5225","0.062"
"Ignacio Maganto","LAG","2015","582","21","0.4762","0.6897","-4.4831","-21.3483","21.8712","11.8943","0.0159"
"Mauro Díaz","FCD","2018","868","33","0.7273","0.8632","-4.4844","-13.5891","17.8431","4.0215","0.0199"
"Magnus Eriksson","SJE","2018","2670","104","0.6635","0.7066","-4.4846","-4.3122","22.2171","10.6707","0.0301"
"Alvas Powell","POR","2017","1860","236","0.5975","0.6165","-4.4847","-1.9003","26.66","18.3191","0.0954"
"Santiago Mosquera","FCD","2019","1303","40","0.625","0.7373","-4.4916","-11.229","17.171","7.015","0.0142"
"Javier Morales","RSL","2014","2848","97","0.7732","0.8196","-4.504","-4.6433","19.7982","7.4027","0.0262"
"Collen Warner","MIN","2018","1351","117","0.7778","0.8163","-4.5079","-3.8529","19.1153","7.3856","0.0604"
"Liam Fraser","TOR","2018","657","94","0.8085","0.8565","-4.511","-4.7989","19.3876","5.843","0.0662"
"Lee Nguyen","NER","2013","3069","120","0.75","0.7877","-4.522","-3.7683","20.8175","11.432","0.0331"
"Yangel Herrera","NYC","2017","1332","78","0.7692","0.8274","-4.5344","-5.8134","21.9574","9.6054","0.035"
"Je-Vaughn Watson","NER","2016","1854","261","0.7241","0.7415","-4.5415","-1.74","23.8244","11.0184","0.1124"
"Teal Bunbury","NER","2019","2391","38","0.5","0.6197","-4.5473","-11.9665","18.8167","14.2842","0.0171"
"Justin Morrow","TOR","2016","2844","368","0.6332","0.6455","-4.5511","-1.2367","20.6475","14.1284","0.0951"
"Romell Quioto","HOU","2017","1382","22","0.5909","0.7979","-4.5539","-20.6997","12.378","2.8959","0.0111"
"Juninho Pereira","LAG","2015","3047","281","0.847","0.8632","-4.5668","-1.6252","19.2775","6.5345","0.0699"
"Bradford Rusin","VAN","2013","1504","248","0.8145","0.833","-4.5945","-1.8526","22.9673","11.0803","0.1278"
"Andrés Romero","MTL","2014","2323","102","0.6863","0.7314","-4.6012","-4.5109","21.1835","11.7852","0.0319"
"JT Marcinkowski","SJE","2018","487","164","0.6829","0.711","-4.6021","-2.8062","41.6284","32.2154","0.1912"
"Patrice Bernier","MTL","2017","1925","129","0.7597","0.7955","-4.6199","-3.5813","23.2271","10.5301","0.0405"
"Nicolás Lodeiro","SEA","2017","3175","146","0.7534","0.7851","-4.6276","-3.1696","18.237","8.4919","0.0367"
"Abel Aguilar","FCD","2018","154","25","0.64","0.8255","-4.6373","-18.549","15.7663","5.4878","0.0487"
"Graham Zusi","SKC","2013","2563","60","0.6833","0.7607","-4.6425","-7.7375","19.8416","7.6322","0.0251"
"Kacper Przybylko","PHI","2019","2462","21","0.5238","0.7451","-4.6461","-22.1241","17.0576","7.3929","0.014"
"Tony Beltran","RSL","2013","2407","304","0.7467","0.762","-4.6493","-1.5294","23.2001","13.2182","0.1042"
"Zack Steffen","CLB","2017","3306","1141","0.7046","0.7087","-4.651","-0.4076","41.7909","33.8723","0.1912"
