"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Gustav Svensson","SEA","2018","2262","880","0.8523","0.8264","22.7721","2.5877","20.3497","6.6219","0.0928"
"Boniek García","HOU","2018","2307","1125","0.8267","0.8064","22.7645","2.0235","21.0211","4.8789","0.1066"
"Liam Ridgewell","POR","2015","3085","603","0.7496","0.712","22.6725","3.76","28.694","16.1946","0.0546"
"Fabinho","PHI","2015","2255","937","0.746","0.7218","22.667","2.4191","21.1879","8.5684","0.1068"
"Mohammed Saeid","CLB","2015","1717","768","0.8464","0.817","22.572","2.9391","20.9006","4.4831","0.0824"
"Mohammed Saeid","CLB","2016","2134","1110","0.8387","0.8184","22.5243","2.0292","20.7744","3.4995","0.1145"
"Nat Borchers","POR","2015","3002","369","0.832","0.771","22.5128","6.101","25.7687","10.6994","0.0351"
"Drew Moor","COL","2015","2147","682","0.761","0.728","22.5114","3.3008","22.4898","7.9035","0.0867"
"Diego Fagundez","NER","2017","2603","1162","0.8003","0.781","22.4779","1.9344","17.0836","3.3599","0.1145"
"Alejandro Bedoya","PHI","2017","2692","1117","0.8442","0.8241","22.4347","2.0085","19.0931","3.8616","0.1225"
"Joe Corona","LAG","2019","2537","1421","0.8649","0.8491","22.4025","1.5765","16.9117","4.1589","0.1249"
"Damien Perquis","TOR","2015","2204","420","0.819","0.7658","22.3627","5.3245","26.8364","13.8925","0.0542"
"Djordje Mihailovic","CHI","2019","1600","683","0.8141","0.7813","22.3396","3.2708","19.7549","2.6068","0.0706"
"Andrew Farrell","NER","2017","2860","1129","0.7919","0.7722","22.201","1.9664","22.0645","5.9133","0.1032"
"Jimmy Medranda","SKC","2018","798","514","0.8911","0.8479","22.1858","4.3163","20.5949","-0.4725","0.0974"
"Robbie Rogers","LAG","2016","1807","903","0.8051","0.7805","22.1729","2.4555","16.9833","3.1026","0.1171"
"Yoshimar Yotún","ORL","2018","2153","1300","0.7808","0.7637","22.1383","1.7029","22.5984","6.5478","0.1726"
"Scott Caldwell","NER","2015","3100","1438","0.8519","0.8365","22.0816","1.5356","20.0648","4.5612","0.1104"
"Larrys Mabiala","POR","2018","3016","672","0.8512","0.8183","22.0696","3.2842","23.1795","10.2869","0.0642"
"Jordan Harvey","VAN","2014","3182","1237","0.7963","0.7785","21.9698","1.7761","18.3351","5.585","0.0984"
"DeAndre Yedlin","SEA","2014","2395","1000","0.795","0.773","21.9557","2.1956","18.1167","4.2135","0.0964"
"Marvell Wynne","SJE","2016","2981","854","0.8185","0.793","21.8161","2.5546","20.3481","7.0965","0.0808"
"Ben Sweat","NYC","2019","1406","565","0.8248","0.7864","21.6961","3.84","16.7096","1.439","0.0786"
"Michael Parkhurst","ATL","2017","3127","1010","0.8733","0.8518","21.6817","2.1467","24.8267","8.0048","0.0853"
"Omar González","LAG","2014","2036","667","0.8276","0.7951","21.6437","3.2449","24.5616","11.2022","0.0709"
"Ismael Tajouri-Shradi","NYC","2018","1672","750","0.804","0.7752","21.6209","2.8828","17.6017","-0.6728","0.0732"
"Antonio Mlinar Delamea","NER","2018","1653","367","0.8638","0.8053","21.4616","5.8478","23.1955","9.3673","0.0614"
"Júnior Moreno","DCU","2018","1682","619","0.8885","0.8541","21.3268","3.4454","17.9236","3.2442","0.0855"
"Jørgen Skjelvik","LAG","2019","1846","615","0.8211","0.7865","21.3084","3.4648","15.9782","0.5829","0.0763"
"Robbie Rogers","LAG","2015","2478","1094","0.7797","0.7603","21.2276","1.9404","18.63","4.812","0.111"
"Jonathan Osorio","TOR","2014","2193","934","0.8683","0.8456","21.2203","2.272","17.8441","2.5677","0.105"
"Jonathan Mensah","CLB","2018","2549","744","0.8723","0.8439","21.113","2.8378","21.7835","8.0311","0.0704"
"Steven Beitashour","TOR","2017","1713","667","0.8036","0.772","21.1032","3.1639","18.7716","2.0026","0.0721"
"Héctor Jiménez","CLB","2019","1756","742","0.8127","0.7844","20.9908","2.829","18.3457","2.9472","0.081"
"Daigo Kobayashi","NER","2014","1983","901","0.8446","0.8213","20.9824","2.3288","18.9113","3.5812","0.0756"
"Maynor Figueroa","HOU","2019","2480","809","0.8195","0.7936","20.9703","2.5921","23.6347","11.7222","0.0894"
"Atiba Harris","FCD","2017","2235","647","0.7913","0.7589","20.96","3.2396","20.6222","6.9075","0.0691"
"Brad Evans","SEA","2016","1981","493","0.8641","0.8216","20.9581","4.2511","21.23","7.649","0.0552"
"Jorge Villafaña","POR","2015","3131","1324","0.7545","0.7387","20.9112","1.5794","18.8115","2.9178","0.1076"
"Justen Glad","RSL","2018","3190","764","0.8599","0.8327","20.8411","2.7279","22.7724","7.33","0.0626"
"Ibson","MIN","2017","2867","1890","0.8402","0.8292","20.8346","1.1024","20.2604","5.9134","0.1589"
"Javier Morales","RSL","2013","2466","1828","0.7834","0.772","20.7721","1.1363","19.8945","3.9845","0.1671"
"Micheal Azira","MTL","2018","785","315","0.8825","0.8173","20.5359","6.5193","18.6168","5.6821","0.0887"
"Lalas Abubakar","CLB","2018","1928","432","0.9028","0.8557","20.3246","4.7048","21.4036","6.7046","0.0546"
"Daniel Steres","LAG","2016","2885","663","0.8175","0.7869","20.2694","3.0572","26.0071","12.0504","0.0623"
"Joevin Jones","SEA","2017","2610","1376","0.8118","0.7971","20.2246","1.4698","17.3372","-0.8561","0.11"
"Eric Alexander","HOU","2017","938","376","0.8883","0.8348","20.1035","5.3467","20.2082","3.4742","0.0935"
"A.J. DeLaGarza","LAG","2016","2232","781","0.8271","0.8016","19.9299","2.5518","19.0077","4.4866","0.0903"
"Sal Zizzo","NYRB","2017","1787","762","0.7703","0.7442","19.9038","2.6121","18.4788","7.0637","0.0789"
"Nedum Onuoha","RSL","2019","2554","508","0.8799","0.8407","19.9028","3.9179","20.4044","7.0723","0.0556"
"RJ Allen","ORL","2018","1082","371","0.7817","0.7282","19.848","5.3499","20.0097","3.9828","0.0636"
"Jake Nerwinski","VAN","2019","2208","707","0.8119","0.7838","19.8257","2.8042","17.3202","0.8979","0.0836"
"Jordan Stewart","SJE","2016","1309","472","0.8157","0.7738","19.7787","4.1904","17.8405","5.4147","0.0915"
"Greg Garza","CIN","2019","998","410","0.8561","0.808","19.7195","4.8096","17.8579","2.6184","0.1082"
"Chad Marshall","SEA","2015","2727","360","0.8","0.7453","19.6995","5.4721","23.1014","10.8308","0.0362"
"Clint Dempsey","SEA","2014","2294","1014","0.8511","0.8317","19.6749","1.9403","15.1501","1.7771","0.1069"
"Tony Beltran","RSL","2013","2407","1195","0.8017","0.7853","19.5941","1.6397","19.0588","4.6928","0.1116"
"Kofi Sarkodie","SJE","2016","1111","444","0.8333","0.7893","19.563","4.4061","18.3409","3.2104","0.0828"
"Eric Alexander","NYRB","2014","2816","1238","0.8409","0.8251","19.5199","1.5767","18.8756","3.1841","0.0982"
"Jhon Kennedy Hurtado","SEA","2013","2434","401","0.8329","0.7842","19.5191","4.8676","21.679","8.8711","0.048"
"Waylon Francis","CLB","2016","1343","557","0.8205","0.7855","19.4883","3.4988","18.0472","-0.0869","0.0709"
"Ned Grabavoy","NYC","2015","2025","793","0.8449","0.8204","19.4378","2.4512","15.3149","1.1596","0.0903"
"Juninho Pereira","CHI","2017","1627","869","0.8746","0.8522","19.4035","2.2328","20.6748","2.2849","0.1093"
"Matt Besler","SKC","2016","1660","633","0.8246","0.7942","19.3007","3.0491","27.0271","11.445","0.0778"
"Darlington Nagbe","POR","2014","2922","1179","0.8558","0.8394","19.296","1.6366","15.9131","0.4195","0.1145"
"Michael Parkhurst","CLB","2014","3025","778","0.8406","0.8159","19.2274","2.4714","22.033","8.9434","0.064"
"Chris Mavinga","TOR","2017","2164","788","0.8426","0.8183","19.2187","2.4389","21.0138","8.083","0.0734"
"Drew Moor","COL","2014","2151","420","0.8429","0.7973","19.1326","4.5554","25.9941","11.9192","0.0521"
"Mohammed Abu","CLB","2017","1382","810","0.8951","0.8714","19.1267","2.3613","20.8241","3.6062","0.1055"
"Tony Beltran","RSL","2016","2673","957","0.8077","0.7878","19.0675","1.9924","16.1725","4.1363","0.0904"
"Kyle Beckerman","RSL","2017","2408","1177","0.8267","0.8105","19.0607","1.6194","21.2774","8.1601","0.1162"
"Liam Fraser","TOR","2019","887","591","0.8748","0.8427","18.9919","3.2135","22.2897","6.1913","0.1474"
"Greg Garza","ATL","2017","2320","1154","0.7964","0.7799","18.9811","1.6448","18.0753","1.5582","0.1082"
"A.J. DeLaGarza","HOU","2017","2851","887","0.7576","0.7362","18.9803","2.1398","20.6168","6.9852","0.0894"
"Heath Pearce","MTL","2014","1968","516","0.8391","0.8024","18.956","3.6737","22.2409","10.4001","0.0699"
"Victor Ulloa","FCD","2018","2355","1055","0.8303","0.8124","18.936","1.7949","18.9844","4.6901","0.1082"
"Roy Miller","POR","2017","2470","618","0.8479","0.8173","18.8919","3.0569","22.9637","7.6879","0.0643"
"Roger Espinoza","SKC","2017","2894","1584","0.8396","0.8277","18.8674","1.1911","21.8683","4.4854","0.1303"
"Nat Borchers","RSL","2014","3094","567","0.8466","0.8134","18.7901","3.314","22.4971","8.9302","0.0486"
"Erik Friberg","SEA","2016","1702","909","0.8361","0.8155","18.7549","2.0632","19.7745","4.6395","0.089"
"Wil Trapp","CLB","2019","2574","1304","0.8497","0.8353","18.7336","1.4366","20.7455","5.6719","0.1231"
"David Mateos","ORL","2016","1912","470","0.8277","0.7879","18.6808","3.9746","27.9014","13.9561","0.0618"
"Darwin Cerén","HOU","2018","2068","895","0.867","0.8462","18.6743","2.0865","25.2303","5.6381","0.107"
"Andy Polo","POR","2019","1186","506","0.8597","0.8231","18.5308","3.6622","17.5228","0.933","0.0648"
"Guram Kashia","SJE","2019","2113","587","0.8603","0.8288","18.503","3.1521","24.2353","10.7248","0.0694"
"Kofi Sarkodie","HOU","2015","1409","476","0.7668","0.7279","18.5018","3.8869","19.9043","6.1972","0.0837"
"Joao Plata","RSL","2014","2106","649","0.7766","0.7481","18.4676","2.8456","16.2221","-1.0804","0.0703"
"Jack Elliott","PHI","2019","3374","964","0.8237","0.8045","18.4444","1.9133","23.8499","10.776","0.0627"
"Miguel Ibarra","MIN","2018","2950","1043","0.8006","0.7829","18.4341","1.7674","16.6469","1.2252","0.0927"
"Michael Boxall","MIN","2019","2819","531","0.8493","0.8149","18.2885","3.4442","20.3979","8.4333","0.0588"
"Chad Marshall","SEA","2018","2815","436","0.828","0.7861","18.2642","4.189","21.8673","9.2688","0.0393"
"Román Torres","SEA","2017","1905","418","0.7895","0.7459","18.2141","4.3574","25.9608","12.3152","0.043"
"Scott Sutter","ORL","2018","1696","598","0.7977","0.7672","18.1889","3.0416","19.0197","2.9083","0.0874"
"Tony Tchani","CLB","2014","3169","1665","0.8517","0.8407","18.1585","1.0906","21.5394","6.2995","0.1329"
"Joshua Yaro","PHI","2016","1416","291","0.8763","0.814","18.1273","6.2293","24.7365","11.7802","0.0602"
"Cristian Higuita","ORL","2015","2376","1129","0.8663","0.8502","18.1132","1.6044","18.9444","4.2406","0.1257"
"Seth Sinovic","SKC","2013","3017","1304","0.7738","0.7599","18.0938","1.3876","20.3862","5.5077","0.1049"
"Jukka Raitala","MTL","2019","2294","742","0.8571","0.8328","18.0574","2.4336","21.7686","7.3572","0.0731"
"Benjamin Angoua","NER","2017","2488","510","0.8529","0.8175","18.0545","3.5401","22.3558","9.2708","0.0589"
"Frédéric Brillant","DCU","2019","3262","689","0.8229","0.797","17.8569","2.5917","21.5798","9.8139","0.0529"
"Kofi Sarkodie","HOU","2014","3107","1235","0.7757","0.7613","17.8547","1.4457","19.9765","5.909","0.1076"
"Tyson Wahl","CLB","2015","1538","328","0.8659","0.8116","17.8086","5.4295","23.92","8.1426","0.0543"
"Kendall Waston","VAN","2018","2451","494","0.7794","0.7433","17.7998","3.6032","26.862","13.6031","0.0583"
"Juninho Pereira","LAG","2015","3047","1786","0.8326","0.8226","17.7712","0.995","23.3193","6.0878","0.1352"
"Lawrence Olum","POR","2018","1777","535","0.8841","0.8509","17.7525","3.3182","20.0823","4.882","0.0699"
"Auro","TOR","2018","1545","854","0.8068","0.7861","17.6901","2.0714","17.0602","2.9439","0.1083"
"Brandon Bye","NER","2019","2925","1077","0.6769","0.6605","17.6203","1.6361","17.4318","6.4929","0.1048"
"Mikey Ambrose","ATL","2018","793","356","0.8371","0.7877","17.5867","4.9401","16.4086","1.5909","0.0962"
"Lalas Abubakar","COL","2019","2191","354","0.8446","0.795","17.5744","4.9645","23.0081","9.4134","0.0557"
"Cristhian Paredes","POR","2019","1805","703","0.8563","0.8314","17.551","2.4966","19.7436","4.1132","0.082"
"Steven Birnbaum","DCU","2015","1961","468","0.7906","0.7531","17.5485","3.7497","22.7606","9.488","0.0668"
"Justen Glad","RSL","2019","2251","604","0.8411","0.812","17.5483","2.9053","22.4346","9.7672","0.0653"
"Tim Parker","NYRB","2019","2647","527","0.704","0.6707","17.5446","3.3292","22.9237","16.122","0.049"
"Johan Kappelhof","CHI","2017","3100","942","0.8631","0.8445","17.469","1.8545","22.754","8.1096","0.0746"
"Ronald Matarrita","NYC","2019","2163","1021","0.7855","0.7684","17.4587","1.71","19.4071","1.2589","0.1136"
"Chris Wingert","RSL","2013","1879","931","0.8099","0.7911","17.4463","1.8739","20.9288","6.5141","0.1047"
"Donny Toia","MTL","2015","2912","987","0.8247","0.807","17.4463","1.7676","19.6409","4.0469","0.0927"
"Perry Kitchen","LAG","2018","2534","916","0.8712","0.8522","17.4074","1.9004","18.5222","3.1939","0.0869"
"Will Johnson","POR","2015","1110","380","0.8658","0.8202","17.3417","4.5636","25.5872","2.4389","0.095"
"Justen Glad","RSL","2017","1759","341","0.8592","0.8084","17.3368","5.0841","23.5904","9.3369","0.0546"
"Micheal Azira","MTL","2019","1591","585","0.8735","0.8439","17.3351","2.9633","19.5509","3.126","0.0822"
"Ronald Matarrita","NYC","2017","750","401","0.808","0.7648","17.3281","4.3212","19.4874","4.8627","0.0846"
"Nick Lima","SJE","2019","2004","693","0.8268","0.8019","17.3101","2.4978","18.7669","-1.1678","0.0795"
"Bacary Sagna","MTL","2018","877","451","0.796","0.7579","17.191","3.8117","15.3899","1.7296","0.1297"
"Michael Stephens","CHI","2015","1410","748","0.8449","0.8219","17.1839","2.2973","21.0531","6.0064","0.0992"
"Michael Boxall","MIN","2018","3182","562","0.8559","0.8253","17.1755","3.0561","21.7055","8.3745","0.0512"
"Raúl Rodríguez","HOU","2015","2548","637","0.7991","0.7721","17.164","2.6945","22.768","10.0637","0.0801"
"Omar González","TOR","2019","1379","429","0.8531","0.8135","17.0295","3.9696","23.9697","10.1661","0.0676"
"Erik Godoy","VAN","2019","2853","643","0.818","0.7916","17.0293","2.6484","24.137","9.6108","0.0701"
"Jahmir Hyka","SJE","2018","976","370","0.8622","0.8163","16.9613","4.5841","14.7838","-2.7078","0.0629"
"Antonio Mlinar Delamea","NER","2017","2732","443","0.842","0.8037","16.9435","3.8247","25.4828","11.2248","0.0474"
"Jorge Villafaña","POR","2014","1719","681","0.768","0.7432","16.9077","2.4828","17.8096","4.1837","0.0967"
"Marc Burch","COL","2014","2036","924","0.7857","0.7674","16.9011","1.8291","23.3203","4.9301","0.1047"
"Nick DeLeon","DCU","2018","1164","400","0.8125","0.7703","16.8684","4.2171","17.3809","3.6538","0.0761"
"Giovani dos Santos","LAG","2018","888","362","0.8481","0.8016","16.8253","4.6479","19.0241","2.4696","0.0757"
"Kim Kee-hee","SEA","2019","2887","721","0.8585","0.8352","16.8177","2.3326","22.143","8.6445","0.0607"
"Chris Tierney","NER","2017","1827","905","0.7779","0.7593","16.8088","1.8573","20.1101","3.5811","0.0885"
"Judson","SJE","2019","2064","838","0.8819","0.8618","16.7772","2.002","22.0005","4.4241","0.0812"
"Nigel de Jong","LAG","2016","1673","1039","0.8653","0.8491","16.7577","1.6129","22.8292","7.1682","0.131"
"Jack Jewsbury","POR","2015","1871","818","0.8362","0.8157","16.7309","2.0453","22.3947","3.6101","0.095"
"Ashley Cole","LAG","2017","2703","1039","0.8479","0.8318","16.7265","1.6099","17.7061","1.1933","0.101"
"Mark Bloom","TOR","2014","2457","850","0.7659","0.7463","16.6841","1.9628","19.7609","5.1914","0.0957"
"Marco Delgado","TOR","2015","1806","731","0.8208","0.7981","16.6033","2.2713","17.4241","2.7062","0.1041"
"London Woodberry","NER","2016","2234","575","0.7983","0.7694","16.5845","2.8843","23.3865","9.1148","0.0646"
"Mikey Lopez","NYC","2017","737","220","0.8955","0.8208","16.4335","7.4698","20.7837","4.7119","0.0583"
"Michael Parkhurst","CLB","2016","3258","833","0.8139","0.7942","16.4034","1.9692","27.1041","13.2971","0.068"
"Kyle Beckerman","RSL","2019","2299","1082","0.8641","0.849","16.4009","1.5158","19.624","4.6856","0.1203"
"Omar González","LAG","2015","2779","740","0.7473","0.7252","16.3806","2.2136","25.9668","13.9467","0.0692"
"Marquinhos Pedroso","FCD","2018","1282","573","0.8377","0.8091","16.3784","2.8584","19.7835","-0.1555","0.1154"
"Tyson Wahl","CLB","2013","2318","786","0.7519","0.7311","16.3618","2.0817","20.9676","8.8879","0.0842"
"Felipe","VAN","2018","2451","1155","0.7991","0.785","16.3542","1.4159","22.5948","5.376","0.1234"
"Tommy Smith","COL","2019","2659","423","0.7967","0.7581","16.3345","3.8616","25.2807","13.9403","0.05"
"DaMarcus Beasley","HOU","2019","1126","494","0.8401","0.807","16.3323","3.3061","18.0362","2.6229","0.1139"
"Benoit Cheyrou","TOR","2015","2570","1231","0.8018","0.7886","16.289","1.3232","22.8544","9.7838","0.132"
"Andrés Flores","POR","2018","1339","458","0.8428","0.8073","16.2627","3.5508","17.7482","2.7874","0.0529"
"Miles Robinson","ATL","2019","3259","1159","0.8766","0.8626","16.1994","1.3977","21.9911","7.2343","0.0829"
"Sean Davis","NYRB","2017","1936","915","0.8153","0.7976","16.1928","1.7697","15.686","4.0783","0.0871"
"Jerome Thiesson","MIN","2018","1214","461","0.7831","0.748","16.173","3.5082","19.0155","3.8297","0.0902"
"Michael Parkhurst","ATL","2019","1579","640","0.8641","0.8388","16.144","2.5225","18.4712","3.6009","0.074"
"Michael Bradley","TOR","2016","2329","1477","0.8037","0.7927","16.1382","1.0926","24.9819","8.7037","0.1503"
"Diego Fagundez","NER","2015","1888","769","0.8049","0.784","16.0973","2.0933","17.2616","1.9391","0.0734"
"Eric Alexander","MTL","2015","963","395","0.8658","0.8251","16.0883","4.073","17.8029","2.8546","0.0626"
"Tony Tchani","CLB","2016","1925","1131","0.8417","0.8275","16.0811","1.4218","21.5533","5.3007","0.1312"
"Josh Williams","CLB","2019","1393","417","0.8561","0.8177","16.034","3.8451","21.1843","8.9642","0.0708"
"Ilsinho","PHI","2018","1071","567","0.8095","0.7813","15.9929","2.8206","14.9055","2.2467","0.071"
"Dax McCarty","CHI","2018","2424","1287","0.8664","0.8539","15.9848","1.242","20.3046","4.2774","0.1342"
"Uriel Antuna","LAG","2019","2591","711","0.7637","0.7413","15.9708","2.2462","16.8749","-0.9973","0.0748"
"Aaron Herrera","RSL","2018","1350","531","0.8682","0.8381","15.9464","3.0031","19.3263","0.9384","0.09"
"Raymon Gaddis","PHI","2018","2499","909","0.8614","0.8439","15.9284","1.7523","18.8447","1.0478","0.0781"
"Kemar Lawrence","NYRB","2015","2140","805","0.7503","0.7305","15.9235","1.9781","17.9836","2.6841","0.088"
"Valeri Qazaishvili","SJE","2019","2307","806","0.8449","0.8252","15.8858","1.9709","15.9311","0.9271","0.0848"
"Jonathan Osorio","TOR","2013","1881","761","0.8147","0.7939","15.8617","2.0843","19.5854","2.2513","0.0909"
"Anton Tinnerholm","NYC","2019","2919","1192","0.7609","0.7476","15.8549","1.3301","18.2504","4.1245","0.1027"
"Liam Ridgewell","POR","2017","1366","330","0.8152","0.7673","15.79","4.7848","25.5074","14.6353","0.0629"
"Tyson Wahl","CLB","2014","1518","303","0.8515","0.7994","15.7709","5.2049","22.3529","9.5731","0.0515"
"Richie Laryea","TOR","2019","1600","540","0.8667","0.8376","15.7026","2.9079","15.6757","-2.4286","0.0746"
"Justin Morrow","TOR","2017","2654","990","0.8273","0.8115","15.6432","1.5801","17.1706","-0.582","0.0919"
