"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Patrice Bernier","MTL","2017","1925","17","4","1","0.9728","-0.2127","0.0272","25","2","1.3195","0.6805","2.2923","0.5477","0.5912"
"Aníbal Godoy","SJE","2017","2285","15","3","2","0.9301","-0.3767","1.0699","16","0","1.3487","-1.3487","2.2788","1.5889","0.3494"
"José Guillermo Ortiz","DCU","2017","729","17","5","1","1.6838","-0.9088","-0.6838","6","0","0.5735","-0.5735","2.2573","0.593","0.8842"
"Bradford Jamieson","LAG","2017","1101","6","2","2","0.7646","0.3063","1.2354","10","1","1.4694","-0.4694","2.234","0.8955","0.5695"
"Jerome Thiesson","MIN","2017","3201","5","3","1","0.1358","0.5597","0.8642","18","3","2.0972","0.9028","2.233","0.6888","0.0582"
"Nick Lima","SJE","2017","1942","18","5","1","1.0212","0.4188","-0.0212","11","1","1.1801","-0.1801","2.2012","0.9728","0.7859"
"Yangel Herrera","NYC","2017","1332","14","7","1","1.4293","-0.5242","-0.4293","12","2","0.722","1.278","2.1513","0.929","0.8862"
"Héctor Jiménez","CLB","2017","1457","6","1","0","0.2035","0.0707","-0.2035","11","2","1.9406","0.0594","2.1441","0","0.1648"
"Niko Hansen","CLB","2017","475","7","2","1","1.0829","-0.2882","-0.0829","5","2","1.0545","0.9455","2.1374","1.5186","1.3679"
"Tommy McNamara","NYC","2017","1674","18","10","2","1.6133","0.7755","0.3867","11","1","0.4817","0.5183","2.095","1.6033","1.1726"
"Fabian Herbers","PHI","2017","445","6","1","1","0.6457","0.1019","0.3543","7","1","1.4412","-0.4412","2.0869","0.0024","0.2149"
"Jay Simpson","PHI","2017","575","13","6","1","1.7211","0.0955","-0.7211","2","0","0.3571","-0.3571","2.0782","0.5562","0.9374"
"Marcus Epps","PHI","2017","796","16","5","2","1.5412","-0.328","0.4587","8","0","0.5187","-0.5187","2.0599","0.6645","0.4099"
"Armando Cooper","TOR","2017","988","9","3","0","0.4998","-0.3302","-0.4998","13","1","1.5581","-0.5581","2.0579","0","0.1712"
"Soony Saad","SKC","2017","495","12","4","0","0.9739","0.0267","-0.9739","5","1","1.0464","-0.0464","2.0203","0","0.5336"
"Jackson Yueill","SJE","2017","1038","11","3","0","0.8299","-0.624","-0.8299","12","1","1.1844","-0.1844","2.0143","0","0.2953"
"Maynor Figueroa","FCD","2017","2520","13","2","1","1.0175","-0.0754","-0.0175","9","0","0.9876","-0.9876","2.0051","1.1664","1.1135"
"Chris McCann","ATL","2017","1075","10","1","0","0.8877","-0.7841","-0.8877","14","2","1.0774","0.9226","1.9651","0","0.792"
"Dillon Serna","COL","2017","1060","22","6","1","1.2014","-0.1699","-0.2014","11","1","0.7555","0.2445","1.9568","0.7278","0.6611"
"Bernie Ibini-Isei","VAN","2017","698","17","4","1","1.2964","-0.9511","-0.2964","5","1","0.6545","0.3455","1.9509","0.5861","0.6928"
"Sebastien Le Toux","DCU","2017","810","8","4","2","1.1279","0.5496","0.8721","7","0","0.8175","-0.8175","1.9454","1.0361","0.7492"
"Zarek Valentin","POR","2017","1671","1","0","0","0.0686","-0.0686","-0.0686","17","3","1.8698","1.1302","1.9384","0","0.0518"
"Sal Zizzo","NYRB","2017","1787","3","2","0","0.3903","-0.1034","-0.3903","8","2","1.547","0.453","1.9373","0","0.6486"
"Yoshimar Yotún","ORL","2017","963","14","4","1","0.9087","0.1202","0.0913","16","1","1.0238","-0.0238","1.9325","0.0001","0.9134"
"Michael Murillo","NYRB","2017","1438","6","3","1","0.9383","-0.1365","0.0617","10","0","0.9789","-0.9789","1.9172","1.0424","0.8232"
"Jack McInerney","LAG","2017","291","8","3","0","1.9127","-0.847","-1.9127","0","0","0","0","1.9127","0","0.6265"
"Vytautas Andriuskevicius","POR","2017","1937","3","0","0","0.0848","-0.0848","-0.0848","14","3","1.8169","1.1831","1.9016","0","0.0358"
"Tony Beltran","RSL","2017","1958","8","4","1","0.4509","0.113","0.5491","16","1","1.4505","-0.4505","1.9014","0.2587","0.276"
"Ibson","MIN","2017","2867","11","2","0","0.4267","0.3156","-0.4267","25","1","1.4608","-0.4608","1.8875","0","0.2381"
"Ethan White","NYC","2017","1657","2","1","0","0.2678","-0.1861","-0.2678","7","2","1.6145","0.3855","1.8823","0","0.0951"
"Andrew Farrell","NER","2017","2860","4","0","0","0.1446","-0.1446","-0.1446","17","3","1.7062","1.2938","1.8508","0","0.0636"
"Ilie Sánchez","SKC","2017","3235","8","1","0","0.1807","-0.0575","-0.1807","24","1","1.6598","-0.6598","1.8405","0","0.14"
"Will Johnson","ORL","2017","2215","24","9","1","1.076","0.2974","-0.076","13","0","0.7526","-0.7526","1.8286","0.5477","0.7412"
"Sean Okoli","NYC","2017","498","13","6","1","1.6192","-0.1053","-0.6192","2","0","0.1885","-0.1885","1.8077","0.5914","1.1308"
"Sam Nicholson","MIN","2017","688","15","4","1","1.1361","-0.3348","-0.1361","6","0","0.6708","-0.6708","1.8069","0.1153","0.7519"
"Krisztián Németh","NER","2017","197","9","3","1","1.2845","-0.5915","-0.2845","2","1","0.5049","0.4951","1.7894","0.8748","0.6714"
"Jordan Hamilton","TOR","2017","184","4","2","1","1.582","-0.3357","-0.582","2","1","0.2042","0.7958","1.7862","0.0004","0.8918"
"Kofi Opare","DCU","2017","2394","7","1","0","0.7237","-0.6868","-0.7237","5","1","1.0534","-0.0534","1.7771","0","0.4608"
"Erik Hurtado","VAN","2017","580","9","5","3","1.3799","1.1762","1.6201","6","2","0.3926","1.6074","1.7725","1.8777","0.5827"
"Cordell Cato","SJE","2017","1199","11","1","0","0.6087","-0.5358","-0.6087","12","0","1.1604","-1.1604","1.7691","0","0.4784"
"Kenwyne Jones","ATL","2017","591","9","3","2","1.2497","0.2638","0.7503","6","0","0.5007","-0.5007","1.7503","1.3246","0.846"
"Brandon Vázquez","ATL","2017","251","8","2","1","0.9551","-0.7959","0.0449","5","1","0.7941","0.2059","1.7491","0.0646","0.2783"
"Tony Tchani","VAN","2017","2248","14","5","2","1.2345","0.4457","0.7655","10","1","0.5107","0.4893","1.7452","1.6023","1.0762"
"Andrew Jacobson","VAN","2017","1828","6","0","0","0.4788","-0.4788","-0.4788","10","2","1.261","0.739","1.7398","0","0.3049"
"Fredrik Gulbrandsen","NYRB","2017","416","10","4","0","1.1569","0.0774","-1.1569","3","0","0.5789","-0.5789","1.7358","0","0.6998"
"Jacob Peterson","ATL","2017","214","7","3","3","1.6931","0.5682","1.3069","1","0","0.0296","-0.0296","1.7227","1.7985","0.8531"
"João Pedro","LAG","2017","2482","24","4","1","0.6312","0.0229","0.3688","12","2","1.0678","0.9322","1.699","0.5991","0.3649"
"Daniel Lovitz","MTL","2017","1918","4","1","0","0.5391","-0.5154","-0.5391","17","0","1.1578","-1.1578","1.6968","0","0.2914"
"Tomás Martínez","HOU","2017","559","13","3","2","1.2781","-0.102","0.7219","11","0","0.4016","-0.4016","1.6797","1.5541","0.9526"
"Zoltán Stieber","DCU","2017","560","9","4","0","0.5697","0.1123","-0.5697","8","0","1.1098","-1.1097","1.6795","0","0.2495"
"Quincy Amarikwa","SJE","2017","193","8","5","0","0.7958","-0.5678","-0.7958","5","0","0.8822","-0.8822","1.6779","0","0.4467"
"Jukka Raitala","CLB","2017","2106","4","1","0","0.1902","0.0771","-0.1902","14","1","1.4838","-0.4838","1.674","0","0.1145"
"Artur","CLB","2017","1831","15","1","0","1.004","-0.8834","-1.004","9","3","0.6682","2.3318","1.6722","0","0.5337"
"Jeremy Ebobisse","POR","2017","384","4","1","0","0.5781","-0.441","-0.5781","7","2","1.078","0.922","1.6561","0","0.055"
"Fabinho","PHI","2017","2039","5","3","0","0.3184","-0.1163","-0.3184","16","1","1.3339","-0.334","1.6523","0","0.162"
"Simon Dawkins","SJE","2017","692","8","1","0","0.781","-0.6548","-0.781","6","0","0.8629","-0.8629","1.6438","0","0.6312"
"Victor Ulloa","FCD","2017","1353","4","2","0","0.374","0.0181","-0.374","9","1","1.2576","-0.2576","1.6316","0","0.2111"
"Javier Morales","FCD","2017","820","6","2","1","0.7774","0.2252","0.2226","11","0","0.8415","-0.8415","1.6189","0.7005","0.4797"
"Ariel Lassiter","LAG","2017","341","9","3","1","1.1467","0.1031","-0.1467","1","0","0.4556","-0.4556","1.6023","0.3018","0.9011"
"Ambroise Oyongo","MTL","2017","1073","7","2","1","0.3678","0.2405","0.6322","11","1","1.2329","-0.2329","1.6006","0.0177","0.099"
"Femi Hollinger-Janzen","NER","2017","203","6","2","0","0.9765","-0.0368","-0.9765","1","0","0.5619","-0.5619","1.5384","0","1.0784"
"Stefan Aigner","COL","2017","536","6","3","2","0.7529","0.3653","1.2471","5","1","0.775","0.225","1.5279","1.3059","0.6284"
"Boniek García","HOU","2017","1276","4","2","0","0.2534","0.0362","-0.2534","16","2","1.2718","0.7282","1.5251","0","0.1922"
"Connor Maloney","CLB","2017","132","1","0","0","0.0252","-0.0252","-0.0252","4","1","1.4894","-0.4894","1.5146","0","0.0116"
"Nick DeLeon","DCU","2017","1712","14","3","0","1.0063","-0.4614","-1.0063","9","0","0.5004","-0.5004","1.5067","0","0.4691"
"Nicolás Mezquida","VAN","2017","766","10","4","2","0.5017","0.0575","1.4983","9","1","0.9965","0.0035","1.4982","0.5087","0.2361"
"Jordan Harvey","VAN","2017","2695","5","3","1","0.5738","0.524","0.4262","9","1","0.8939","0.1061","1.4678","0.9185","0.4602"
"Harry Shipp","SEA","2017","985","12","3","1","0.9881","-0.2177","0.0119","7","0","0.4696","-0.4696","1.4576","0.3018","0.5595"
"Djordje Mihailovic","CHI","2017","810","7","1","1","0.6383","0.2768","0.3617","8","0","0.8152","-0.8152","1.4534","0.5986","0.3679"
"Cristian Lobato","SKC","2017","584","5","1","0","0.2688","0.3038","-0.2688","11","0","1.1822","-1.1822","1.451","0","0.0874"
"Wil Trapp","CLB","2017","3277","8","3","0","0.1574","0.1192","-0.1574","19","4","1.2907","2.7093","1.4482","0","0.085"
"Bradley Diallo","LAG","2017","1502","5","2","0","0.5798","0.2161","-0.5798","5","0","0.8337","-0.8337","1.4135","0","0.1045"
"Jack McBean","LAG","2017","794","8","3","2","0.9485","0.2936","1.0515","7","0","0.4428","-0.4428","1.3913","1.5605","0.7802"
"Steven Birnbaum","DCU","2017","2414","9","2","0","0.6674","-0.5903","-0.6674","4","0","0.7187","-0.7187","1.3861","0","0.3238"
"Khiry Shelton","NYC","2017","585","5","2","1","0.7987","-0.3258","0.2013","7","0","0.5744","-0.5744","1.3731","0.0306","0.3323"
"Antonio Nocerino","ORL","2017","2385","13","3","0","0.9013","-0.3466","-0.9013","10","0","0.4706","-0.4706","1.3719","0","0.5569"
"Osvaldo Alonso","SEA","2017","2229","18","4","0","0.8257","-0.1787","-0.8257","10","0","0.5397","-0.5397","1.3654","0","0.5205"
"Seth Sinovic","SKC","2017","3101","15","5","1","0.6023","-0.446","0.3977","11","2","0.7605","1.2395","1.3628","0.5362","0.3878"
"Jake Nerwinski","VAN","2017","1827","2","1","0","0.0402","0.0848","-0.0402","9","3","1.3097","1.6903","1.3499","0","0.0267"
"Caleb Calvert","COL","2017","437","8","1","1","0.952","-0.4553","0.048","1","0","0.3938","-0.3938","1.3458","0.5956","0.4695"
"Carlos Carmona","ATL","2017","2894","6","2","2","0.9181","0.7169","1.0819","14","1","0.4246","0.5754","1.3426","1.6645","0.7377"
"Víctor Rodríguez","SEA","2017","523","14","5","2","0.8071","0.4113","1.1929","7","0","0.532","-0.532","1.3391","1.2632","0.512"
"Marcel de Jong","VAN","2017","854","5","2","0","0.1874","-0.1552","-0.1874","5","1","1.1508","-0.1508","1.3382","0","0.1398"
"Patrick Doody","CHI","2017","673","1","0","0","0.0351","-0.0351","-0.0351","12","4","1.2913","2.7087","1.3264","0","0.0033"
"Taylor Kemp","DCU","2017","2133","7","1","0","0.1644","0.0871","-0.1644","17","0","1.1573","-1.1573","1.3217","0","0.0987"
"DaMarcus Beasley","HOU","2017","2170","4","3","0","0.1533","0.4728","-0.1533","11","0","1.1466","-1.1466","1.2999","0","0.09"
"Leandro González Pirez","ATL","2017","3031","6","2","0","0.2757","-0.0786","-0.2757","7","3","1.0225","1.9775","1.2981","0","0.1351"
"Waylon Francis","CLB","2017","919","4","0","0","0.0907","-0.0907","-0.0907","5","1","1.1946","-0.1947","1.2854","0","0.0466"
"Jonathan Lewis","NYC","2017","393","9","5","2","0.8994","0.2289","1.1006","4","1","0.3852","0.6148","1.2845","2.7698","0.8216"
"Juan David Cabezas","HOU","2017","2415","12","3","0","0.3023","0.1294","-0.3023","10","0","0.9785","-0.9785","1.2808","0","0.2088"
"Danilo Acosta","RSL","2017","1512","2","0","0","0.0446","-0.0446","-0.0446","6","1","1.2189","-0.2189","1.2636","0","0.0275"
"Ricardo Clark","HOU","2017","2428","15","4","0","0.7607","-0.3387","-0.7607","10","0","0.488","-0.488","1.2487","0","0.4782"
"Gustav Svensson","SEA","2017","2827","5","1","0","0.1703","-0.157","-0.1703","11","1","1.0203","-0.0203","1.1906","0","0.077"
"Eric Miller","COL","2017","2827","0","0","0","0","0","0","7","0","1.1736","-1.1736","1.1736","0","0"
"Saad Abdul-Salaam","SKC","2017","998","7","2","0","0.5416","-0.4635","-0.5416","10","1","0.6292","0.3708","1.1709","0","0.3396"
"Cristian Higuita","ORL","2017","1655","10","1","0","0.551","-0.4656","-0.551","12","2","0.6191","1.3809","1.1701","0","0.4444"
"José Villarreal","LAG","2017","444","3","1","0","0.3601","0.0226","-0.3601","4","1","0.7992","0.2008","1.1593","0","0.2016"
"Drew Conner","CHI","2017","983","2","1","0","0.1707","-0.1531","-0.1707","11","0","0.9694","-0.9694","1.1402","0","0.0975"
"Donny Toia","ORL","2017","2742","6","1","0","0.2638","-0.2484","-0.2638","14","2","0.8674","1.1326","1.1312","0","0.1641"
"Henry Wingo","SEA","2017","192","3","0","0","0.1934","-0.1934","-0.1934","7","0","0.9174","-0.9174","1.1108","0","0.1779"
"Marcelo Sarvas","DCU","2017","1996","7","2","0","0.5643","-0.4111","-0.5643","13","0","0.5417","-0.5417","1.106","0","0.366"
"Antonio Mlinar Delamea","NER","2017","2732","1","1","1","0.818","0.0923","0.182","4","0","0.2649","-0.2649","1.0829","0.3759","0.3075"
"Nicolas Hasler","TOR","2017","784","6","3","2","0.6079","0.3771","1.3921","6","1","0.4724","0.5276","1.0803","2.3239","0.5644"
"Jonathan dos Santos","LAG","2017","1101","10","1","1","0.1866","-0.0983","0.8134","8","0","0.8828","-0.8828","1.0694","0.3542","0.071"
"Pedro Santos","CLB","2017","693","8","4","0","0.5193","-0.127","-0.5193","4","1","0.5443","0.4557","1.0636","0","0.3128"
"Gershon Koffie","NER","2017","2079","13","1","0","0.6936","-0.5415","-0.6936","11","0","0.3614","-0.3614","1.055","0","0.3906"
"Bashkim Kadrii","MIN","2017","473","10","3","0","0.4973","-0.3431","-0.4973","3","0","0.5481","-0.5481","1.0455","0","0.1647"
"Florian Jungwirth","SJE","2017","2780","3","0","0","0.084","-0.084","-0.084","14","3","0.9353","2.0647","1.0193","0","0.0576"
"Muhamed Keita","NYRB","2017","219","1","0","0","0.0192","-0.0192","-0.0192","5","1","0.9938","0.0062","1.013","0","0.011"
"Sean Franklin","DCU","2017","1545","4","2","0","0.3189","0.105","-0.3189","6","2","0.6921","1.3079","1.011","0","0.0864"
"Darwin Cerén","SJE","2017","1754","13","1","0","0.3516","-0.3119","-0.3516","13","0","0.6572","-0.6572","1.0088","0","0.2474"
"Memo Rodríguez","HOU","2017","364","10","6","2","0.8429","0.6438","1.1571","4","0","0.1647","-0.1647","1.0075","0.5749","0.5345"
"Adam Jahn","CLB","2017","415","7","4","0","0.6942","-0.3948","-0.6942","2","0","0.3099","-0.3099","1.0041","0","0.7443"
"Walker Zimmerman","FCD","2017","1741","0","0","0","0","0","0","4","1","1.0014","-0.0014","1.0014","0","0"
"Micheal Azira","COL","2017","2778","8","3","0","0.1408","0.0601","-0.1408","8","1","0.848","0.152","0.9887","0","0.111"
"Luis Gil","ORL","2017","680","9","6","0","0.3765","0.0009","-0.3765","9","0","0.6096","-0.6096","0.9861","0","0.2616"
"Álvaro Fernández","SEA","2017","526","5","4","0","0.4782","0.0109","-0.4782","2","0","0.4963","-0.4963","0.9745","0","0.3224"
"Andrés Romero","MTL","2017","491","6","1","0","0.4097","-0.3584","-0.4097","7","0","0.556","-0.556","0.9657","0","0.234"
"Adolfo Machado","HOU","2017","3231","0","0","0","0","0","0","7","2","0.961","1.039","0.961","0","0"
"Tyrone Mears","ATL","2017","1629","2","1","1","0.0812","-0.0468","0.9188","9","1","0.8735","0.1265","0.9546","1.7603","0.108"
"Chad Barrett","RSL","2017","82","2","1","0","0.3797","-0.3529","-0.3797","2","0","0.573","-0.573","0.9526","0","0.4548"
"Matías Laba","VAN","2017","1718","12","5","2","0.7187","0.6702","1.2813","6","0","0.2274","-0.2274","0.9461","1.1842","0.31"
"Ashtone Morgan","TOR","2017","314","1","1","1","0.0763","0.3056","0.9237","2","0","0.869","-0.869","0.9454","0.6044","0.0461"
"Connor Lade","NYRB","2017","1511","9","3","0","0.4202","-0.0891","-0.4202","7","2","0.5184","1.4816","0.9386","0","0.3257"
"Hassoun Camara","MTL","2017","1449","4","2","0","0.2824","-0.161","-0.2824","7","0","0.6459","-0.6459","0.9283","0","0.1159"
"Fatai Alashe","SJE","2017","1292","5","3","0","0.5217","0.345","-0.5217","5","0","0.4056","-0.4056","0.9274","0","0.4684"
"Julian Büscher","DCU","2017","212","3","0","0","0.4254","-0.4254","-0.4254","3","0","0.4981","-0.4981","0.9235","0","0.3654"
"Anton Walkes","ATL","2017","1649","5","2","1","0.2905","0.3796","0.7095","11","0","0.6271","-0.6271","0.9176","0.0015","0.0879"
"Benoit Cheyrou","TOR","2017","687","9","3","1","0.4044","0.2863","0.5956","4","0","0.5062","-0.5062","0.9107","1.0641","0.3565"
"Michael Bradley","TOR","2017","2902","8","0","0","0.363","-0.363","-0.363","10","1","0.547","0.453","0.91","0","0.2642"
"Jay Chapman","TOR","2017","444","6","1","1","0.7444","0.1707","0.2556","3","0","0.1655","-0.1655","0.9099","0.5325","0.4186"
"Kofi Sarkodie","SJE","2017","1403","1","0","0","0.0299","-0.0299","-0.0299","15","1","0.8712","0.1288","0.9012","0","0.0233"
"Shaun Francis","SJE","2017","726","3","1","0","0.5551","-0.0851","-0.5551","5","0","0.3372","-0.3372","0.8923","0","0.4383"
"Dave Romney","LAG","2017","2470","3","1","0","0.3434","-0.1321","-0.3434","5","0","0.5205","-0.5205","0.8639","0","0.3195"
"Russell Canouse","DCU","2017","929","6","1","0","0.2862","-0.0391","-0.2862","5","1","0.5773","0.4227","0.8635","0","0.1111"
"Giliano Wijnaldum","PHI","2017","1234","2","0","0","0.0405","-0.0405","-0.0405","9","1","0.8198","0.1802","0.8603","0","0.0215"
"Brad Evans","SEA","2017","512","1","1","1","0.5258","0.2557","0.4742","4","0","0.3332","-0.3332","0.8589","0.4152","0.2183"
"RJ Allen","NYC","2017","1099","2","0","0","0.226","-0.226","-0.226","12","1","0.6307","0.3693","0.8567","0","0.1552"
"Matt Hedges","FCD","2017","2623","3","2","1","0.8421","0.077","0.1579","1","0","0.0113","-0.0113","0.8534","0.6948","0.5883"
"Juninho Pereira","CHI","2017","1627","19","5","1","0.4764","-0.0049","0.5236","8","1","0.3758","0.6242","0.8522","0.6917","0.3402"
"Nouhou Tolo","SEA","2017","1146","5","0","0","0.0775","-0.0775","-0.0775","8","0","0.7664","-0.7664","0.8439","0","0.0452"
"Aaron Kovar","SEA","2017","230","7","1","0","0.8357","-0.641","-0.8357","0","0","0","0","0.8357","0","0.5217"
"Ronald Matarrita","NYC","2017","750","0","0","0","0","0","0","6","2","0.8182","1.1818","0.8182","0","0"
"Ismaila Jome","MIN","2017","739","0","0","0","0","0","0","5","0","0.8075","-0.8075","0.8075","0","0"
"Andrea Pirlo","NYC","2017","1133","3","1","0","0.3351","-0.0807","-0.3351","4","1","0.4573","0.5427","0.7923","0","0.3091"
"Demar Phillips","RSL","2017","1043","1","0","0","0.0876","-0.0876","-0.0876","8","2","0.7045","1.2955","0.7922","0","0.0604"
"Mekeil Williams","COL","2017","1524","1","0","0","0.0156","-0.0156","-0.0156","10","1","0.7599","0.2401","0.7755","0","0.0092"
"Sheanon Williams","VAN","2017","1445","2","0","0","0.023","-0.023","-0.023","8","2","0.7271","1.2729","0.7501","0","0.0148"
"Omar Holness","RSL","2017","290","4","1","1","0.5745","0.1284","0.4255","4","0","0.1721","-0.1721","0.7466","0.0005","0.0378"
"Román Torres","SEA","2017","1905","9","0","0","0.4118","-0.4118","-0.4118","3","2","0.3324","1.6676","0.7442","0","0.4897"
"Tsubasa Endoh","TOR","2017","290","1","1","0","0.4988","0.132","-0.4988","1","0","0.2441","-0.2441","0.7428","0","0.2656"
"Marco Donadel","MTL","2017","1515","11","2","2","0.1813","0.3995","1.8187","7","1","0.5561","0.4439","0.7374","1.1439","0.1254"
"Chris Tierney","NER","2017","1827","3","1","0","0.1111","-0.0962","-0.1111","11","1","0.6228","0.3772","0.7339","0","0.0365"
"Chris Wingert","RSL","2017","1869","4","2","1","0.14","-0.0179","0.86","6","0","0.5933","-0.5933","0.7333","0.6898","0.0899"
"Hernán Bernardello","MTL","2017","1613","8","3","0","0.2287","-0.1582","-0.2287","11","1","0.5016","0.4984","0.7303","0","0.1131"
"Axel Sjöberg","COL","2017","1775","2","1","1","0.4238","-0.0221","0.5762","1","0","0.3063","-0.3063","0.7301","0.5956","0.3254"
"Lamar Neagle","SEA","2017","137","3","2","1","0.4412","0.4696","0.5588","2","0","0.274","-0.274","0.7151","1.042","0.1731"
"Marc Burch","COL","2017","291","0","0","0","0","0","0","3","1","0.6837","0.3163","0.6837","0","0"
"Kevin Kratz","ATL","2017","699","7","1","0","0.221","-0.1952","-0.221","8","1","0.436","0.564","0.657","0","0.1393"
"Jelle Van Damme","LAG","2017","1604","3","0","0","0.1281","-0.1281","-0.1281","3","0","0.5179","-0.5179","0.646","0","0.0891"
"José Hernández","RSL","2017","196","3","1","1","0.5236","0.2472","0.4764","3","0","0.104","-0.104","0.6275","0.2067","0.1081"
"Bismark Boateng","COL","2017","895","9","2","0","0.2623","-0.0201","-0.2623","5","0","0.3622","-0.3622","0.6245","0","0.1947"
"Daniel Johnson","CHI","2017","168","5","3","0","0.2686","-0.0499","-0.2686","2","0","0.3553","-0.3553","0.6239","0","0.2068"
"Je-Vaughn Watson","NER","2017","862","3","2","0","0.0941","0.0734","-0.0941","3","0","0.5224","-0.5224","0.6165","0","0.0555"
"Mohammed Saeid","MIN","2017","258","4","2","0","0.5506","0.4963","-0.5506","1","0","0.0556","-0.0556","0.6062","0","0.2283"
"Leonardo","HOU","2017","2843","3","2","2","0.3996","0.7707","1.6004","2","1","0.1656","0.8344","0.5652","0.525","0.1474"
"Victor Arboleda","POR","2017","76","4","1","0","0.4786","-0.3328","-0.4786","2","0","0.0835","-0.0835","0.5622","0","0.3769"
"Keegan Rosenberry","PHI","2017","1143","2","2","0","0.0674","0.0349","-0.0674","5","0","0.4878","-0.4878","0.5551","0","0.026"
"Nicolai Næss","CLB","2017","1583","0","0","0","0","0","0","3","0","0.5517","-0.5517","0.5517","0","0"
"Sam Cronin","MIN","2017","1676","4","1","0","0.0777","-0.0259","-0.0777","3","0","0.4731","-0.4731","0.5508","0","0.0473"
"Mohammed Abu","CLB","2017","1382","3","0","0","0.0918","-0.0918","-0.0918","12","0","0.4513","-0.4513","0.543","0","0.0674"
"Xavier Kouassi","NER","2017","1330","1","1","1","0.3358","0.3979","0.6642","5","0","0.2063","-0.2063","0.5421","1.4652","0.492"
"Rasmus Schüller","MIN","2017","346","2","0","0","0.0808","-0.0808","-0.0808","4","0","0.4526","-0.4526","0.5334","0","0.0565"
"Kendall Waston","VAN","2017","2429","1","1","1","0.4447","0.1423","0.5553","2","0","0.0835","-0.0835","0.5283","0.637","0.2833"
"Mikey Lopez","NYC","2017","737","2","0","0","0.1313","-0.1313","-0.1313","4","0","0.3923","-0.3923","0.5237","0","0.1948"
"Ben Spencer","TOR","2017","189","2","0","0","0.3336","-0.3336","-0.3336","3","2","0.1873","1.8127","0.5208","0","0.2805"
"Michael Harrington","CHI","2017","858","0","0","0","0","0","0","6","0","0.5142","-0.5142","0.5142","0","0"
"Eric Alexander","HOU","2017","938","2","0","0","0.059","-0.059","-0.059","5","0","0.4476","-0.4476","0.5065","0","0.0279"
"Francisco Calvo","MIN","2017","2637","5","2","1","0.3452","-0.0422","0.6548","5","1","0.1493","0.8507","0.4945","0.4402","0.2154"
"Andraz Struna","NYC","2017","343","1","0","0","0.2554","-0.2554","-0.2554","4","1","0.2267","0.7733","0.4821","0","0.2486"
"Aaron Long","NYRB","2017","2886","3","0","0","0.3123","-0.3123","-0.3123","1","0","0.1497","-0.1497","0.462","0","0.2554"
"Raymon Gaddis","PHI","2017","2190","2","0","0","0.1401","-0.1401","-0.1401","5","0","0.3207","-0.3207","0.4608","0","0.0554"
"Daigo Kobayashi","NER","2017","546","5","2","1","0.4015","-0.1888","0.5985","2","0","0.0554","-0.0554","0.457","0.5924","0.2605"
"Jonathan Mensah","CLB","2017","2327","1","0","0","0.0188","-0.0188","-0.0188","4","0","0.4351","-0.4351","0.4539","0","0.0007"
"Marc Burch","MIN","2017","1327","0","0","0","0","0","0","7","0","0.4522","-0.4522","0.4522","0","0"
"Cristian Martínez","CLB","2017","274","3","0","0","0.2307","-0.2307","-0.2307","2","0","0.2197","-0.2197","0.4504","0","0.034"
"Matt Besler","SKC","2017","2531","1","0","0","0.0429","-0.0429","-0.0429","3","1","0.4012","0.5988","0.4441","0","0.0334"
"Jack Barmby","POR","2017","156","4","2","1","0.2492","-0.0851","0.7508","4","0","0.1875","-0.1875","0.4368","0.0007","0.2898"
"Ricardo Velazco","RSL","2017","302","5","1","0","0.3123","0.1816","-0.3123","3","0","0.1241","-0.1241","0.4364","0","0.1223"
"Tim Melia","SKC","2017","2996","0","0","0","0","0","0","3","0","0.4352","-0.4352","0.4352","0","0"
"José Escalante","HOU","2017","44","2","0","0","0.2317","-0.2317","-0.2317","2","0","0.1986","-0.1986","0.4303","0","0.2038"
"Joao Meira","CHI","2017","2608","1","1","0","0.0129","0.0008","-0.0129","2","1","0.4172","0.5828","0.43","0","0.0075"
"Laurent Ciman","MTL","2017","2927","5","2","0","0.1237","-0.0625","-0.1237","6","1","0.3017","0.6983","0.4253","0","0.1614"
"Alexander Callens","NYC","2017","3304","2","1","1","0.4222","-0.1011","0.5778","0","0","0","0","0.4222","0.7446","0.2551"
"Alec Kann","ATL","2017","1750","0","0","0","0","0","0","3","1","0.4158","0.5842","0.4158","0","0"
"Dillon Powers","COL","2017","1033","4","1","0","0.1012","-0.0848","-0.1012","4","0","0.3111","-0.3111","0.4123","0","0.0885"
"Louis Béland-Goyette","MTL","2017","317","0","0","0","0","0","0","4","1","0.4056","0.5944","0.4056","0","0"
"Nathan Smith","LAG","2017","984","0","0","0","0","0","0","8","0","0.396","-0.396","0.396","0","0"
"Chris Mavinga","TOR","2017","2164","3","1","0","0.215","-0.1176","-0.215","6","1","0.1683","0.8317","0.3833","0","0.2007"
"Johan Kappelhof","CHI","2017","3100","2","1","0","0.0368","0.0075","-0.0368","5","2","0.3408","1.6592","0.3776","0","0.0214"
"Jordy Delem","SEA","2017","810","2","0","0","0.0633","-0.0633","-0.0633","5","0","0.3084","-0.3084","0.3717","0","0.0592"
