"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Michael Bradley","TOR","2016","2329","229","0.5983","0.6205","-5.0921","-2.2236","26.203","5.9303","0.0764"
"Roland Lamah","FCD","2017","2251","298","0.6779","0.6949","-5.0942","-1.7095","16.8518","-0.2466","0.1032"
"Daniel Royer","NYRB","2018","2191","307","0.6515","0.6681","-5.0983","-1.6607","14.1582","2.9252","0.0983"
"Will Johnson","POR","2014","2734","158","0.6709","0.7032","-5.107","-3.2323","22.7812","1.5343","0.0653"
"Artur","CLB","2019","2697","199","0.7487","0.7744","-5.1142","-2.5699","16.4024","1.8487","0.0607"
"Christian Ramirez","LAFC","2019","1020","82","0.6951","0.7576","-5.1259","-6.2511","12.0347","-1.4487","0.045"
"Hernán Bernardello","MTL","2014","892","77","0.4935","0.5605","-5.156","-6.6961","29.5135","3.2648","0.0683"
"Matteo Mancosu","MTL","2018","1189","75","0.5733","0.6421","-5.1606","-6.8807","12.3405","-0.0445","0.0501"
"Deshorn Brown","DCU","2017","850","73","0.6849","0.7562","-5.2002","-7.1235","13.2759","-4.4047","0.063"
"Brian White","NYRB","2018","250","21","0.4762","0.7239","-5.2011","-24.7669","9.8106","-0.0712","0.0481"
"Dominic Oduro","MTL","2016","2172","201","0.7114","0.7375","-5.2278","-2.6009","14.4396","-2.4058","0.0816"
"Maximiliano Urruti","POR","2015","1215","146","0.7329","0.7687","-5.2313","-3.5831","15.3799","-1.5596","0.0541"
"Connor Hallisey","SKC","2016","1164","242","0.686","0.7077","-5.2562","-2.172","17.917","-0.9884","0.1154"
"Pity Martínez","ATL","2020","153","29","0.4483","0.6304","-5.2829","-18.217","18.87","2.9266","0.1789"
"Moisés Hernández","FCD","2015","1054","86","0.5465","0.6079","-5.2831","-6.1431","24.4437","2.0901","0.0712"
"Will Johnson","ORL","2018","2353","252","0.7302","0.7511","-5.2896","-2.0991","18.5329","0.7726","0.0724"
"Bradley Wright-Phillips","NYRB","2013","363","49","0.6531","0.761","-5.2909","-10.7977","12.0143","0.0258","0.0824"
"Connor Lade","NYRB","2017","1511","234","0.6795","0.7021","-5.3009","-2.2653","17.0912","3.0106","0.0766"
"Andrew Wenger","HOU","2018","1882","210","0.6714","0.6967","-5.3121","-2.5296","17.1169","0.9189","0.0857"
"Wálter Martínez","SJE","2013","1009","145","0.6483","0.685","-5.3198","-3.6688","19.9722","4.7134","0.0945"
"Gershon Koffie","VAN","2014","1672","117","0.7521","0.7977","-5.3264","-4.5524","16.9052","2.1506","0.0601"
"Kenny Cooper","SEA","2014","1065","132","0.6439","0.6843","-5.3286","-4.0368","15.8194","0.0662","0.0662"
"Carlos Rivas","ORL","2016","905","137","0.5401","0.5792","-5.3478","-3.9035","24.2801","1.4287","0.0797"
"Jack Barmby","POR","2016","487","71","0.493","0.5685","-5.3628","-7.5532","20.7863","3.0807","0.0509"
"David Ferreira","FCD","2013","2626","371","0.5876","0.6021","-5.3711","-1.4477","21.359","4.0582","0.1387"
"Dániel Sallói","SKC","2017","1315","207","0.744","0.77","-5.394","-2.6058","15.68","-1.8744","0.0974"
"Dion Pereira","ATL","2019","768","136","0.6765","0.7162","-5.3986","-3.9695","16.1727","-2.1427","0.0588"
"Jack Harrison","NYC","2016","1680","235","0.5489","0.5719","-5.4061","-2.3005","19.5474","3.8586","0.1493"
"Gerso","SKC","2017","2410","390","0.7231","0.737","-5.4197","-1.3897","14.9978","-2.1018","0.1188"
"Jack Harrison","NYC","2017","2924","439","0.6333","0.6456","-5.4204","-1.2347","18.8086","2.1866","0.1442"
"Matías Laba","VAN","2014","2961","148","0.7838","0.8207","-5.4648","-3.6924","17.0523","3.1843","0.0407"
"Alexander Ring","NYC","2018","2830","187","0.6952","0.7245","-5.4887","-2.9351","20.8658","5.8103","0.0542"
"John Neeskens","COL","2014","295","46","0.5652","0.6851","-5.5151","-11.9893","18.0727","-0.445","0.1364"
"Lionard Pajoy","DCU","2013","1243","115","0.6522","0.7004","-5.5512","-4.8271","13.5833","-1.196","0.0821"
"Alan Gordon","COL","2017","948","116","0.681","0.7289","-5.5546","-4.7884","14.1761","0.4055","0.0527"
"Luis Garrido","HOU","2015","2156","98","0.7041","0.7609","-5.5649","-5.6784","16.7233","3.9874","0.0357"
"Memo Rodríguez","HOU","2019","1526","296","0.6081","0.6271","-5.6127","-1.8962","21.3024","0.671","0.1108"
"Jonathan Lewis","NYC","2019","243","32","0.5938","0.7693","-5.6182","-17.5569","13.588","-4.503","0.0578"
"Connor Hallisey","SKC","2015","579","100","0.67","0.7263","-5.6272","-5.6272","16.7256","-1.4214","0.0795"
"Michael Harrington","POR","2014","1894","250","0.676","0.6986","-5.6448","-2.2579","18.5866","0.2052","0.0884"
"Marcus Epps","PHI","2017","796","138","0.6667","0.7077","-5.6576","-4.0997","16.8522","-2.225","0.0926"
"A.J. DeLaGarza","LAG","2015","2091","142","0.6901","0.73","-5.6584","-3.9848","18.8427","1.4092","0.0671"
"Alan Gordon","LAG","2015","1116","152","0.6974","0.7347","-5.6712","-3.7311","14.0249","-1.8476","0.058"
"Charles Eloundou","COL","2014","472","61","0.6066","0.7","-5.7004","-9.345","17.1193","-1.0897","0.0847"
"Elliot Collier","CHI","2018","997","96","0.6562","0.7158","-5.7148","-5.9529","13.7899","-0.9476","0.0786"
"Tommy McNamara","NYC","2015","1425","207","0.6957","0.7233","-5.7192","-2.7629","16.1565","-0.6828","0.1098"
"Nick Lima","SJE","2017","1942","292","0.6849","0.7046","-5.7342","-1.9638","19.351","-1.7175","0.1246"
"Alex","HOU","2017","2459","431","0.6682","0.6815","-5.7389","-1.3315","20.6632","1.435","0.1455"
"Andrés Romero","MTL","2014","2323","270","0.6519","0.6731","-5.7407","-2.1262","19.3945","0.2815","0.138"
"John Bostock","TOR","2013","424","88","0.6023","0.6677","-5.7582","-6.5434","20.6446","0.707","0.1599"
"Valentín Castellanos","NYC","2019","2256","279","0.6631","0.6838","-5.784","-2.0731","13.881","0.5358","0.1177"
"Hérculez Gómez","TOR","2015","253","31","0.3871","0.5739","-5.7902","-18.6782","20.1217","-3.4426","0.0425"
"José Villarreal","LAG","2013","1189","194","0.6546","0.6846","-5.8187","-2.9993","16.9194","1.1885","0.0771"
"Daniel Lovitz","TOR","2016","453","67","0.4925","0.5796","-5.8307","-8.7026","20.9523","-1.0796","0.0572"
"David Accam","CHI","2017","2289","294","0.6497","0.6695","-5.8359","-1.985","20.1376","0.9036","0.1379"
"Juan Agudelo","NER","2013","1108","175","0.7429","0.7764","-5.8622","-3.3499","12.6079","-2.3151","0.1446"
"Tyrone Mears","MIN","2018","975","173","0.5954","0.6293","-5.8697","-3.3929","23.1474","1.7217","0.1256"
"Adam Nemec","NYC","2015","610","108","0.6667","0.7211","-5.8742","-5.4391","13.7143","0.2683","0.1188"
"Nemanja Nikolic","CHI","2018","2610","193","0.6995","0.7299","-5.8786","-3.0459","13.7998","-1.5039","0.0775"
"Ignacio Maganto","LAG","2015","582","78","0.6667","0.7425","-5.9141","-7.5822","17.3674","-0.2433","0.064"
"Auston Trusty","PHI","2018","3315","39","0.4359","0.5883","-5.9441","-15.2413","20.2887","3.0962","0.0122"
"Juan Agudelo","CHV","2013","416","59","0.6102","0.7109","-5.9454","-10.0769","14.09","1.6295","0.1326"
"Joao Plata","RSL","2019","405","92","0.5978","0.6625","-5.9492","-6.4665","19.1436","1.2175","0.0474"
"Pele van Anholt","LAG","2017","380","37","0.4865","0.6473","-5.9506","-16.0826","23.052","4.8766","0.078"
"Lovel Palmer","CHI","2014","2823","275","0.5455","0.5671","-5.9635","-2.1686","24.3162","4.3943","0.0885"
"Adrian Winter","ORL","2016","1035","145","0.6621","0.7034","-5.9965","-4.1355","14.3467","-0.2078","0.1146"
"Nicolás Mezquida","VAN","2017","766","124","0.6371","0.6855","-6.001","-4.8395","18.2856","0.2281","0.0797"
"Juan Manuel Martínez","RSL","2015","694","186","0.7204","0.7527","-6.0078","-3.23","13.6447","0.9249","0.1878"
"Mauro Rosales","SEA","2013","2291","546","0.5549","0.566","-6.0158","-1.1018","22.9163","2.8034","0.1443"
"Brandon Bye","NER","2018","1628","250","0.596","0.6201","-6.0161","-2.4065","16.5761","2.2982","0.089"
"Mauro Manotas","HOU","2016","1167","140","0.7357","0.7788","-6.0318","-4.3085","14.1363","-1.1311","0.0731"
"Cordell Cato","SJE","2015","1980","269","0.6394","0.6621","-6.0943","-2.2655","18.019","-0.2565","0.0958"
"Vincent Bezecourt","NYRB","2019","488","83","0.5904","0.6642","-6.1298","-7.3853","16.4609","3.5331","0.0875"
"Kelyn Rowe","SKC","2019","770","117","0.6068","0.6593","-6.1349","-5.2435","18.1972","0.9583","0.0779"
"Amobi Okugo","PHI","2014","3007","101","0.6337","0.6944","-6.1383","-6.0775","16.5368","5.4881","0.0381"
"Ambroise Oyongo","MTL","2017","1073","210","0.581","0.6103","-6.1573","-2.932","18.9845","0.6999","0.1649"
"Fabian Castillo","FCD","2015","2725","351","0.6353","0.6529","-6.1592","-1.7548","16.8398","0.1979","0.1914"
"Diego Rubio","SKC","2016","407","59","0.5932","0.6976","-6.1603","-10.4412","16.1436","0.306","0.0426"
"Marco Pappa","SEA","2014","2025","480","0.625","0.6379","-6.171","-1.2856","21.7726","1.8927","0.1442"
"Alexander Ring","NYC","2017","2806","137","0.6277","0.6728","-6.1723","-4.5053","19.7378","6.8261","0.0464"
"Guillermo Hauche","NER","2018","191","31","0.3226","0.522","-6.1834","-19.9463","24.3242","5.4013","0.0635"
"Alexi Gómez","MIN","2018","1422","160","0.5562","0.5949","-6.1841","-3.8651","19.8114","1.5467","0.1115"
"Octavio Rivero","VAN","2016","805","70","0.5429","0.6315","-6.2051","-8.8645","14.7177","2.1374","0.111"
"Gustavo Bou","NER","2019","1265","244","0.6721","0.6977","-6.2443","-2.5591","17.3678","3.3402","0.1904"
"Nicolás Mezquida","VAN","2014","492","104","0.625","0.6851","-6.2454","-6.0052","17.2781","1.0427","0.0761"
"Handwalla Bwana","SEA","2019","654","112","0.5893","0.6451","-6.2463","-5.577","17.363","-1.7075","0.0677"
"Mauro Manotas","HOU","2017","2248","301","0.711","0.7318","-6.2675","-2.0822","15.0067","0.7336","0.1078"
"Jacob Peterson","SKC","2016","1606","189","0.672","0.7052","-6.277","-3.3211","15.3403","-1.8467","0.0793"
"Maicon Santos","CHI","2013","457","47","0.5319","0.6655","-6.2808","-13.3633","14.1081","2.4346","0.0506"
"Frank Lampard","NYC","2016","1368","106","0.6981","0.7574","-6.2842","-5.9285","15.5294","3.7169","0.0809"
"Fafa Picault","PHI","2018","2375","372","0.6478","0.6648","-6.2873","-1.6901","18.9397","-3.1464","0.132"
"Maynor Figueroa","COL","2015","971","101","0.5941","0.6564","-6.2943","-6.232","23.1588","4.3153","0.1013"
"Steven Beitashour","SJE","2013","2629","248","0.5444","0.5698","-6.3059","-2.5427","23.2359","5.6786","0.0734"
"Edgar Castillo","COL","2018","2683","387","0.7183","0.7347","-6.3135","-1.6314","17.1063","2.6236","0.1489"
"Sebastien Le Toux","PHI","2013","2403","456","0.5307","0.5446","-6.322","-1.3864","24.006","1.5553","0.1368"
"Obafemi Martins","SEA","2015","1946","264","0.6629","0.687","-6.3579","-2.4083","16.4268","2.3431","0.1575"
"Jonny Steele","NYRB","2013","2829","460","0.6174","0.6312","-6.3584","-1.3823","20.8019","2.0243","0.1333"
"Charles Eloundou","COL","2015","394","59","0.4237","0.5323","-6.406","-10.8576","22.6172","3.0933","0.0753"
"Cristian Techera","VAN","2018","1471","190","0.4789","0.5127","-6.4098","-3.3736","24.0098","1.0913","0.1137"
"Luis Silva","DCU","2013","1091","174","0.5862","0.6231","-6.4194","-3.6893","21.223","0.5955","0.1404"
"Anton Nedyalkov","FCD","2018","843","108","0.713","0.7726","-6.4391","-5.9621","18.6499","-1.3544","0.0915"
"Hernán Grana","FCD","2017","2865","548","0.6241","0.6359","-6.4598","-1.1788","19.6808","2.8949","0.1481"
"Leandro Barrera","CHV","2014","2173","374","0.5294","0.5468","-6.4914","-1.7357","21.7908","-0.4788","0.1758"
"Samuel Armenteros","POR","2018","1727","173","0.6705","0.7081","-6.4938","-3.7536","14.0705","1.598","0.0827"
"Fanendo Adi","POR","2014","1618","170","0.6941","0.7324","-6.5039","-3.8258","13.1056","-0.6366","0.0959"
"Alexander Ring","NYC","2019","3107","192","0.6615","0.6953","-6.5067","-3.3889","18.4417","5.1151","0.0664"
"Jeremy Ebobisse","POR","2017","384","51","0.5098","0.6377","-6.5248","-12.7938","15.6654","-0.5547","0.0407"
"Brek Shea","VAN","2018","1714","212","0.5613","0.5922","-6.5409","-3.0853","19.3514","3.8075","0.0804"
"Fredrik Gulbrandsen","NYRB","2017","416","46","0.587","0.7292","-6.5412","-14.2199","12.8338","-0.325","0.0478"
"Juan Agudelo","NER","2017","1943","324","0.7716","0.7919","-6.5649","-2.0262","13.8124","-1.5248","0.1127"
"Carles Gil","NER","2019","3343","894","0.6499","0.6573","-6.585","-0.7366","21.3417","4.4064","0.2086"
"Derrick Etienne","NYRB","2018","1117","197","0.6294","0.6629","-6.5948","-3.3476","15.0253","1.9077","0.0667"
"Álvaro Saborio","RSL","2014","1250","94","0.5745","0.6447","-6.6046","-7.0261","14.5604","2.3453","0.0757"
"José Erick Correa","CHV","2013","1139","123","0.7154","0.7696","-6.6631","-5.4171","13.3221","-0.1692","0.102"
"Héctor Jiménez","LAG","2013","1263","289","0.6367","0.6598","-6.6832","-2.3125","17.1711","-0.7226","0.0813"
"Jozy Altidore","TOR","2018","924","164","0.7012","0.7421","-6.6996","-4.0851","15.3632","0.2384","0.1009"
"Romario Ibarra","MIN","2019","416","45","0.5333","0.6823","-6.7044","-14.8987","15.0136","2.2233","0.0677"
"Roger Espinoza","SKC","2019","1223","177","0.6554","0.6933","-6.7057","-3.7885","17.5226","4.1907","0.0815"
"Raúl Ruidíaz","SEA","2019","1954","150","0.7467","0.7915","-6.7288","-4.4859","14.995","-1.5816","0.0868"
"Davy Arnaud","DCU","2014","2814","163","0.6748","0.7161","-6.7292","-4.1284","18.4207","3.6772","0.059"
"Dominic Oduro","CLB","2014","632","65","0.6308","0.7343","-6.7317","-10.3564","17.8942","-1.2367","0.0561"
"Antonio Nocerino","ORL","2016","1606","117","0.6581","0.7158","-6.7487","-5.7682","20.6064","2.7551","0.0489"
"Rashawn Dally","CIN","2019","597","43","0.6744","0.8322","-6.7857","-15.7808","10.5704","-2.6049","0.0703"
"Fanendo Adi","CIN","2019","780","70","0.6429","0.74","-6.7966","-9.7094","12.4441","-0.6095","0.0973"
"Brian Rodríguez","LAFC","2019","411","137","0.6861","0.7358","-6.8091","-4.9702","17.0794","-3.4147","0.1158"
"Alvas Powell","POR","2014","1092","148","0.5811","0.6271","-6.8159","-4.6053","19.2104","1.4235","0.1016"
"Alberto Quintero","SJE","2016","2321","474","0.6667","0.6811","-6.8344","-1.4419","18.1443","2.1384","0.1421"
"Teal Bunbury","NER","2015","1928","330","0.6697","0.6904","-6.8417","-2.0732","16.7478","-0.9838","0.1007"
"Fabian Castillo","FCD","2016","1850","265","0.6604","0.6862","-6.8485","-2.5843","16.3374","-0.342","0.1638"
"Andreas Ivan","NYRB","2019","558","95","0.4947","0.5669","-6.8569","-7.2178","19.538","2.6414","0.0763"
"Kevin Doyle","COL","2015","1605","186","0.6452","0.6822","-6.8855","-3.7019","16.8335","-0.3419","0.1028"
"Mauro Rosales","VAN","2015","1663","350","0.5886","0.6084","-6.9379","-1.9822","23.5564","1.8577","0.131"
"Cole Bassett","COL","2019","1146","169","0.6568","0.6979","-6.949","-4.1118","18.1941","2.6702","0.0851"
"Steven Beitashour","VAN","2014","2555","278","0.6619","0.6869","-6.9533","-2.5012","19.6217","4.9632","0.0803"
"Alan Gordon","LAG","2016","823","109","0.633","0.6968","-6.9534","-6.3793","13.9561","-0.9696","0.0483"
"Frank Lampard","NYC","2015","776","86","0.6512","0.7321","-6.9617","-8.095","17.8029","3.7001","0.1038"
"Brad Evans","SEA","2015","2507","75","0.5733","0.6662","-6.9652","-9.2869","18.0302","1.4122","0.0345"
"Jacob Peterson","SKC","2015","1435","145","0.6207","0.6688","-6.9714","-4.8079","15.3243","-1.5521","0.0696"
"Yohan Croizet","SKC","2018","1761","333","0.6997","0.7207","-6.9931","-2.1","18.9196","0.0473","0.0757"
"Luis Solignac","CHI","2017","2305","250","0.684","0.712","-7.0014","-2.8006","15.3314","-0.4375","0.0912"
"Molham Babouli","TOR","2016","740","119","0.6303","0.6892","-7.0192","-5.8985","19.0063","0.6813","0.0713"
"Julian Gressel","ATL","2019","2898","660","0.6288","0.6395","-7.0396","-1.0666","20.1226","-1.005","0.1441"
"Patrick Nyarko","CHI","2015","1283","154","0.539","0.5848","-7.0552","-4.5813","18.019","4.0579","0.1035"
"Luke Mulholland","RSL","2015","2479","236","0.6186","0.6486","-7.0724","-2.9968","20.179","4.4655","0.081"
"Shkëlzen Gashi","COL","2018","930","138","0.5362","0.5876","-7.0889","-5.1369","22.5656","1.1733","0.0713"
"Hassoun Camara","MTL","2017","1449","135","0.6074","0.66","-7.0936","-5.2545","18.9242","-0.4949","0.0754"
"Eric Ayuk","PHI","2015","1436","210","0.6143","0.6481","-7.1031","-3.3824","17.3637","-0.201","0.0803"
"Fatai Alashe","SJE","2016","2499","129","0.6589","0.714","-7.108","-5.5101","18.0546","5.364","0.0476"
"Sherjill MacDonald","CHI","2013","624","68","0.5882","0.6928","-7.1084","-10.4535","12.901","-0.5733","0.083"
"Olmes García","RSL","2016","1103","136","0.6324","0.6847","-7.1254","-5.2393","14.9561","-0.3078","0.0618"
"Edson Buddle","COL","2014","1201","126","0.6825","0.7391","-7.1324","-5.6606","16.0985","-0.7055","0.0931"
"Marcelo Sarvas","COL","2015","2021","225","0.6978","0.7295","-7.1339","-3.1706","19.6506","4.417","0.0866"
"Santiago Mosquera","FCD","2018","1743","329","0.6474","0.6691","-7.1369","-2.1693","20.0417","0.4687","0.1124"
"Peterson Joseph","SKC","2013","1294","103","0.699","0.7684","-7.1456","-6.9374","17.8613","3.5237","0.0421"
"Justin Mapp","MTL","2013","2307","402","0.592","0.6099","-7.1618","-1.7815","23.1198","2.4013","0.1677"
"Marco Ureña","LAFC","2018","1170","156","0.6987","0.7447","-7.1706","-4.5966","13.5554","-1.8444","0.0938"
"Cam Weaver","HOU","2013","817","132","0.5606","0.615","-7.1735","-5.4345","16.177","2.6825","0.0634"
"Teal Bunbury","NER","2017","1425","218","0.7156","0.7485","-7.1838","-3.2953","14.8704","-3.2068","0.0868"
"Latif Blessing","SKC","2017","1554","247","0.7652","0.7944","-7.2095","-2.9188","15.4629","-2.0793","0.0964"
"Andrew Wenger","PHI","2015","1813","231","0.5974","0.6287","-7.2385","-3.1335","19.3496","0.5173","0.092"
"Luke Mulholland","RSL","2016","2191","236","0.6992","0.7302","-7.3188","-3.1012","16.1347","2.7244","0.068"
"Michel","FCD","2013","2478","302","0.4636","0.4879","-7.3363","-2.4292","28.4676","5.5562","0.0971"
"Luis Solignac","COL","2016","1188","126","0.6587","0.717","-7.3437","-5.8283","16.4405","-1.4229","0.099"
"Ethan Finlay","CLB","2017","1375","190","0.6053","0.644","-7.3589","-3.8731","17.6465","-2.3545","0.0931"
"Sam Cronin","COL","2015","2297","132","0.6515","0.7074","-7.3758","-5.5877","20.8448","5.2656","0.0489"
"Collen Warner","TOR","2015","1899","132","0.6894","0.7453","-7.38","-5.5909","17.4106","4.2402","0.0501"
"Robert Earnshaw","TOR","2013","1993","178","0.691","0.7325","-7.3876","-4.1503","16.6714","-0.6932","0.1066"
"Saër Sène","NER","2013","1337","213","0.7089","0.7437","-7.3985","-3.4735","16.6365","1.218","0.0887"
"Giles Barnes","HOU","2014","3258","389","0.6478","0.6669","-7.4175","-1.9068","16.9695","1.89","0.1412"
"Luis Solignac","COL","2015","1311","190","0.6789","0.718","-7.4187","-3.9046","17.5476","-3.4385","0.1416"
"Sebastien Le Toux","DCU","2017","810","115","0.6696","0.7344","-7.4509","-6.479","16.8497","-2.002","0.0727"
"Allan Cruz","CIN","2019","1876","151","0.6556","0.7052","-7.4891","-4.9597","13.6955","1.1972","0.1006"
"Antoine Hoppenot","PHI","2013","922","116","0.5776","0.6422","-7.4967","-6.4627","17.8743","0.3847","0.0626"
"Darren Mattocks","VAN","2014","1970","232","0.6983","0.7306","-7.5072","-3.2359","14.2511","-1.5793","0.0988"
"Dillon Serna","COL","2015","757","124","0.5806","0.6412","-7.5102","-6.0566","22.4371","-1.4829","0.0873"
"Angelo Rodríguez","MIN","2018","943","120","0.6","0.6627","-7.5203","-6.2669","13.9205","1.3877","0.1512"
"Pedro Ribeiro","ORL","2015","805","79","0.5949","0.6903","-7.5319","-9.5341","11.3477","1.5518","0.0541"
"C.J. Sapong","CHI","2019","2777","257","0.6693","0.6987","-7.5673","-2.9445","14.6591","-1.4337","0.0869"
"Alex Muyl","NYRB","2019","1542","273","0.63","0.6578","-7.5764","-2.7752","16.7003","2.6071","0.0913"
"Marcus Epps","PHI","2018","649","116","0.6724","0.7378","-7.5904","-6.5435","16.3593","-3.3419","0.083"
"Nicolás Mezquida","VAN","2018","1095","168","0.6607","0.706","-7.6019","-4.525","18.4708","-0.0267","0.0902"
"Alan Gordon","SJE","2014","746","110","0.6545","0.7237","-7.612","-6.92","15.8249","0.7475","0.0864"
"Chad Barrett","SEA","2014","983","159","0.5849","0.6328","-7.6161","-4.79","16.8937","0.1664","0.0575"
"Dairon Asprilla","POR","2015","1126","158","0.5253","0.5735","-7.6176","-4.8212","17.9692","1.6944","0.0674"
"Omar Browne","MTL","2019","622","128","0.6016","0.6615","-7.6709","-5.9929","19.5571","3.5452","0.1316"
"Joshua Gatt","COL","2017","1168","131","0.5725","0.6311","-7.6763","-5.8598","19.7342","2.0691","0.0969"
"Jack McBean","LAG","2017","794","117","0.641","0.7067","-7.6796","-6.5638","12.191","0.3637","0.0742"
"Sebastien Le Toux","COL","2016","689","113","0.6372","0.7054","-7.7097","-6.8228","15.4378","1.6181","0.096"
"Chad Barrett","SJE","2016","636","111","0.5766","0.6461","-7.7202","-6.9551","15.7777","1.5064","0.0493"
"Matthew Fondy","CHI","2014","147","30","0.4333","0.6908","-7.7252","-25.7508","11.9441","0.8702","0.0488"
"Chris Wondolowski","SJE","2019","2247","164","0.7256","0.7727","-7.7303","-4.7136","13.5341","-0.2307","0.055"
"Baggio Husidic","LAG","2015","2060","300","0.7033","0.7292","-7.7463","-2.5821","16.5478","0.0276","0.0973"
"Raymon Gaddis","PHI","2013","2911","187","0.7273","0.7689","-7.7807","-4.1608","17.1582","0.6998","0.06"
"Josh Sims","NYRB","2019","519","107","0.5981","0.6709","-7.7848","-7.2755","16.1291","-2.2022","0.1275"
"Arturo Álvarez","CHI","2016","2031","320","0.5781","0.6025","-7.803","-2.4384","22.8076","2.5922","0.1375"
"Lassi Lappalainen","MTL","2019","746","103","0.6893","0.7652","-7.8187","-7.5909","13.7259","-0.7905","0.0898"
"Christian Ramirez","MIN","2018","1461","95","0.6632","0.7457","-7.8398","-8.2524","12.8472","-0.3741","0.0582"
"Matías Pérez García","SJE","2014","421","72","0.5278","0.6371","-7.8728","-10.9345","22.4722","2.2329","0.1457"
"Justin Morrow","SJE","2013","2127","213","0.5446","0.5816","-7.882","-3.7005","22.9346","4.0104","0.0743"
"Chad Barrett","NER","2013","693","117","0.6154","0.683","-7.9074","-6.7585","16.8705","1.3348","0.0606"
"Kenny Cooper","FCD","2013","1866","170","0.6118","0.6584","-7.925","-4.6618","15.4282","-0.5479","0.0819"
"Chris Wondolowski","SJE","2016","2910","236","0.6441","0.6777","-7.9423","-3.3654","15.942","1.8653","0.0893"
"Anthony Jackson-Hamel","MTL","2017","1251","100","0.65","0.73","-8.0017","-8.0017","13.5475","-1.2868","0.0717"
"Jeremy Ebobisse","POR","2019","2539","271","0.7159","0.7455","-8.043","-2.9679","16.2139","0.0072","0.0665"
"Johan Venegas","MTL","2016","780","114","0.5965","0.6673","-8.0707","-7.0796","21.2342","2.534","0.0771"
"Adam Bedell","CLB","2014","695","74","0.5811","0.6902","-8.0746","-10.9116","14.2269","1.8586","0.0496"
"José Guillermo Ortiz","DCU","2017","729","75","0.56","0.6679","-8.0933","-10.7911","15.0497","0.9522","0.0715"
"David Accam","PHI","2018","1314","174","0.6782","0.7247","-8.0992","-4.6547","15.7262","0.9689","0.085"
"Conor Doyle","DCU","2015","1248","140","0.5643","0.6222","-8.1092","-5.7923","19.1817","-0.2859","0.0701"
"Kevin Molino","MIN","2019","978","157","0.6242","0.676","-8.125","-5.1751","17.8828","4.0506","0.0933"
"Luis Silva","RSL","2018","913","87","0.7126","0.8064","-8.155","-9.3736","11.0695","-1.302","0.0632"
"David Accam","CHI","2016","2091","211","0.5735","0.6123","-8.1948","-3.8838","20.9909","0.4197","0.1815"
"Jake Nerwinski","VAN","2017","1827","208","0.601","0.6405","-8.2207","-3.9523","18.9772","3.8757","0.1215"
"Luis Silva","DCU","2014","1594","205","0.6146","0.6548","-8.2405","-4.0197","18.7402","2.3718","0.0937"
"Patrick Mullins","DCU","2017","1142","116","0.6034","0.6748","-8.2754","-7.1339","14.3486","2.2425","0.0737"
"Omar Cummings","HOU","2014","1379","185","0.6378","0.6827","-8.2951","-4.4838","17.9269","0.5955","0.0812"
"Patrick Nyarko","DCU","2017","1092","139","0.6043","0.664","-8.3007","-5.9718","17.0905","3.3962","0.1127"
"Patrice Bernier","MTL","2013","2694","155","0.5871","0.6408","-8.3244","-5.3706","24.6534","7.5952","0.065"
"Luis Silva","RSL","2017","1898","277","0.704","0.7341","-8.3572","-3.017","14.7709","0.7087","0.0806"
"Nicolás Mezquida","VAN","2015","991","181","0.6298","0.6761","-8.3729","-4.6259","18.0714","1.915","0.1121"
"Ashtone Morgan","TOR","2013","1943","155","0.5742","0.6283","-8.3866","-5.4107","19.1513","1.5187","0.0753"
"Danny Hoesen","SJE","2019","1690","196","0.6531","0.6959","-8.3922","-4.2817","14.6639","0.8384","0.068"
"Aleksandar Katai","CHI","2018","2619","480","0.6583","0.6759","-8.4448","-1.7593","17.6932","-0.185","0.1916"
"Kevin Doyle","COL","2016","2339","315","0.6794","0.7062","-8.4501","-2.6826","16.4987","0.6462","0.1488"
"Andreas Ivanschitz","SEA","2016","1986","394","0.5381","0.5597","-8.5131","-2.1607","24.311","1.2256","0.1222"
"Christian Bolaños","VAN","2017","1726","282","0.4894","0.5196","-8.5306","-3.025","25.6927","4.4499","0.1464"
"Atiba Harris","FCD","2016","2149","241","0.6929","0.7285","-8.5643","-3.5536","17.9709","0.2329","0.0799"
"Kekuta Manneh","CIN","2019","1651","228","0.6798","0.7174","-8.5765","-3.7616","16.6579","1.1147","0.1191"
"Dominique Badji","COL","2015","872","101","0.6535","0.7384","-8.5819","-8.497","14.8451","-3.902","0.0818"
"Lewis Neal","ORL","2015","1602","163","0.6933","0.7461","-8.6091","-5.2816","17.7538","2.0058","0.0741"
"Cristian Colmán","FCD","2018","684","88","0.5114","0.6092","-8.6105","-9.7847","14.8956","-0.5397","0.0678"
"Sebastian Giovinco","TOR","2016","2593","498","0.5321","0.5495","-8.6318","-1.7333","23.9825","3.3398","0.2244"
"Ken Krolicki","MTL","2018","1705","174","0.7356","0.7853","-8.6371","-4.9638","14.3803","-0.8123","0.0705"
