"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Kyle Bekker","TOR","2013","388","230","0.7652","0.7816","-3.7747","-1.6412","22.2317","6.054","0.0605"
"Róger Torres","PHI","2013","96","62","0.7097","0.7712","-3.8116","-6.1477","23.1496","10.2851","0.0278"
"Josh Saunders","RSL","2013","252","92","0.5978","0.6395","-3.8339","-4.1673","42.6323","37.945","0.086"
"Joe Willis","DCU","2013","863","308","0.513","0.526","-3.9958","-1.2973","51.8167","47.085","0.2113"
"Marcos Sánchez","DCU","2013","547","216","0.7824","0.8011","-4.037","-1.869","16.1997","0.3296","0.0547"
"Germán Mera","COL","2013","652","219","0.8265","0.8451","-4.0831","-1.8644","21.8588","11.6224","0.0521"
"Andy Dorman","NER","2013","457","192","0.7552","0.7767","-4.1191","-2.1453","21.5501","9.7594","0.0405"
"Andy Rose","SEA","2013","985","510","0.7667","0.7748","-4.1532","-0.8143","18.5118","6.2204","0.0561"
"José Manuel Rivera Galvan","CHV","2013","307","115","0.7739","0.8101","-4.1619","-3.619","17.058","2.109","0.0323"
"Jermaine Taylor","HOU","2013","2294","1010","0.8218","0.8259","-4.164","-0.4123","24.7163","9.2409","0.0935"
"Jonas Elmer","TOR","2013","145","55","0.5455","0.6217","-4.1945","-7.6263","24.0546","16.4847","0.0455"
"Mike Magee","LAG","2013","955","359","0.766","0.778","-4.303","-1.1986","18.6828","4.5148","0.0773"
"Mario Martínez","SEA","2013","549","269","0.7138","0.7298","-4.3038","-1.5999","21.9131","4.264","0.057"
"Jaime Castrillon","COL","2013","422","124","0.7581","0.7928","-4.3068","-3.4733","16.8965","2.4382","0.0261"
"Andrew Jacobson","FCD","2013","2477","863","0.7926","0.7976","-4.3091","-0.4993","18.1542","5.2236","0.0809"
"John Thorrington","DCU","2013","1116","812","0.8399","0.8453","-4.3579","-0.5367","21.3133","5.8387","0.1149"
"Daniel Paladini","CHI","2013","927","411","0.7299","0.7407","-4.4311","-1.0781","20.4551","6.7027","0.051"
"Robbie Rogers","LAG","2013","632","280","0.7071","0.723","-4.433","-1.5832","15.106","0.6194","0.0578"
"Fabinho","PHI","2013","1068","507","0.6864","0.6952","-4.4832","-0.8843","22.0468","8.535","0.0908"
"Brian Ching","HOU","2013","315","131","0.7405","0.7751","-4.5357","-3.4624","15.6389","3.2858","0.0205"
"Michael Videira","CHI","2013","86","33","0.5455","0.6846","-4.5918","-13.9145","22.3456","17.9156","0.0464"
"Ryan Finley","CLB","2013","513","82","0.7073","0.7634","-4.5998","-5.6096","12.2478","0.3155","0.0201"
"Raúl Fernández","FCD","2013","2547","824","0.5498","0.5553","-4.6071","-0.5591","48.5821","43.2862","0.1653"
"Alain Rochat","DCU","2013","433","250","0.736","0.7546","-4.6442","-1.8577","23.9976","9.6513","0.1069"
"Hassoun Camara","MTL","2013","3115","1513","0.7925","0.7956","-4.7919","-0.3167","21.0994","7.575","0.104"
"Darrius Barnes","NER","2013","467","128","0.6094","0.647","-4.8133","-3.7604","23.6896","13.8189","0.0618"
"Bernardo Añor","CLB","2013","1775","724","0.7818","0.7884","-4.8205","-0.6658","17.5655","2.4558","0.0895"
"Egidio Arévalo Ríos","CHI","2013","838","402","0.8035","0.8157","-4.9311","-1.2266","21.7337","7.491","0.1116"
"Shalrie Joseph","SEA","2013","642","444","0.8288","0.8402","-5.0486","-1.1371","20.0666","4.6966","0.0825"
"Eric Gehrig","CLB","2013","581","172","0.686","0.716","-5.1475","-2.9927","26.452","16.6115","0.0829"
"Benny Feilhaber","SKC","2013","1857","978","0.7996","0.8049","-5.1565","-0.5272","19.6241","4.6159","0.0736"
"Connor Lade","NYRB","2013","187","100","0.74","0.7917","-5.1662","-5.1662","20.3431","9.9855","0.0474"
"Erick","FCD","2013","693","225","0.8","0.8233","-5.2457","-2.3314","19.3432","4.8474","0.064"
"David Carney","NYRB","2013","686","310","0.671","0.688","-5.2661","-1.6988","25.487","13.6112","0.0963"
"Marvin Chávez","SJE","2013","1119","405","0.6469","0.66","-5.3012","-1.3089","23.9548","3.8041","0.067"
"Collen Warner","MTL","2013","975","389","0.8149","0.8286","-5.328","-1.3697","20.948","6.1509","0.0536"
"Corey Hertzog","VAN","2013","438","143","0.7133","0.7507","-5.3509","-3.7419","16.9117","2.7085","0.0521"
"London Woodberry","FCD","2013","410","118","0.7627","0.8103","-5.6176","-4.7607","26.2529","12.3547","0.0516"
"Devon Sandoval","RSL","2013","958","252","0.75","0.7724","-5.6402","-2.2382","12.3495","-0.105","0.0317"
"Luiz Camargo","HOU","2013","151","53","0.6604","0.7681","-5.7113","-10.776","17.1369","3.8232","0.0221"
"Dom Dwyer","SKC","2013","750","119","0.6807","0.7287","-5.7174","-4.8046","14.6096","1.5317","0.0271"
"Diego Fagundez","NER","2013","2593","650","0.74","0.7489","-5.7684","-0.8874","15.4108","2.7545","0.0577"
"Martín Rivero","COL","2013","770","399","0.7594","0.7739","-5.7711","-1.4464","21.252","3.8711","0.0547"
"Hunter Jumper","CHI","2013","194","70","0.6429","0.7255","-5.7823","-8.2605","21.1839","11.1139","0.0836"
"David Estrada","SEA","2013","573","228","0.7982","0.8238","-5.8304","-2.5572","14.572","-1.5167","0.0291"
"Alex Caskey","SEA","2013","470","212","0.75","0.7779","-5.9058","-2.7858","17.0987","3.8612","0.0475"
"Gabriel Farfán","PHI","2013","342","135","0.7333","0.7775","-5.96","-4.4148","17.9311","7.6309","0.0615"
"Andrea Pisanu","MTL","2013","676","262","0.6985","0.7219","-6.1355","-2.3418","21.7198","5.4046","0.0418"
"Thierry Henry","NYRB","2013","2734","1084","0.6725","0.6784","-6.3415","-0.585","20.8317","5.4943","0.0812"
"Conor Shanosky","DCU","2013","384","184","0.7717","0.8065","-6.3937","-3.4748","25.5187","12.7287","0.083"
"Brian Rowe","LAG","2013","387","129","0.5116","0.5612","-6.3953","-4.9576","50.8761","45.9848","0.235"
"Dimitry Imbongo Boele","NER","2013","1129","287","0.7282","0.7506","-6.4339","-2.2418","14.7418","-0.4087","0.0473"
"Chris Korb","DCU","2013","2897","1542","0.7425","0.7468","-6.5701","-0.4261","22.2241","8.927","0.0996"
"David Ferreira","FCD","2013","2626","1140","0.7447","0.7505","-6.6199","-0.5807","20.1508","6.0119","0.0895"
"Alain Rochat","VAN","2013","1045","627","0.7305","0.7411","-6.6663","-1.0632","22.4814","10.6686","0.1164"
"Logan Emory","TOR","2013","242","86","0.5698","0.6499","-6.8942","-8.0166","27.6438","18.5725","0.0795"
"Juninho Pernambucano","NYRB","2013","1064","696","0.7787","0.7887","-6.9667","-1.001","23.4536","7.53","0.101"
"Tommy Meyer","LAG","2013","533","216","0.7593","0.7918","-7.0325","-3.2558","24.8014","13.1739","0.0751"
"Juan Agudelo","NER","2013","1108","327","0.7676","0.7892","-7.0777","-2.1644","13.8297","-1.1416","0.0667"
"Patrick Ianni","SEA","2013","767","302","0.7483","0.7721","-7.1829","-2.3784","26.8852","13.4417","0.0809"
"Danny Califf","TOR","2013","379","108","0.6667","0.7334","-7.2061","-6.6723","24.0488","13.4199","0.074"
"Rafael Gladiador","DCU","2013","361","73","0.7534","0.8532","-7.2832","-9.977","13.1607","-3.6564","0.0274"
"Clarence Goodson","SJE","2013","846","247","0.7287","0.7584","-7.328","-2.9668","25.8348","10.4673","0.0748"
"Dennis Iapichino","DCU","2013","422","245","0.7184","0.7486","-7.4082","-3.0237","25.131","7.8651","0.0809"
"Andrés Romero","MTL","2013","1807","610","0.7574","0.7696","-7.4686","-1.2244","18.9047","3.4922","0.0527"
"Michael Lahoud","PHI","2013","521","233","0.7897","0.8218","-7.4833","-3.2117","19.3775","4.0635","0.0629"
"Perry Kitchen","DCU","2013","2973","1476","0.8232","0.8283","-7.5158","-0.5092","22.4","6.7606","0.0952"
"Aaron Maund","RSL","2013","301","69","0.7101","0.8199","-7.5762","-10.98","24.754","11.4383","0.0719"
"Brian Mullan","COL","2013","1473","802","0.6845","0.694","-7.5942","-0.9469","23.421","11.3705","0.1078"
"Leonardo González","SEA","2013","2496","1437","0.7154","0.7207","-7.6714","-0.5338","22.6992","13.285","0.1108"
"Mauro Díaz","FCD","2013","464","240","0.7333","0.7656","-7.7478","-3.2283","20.9932","5.8784","0.0563"
"Colin Clark","LAG","2013","384","129","0.6899","0.7501","-7.7616","-6.0167","17.7903","2.3196","0.0292"
"Konrad Warzycha","CLB","2013","343","129","0.7287","0.7891","-7.7875","-6.0368","22.5759","8.6455","0.0258"
"Kevin Harbottle","COL","2013","286","95","0.6842","0.7692","-8.0768","-8.5019","17.9788","2.9186","0.0582"
"Ethan Finlay","CLB","2013","490","163","0.6196","0.6692","-8.0859","-4.9607","17.4598","3.9255","0.0223"
"Leo Fernandes","PHI","2013","309","122","0.7377","0.8046","-8.1668","-6.6941","17.2178","3.6074","0.0425"
"Frédéric Piquionne","POR","2013","886","242","0.6116","0.6453","-8.1732","-3.3774","17.275","3.871","0.0297"
"Jeff Attinella","RSL","2013","448","140","0.45","0.5087","-8.2114","-5.8653","53.8114","49.4903","0.0932"
"John Bostock","TOR","2013","424","196","0.7143","0.7563","-8.2265","-4.1972","19.8132","-0.1449","0.0755"
"Patrick McLain","CHV","2013","135","46","0.3478","0.5269","-8.2376","-17.9079","51.1521","46.9825","0.0768"
"Hogan Ephraim","TOR","2013","839","312","0.734","0.7606","-8.2947","-2.6585","18.3582","2.1559","0.0654"
"Karl Ouimette","MTL","2013","592","246","0.7602","0.7939","-8.3035","-3.3754","21.1158","9.3945","0.0839"
"Bright Dike","TOR","2013","453","88","0.6477","0.7435","-8.4308","-9.5805","16.7666","-3.1573","0.042"
"Gabriel Farfán","CHV","2013","896","362","0.7624","0.7858","-8.4571","-2.3362","17.2496","5.0301","0.0669"
"Jason Johnson","HOU","2013","493","150","0.7467","0.8036","-8.5363","-5.6909","17.9359","-1.1469","0.0358"
"Jason Hernandez","SJE","2013","1817","513","0.8031","0.8198","-8.5651","-1.6696","24.02","10.6881","0.0771"
"Gershon Koffie","VAN","2013","2067","1004","0.8137","0.8224","-8.684","-0.8649","20.7672","5.4095","0.0884"
"Eric Brunner","HOU","2013","969","410","0.8146","0.836","-8.7562","-2.1357","24.7194","9.2087","0.0761"
"Steve Purdy","CHV","2013","520","143","0.7063","0.7676","-8.7635","-6.1283","23.6728","11.0376","0.0586"
"Dennis Iapichino","MTL","2013","785","471","0.7197","0.7384","-8.7838","-1.8649","22.7972","11.4641","0.1132"
"Oswaldo Minda","CHV","2013","1299","554","0.8231","0.839","-8.8308","-1.594","20.0286","5.8525","0.0834"
"Marcelo Saragosa","DCU","2013","444","193","0.7772","0.8238","-8.9854","-4.6557","20.3097","6.2422","0.0626"
"Matías Sánchez","CLB","2013","876","478","0.7845","0.8035","-9.0704","-1.8976","22.7632","9.2994","0.0793"
"Walter Vílchez","CHV","2013","1042","397","0.7783","0.8013","-9.1347","-2.3009","22.8519","10.0151","0.0944"
"Andy Gruenebaum","CLB","2013","2048","671","0.5067","0.5205","-9.2725","-1.3819","51.0234","45.3924","0.196"
"Dan Gargan","SJE","2013","662","303","0.6733","0.7043","-9.4161","-3.1076","24.1658","10.6764","0.0883"
"Dan Kennedy","CHV","2013","2980","1187","0.551","0.559","-9.5407","-0.8038","48.2855","42.9135","0.196"
"Ty Harden","SJE","2013","635","266","0.703","0.739","-9.5822","-3.6023","22.143","12.1766","0.0886"
"Josue Soto","CHV","2013","1256","588","0.7279","0.7445","-9.7714","-1.6618","21.8499","8.2528","0.0808"
"Carlyle Mitchell","VAN","2013","1289","401","0.7855","0.81","-9.8013","-2.4442","24.6364","10.6104","0.0812"
"Josh Williams","CLB","2013","2487","1112","0.7392","0.748","-9.8132","-0.8825","21.9055","8.7302","0.0973"
"Bradley Wright-Phillips","NYRB","2013","363","112","0.6875","0.7756","-9.8703","-8.8127","14.1246","0.384","0.041"
"Je-Vaughn Watson","FCD","2013","1495","580","0.769","0.7861","-9.9345","-1.7129","19.437","5.7086","0.061"
"Johnny Leverón","VAN","2013","1751","667","0.7571","0.772","-9.9396","-1.4902","28.3932","15.2134","0.0968"
"Darren Mattocks","VAN","2013","1029","245","0.7429","0.7838","-10.0334","-4.0953","13.9775","-0.6637","0.0354"
"Nick Rimando","RSL","2013","2626","908","0.6112","0.6224","-10.1781","-1.1209","45.7113","39.6561","0.1611"
"Danny O'Rourke","CLB","2013","1845","735","0.8313","0.8451","-10.1829","-1.3854","21.2264","6.2019","0.0801"
"Djimi Traore","SEA","2013","2418","898","0.7895","0.8009","-10.2078","-1.1367","24.8741","12.0518","0.0833"
"Joao Plata","RSL","2013","1766","581","0.7539","0.7717","-10.3823","-1.787","16.2749","-0.1308","0.0441"
"Nick LaBrocca","COL","2013","1300","638","0.7712","0.7883","-10.9073","-1.7096","21.0331","5.3989","0.0551"
"Matt Lampson","CLB","2013","1265","409","0.5428","0.57","-11.1112","-2.7167","51.0637","44.3613","0.1841"
"Daniele Paponi","MTL","2013","878","213","0.7136","0.766","-11.1495","-5.2345","14.7871","0.609","0.0312"
"Paolo Tornaghi","CHI","2013","581","175","0.4686","0.533","-11.2739","-6.4422","52.4799","46.4738","0.1875"
"Adam Moffat","SEA","2013","421","211","0.7346","0.7883","-11.338","-5.3735","19.5863","6.3713","0.0682"
"Brandon Barklage","NYRB","2013","1874","976","0.7418","0.7536","-11.493","-1.1776","21.6585","9.7619","0.0829"
"Giles Barnes","HOU","2013","2653","771","0.7276","0.7427","-11.6114","-1.506","17.9926","2.9453","0.0584"
"Bobby Convey","TOR","2013","1898","900","0.7222","0.7353","-11.8052","-1.3117","22.7929","4.8618","0.0962"
"Raphael Augusto","DCU","2013","406","265","0.8189","0.8641","-11.9771","-4.5197","20.1985","4.7206","0.0726"
"Jaime Penedo","LAG","2013","868","278","0.5216","0.5648","-12.0045","-4.3182","45.8964","40.1801","0.1949"
"Jack Jewsbury","POR","2013","2389","1359","0.7712","0.78","-12.0533","-0.8869","21.4519","8.0421","0.1009"
"Sainey Nyassi","DCU","2013","740","262","0.6985","0.7458","-12.4026","-4.7338","19.2679","2.2996","0.0424"
"Casey Townsend","DCU","2013","358","100","0.65","0.7749","-12.4886","-12.4886","16.5289","-3.9652","0.0254"
"Eddie Johnson","SEA","2013","1862","723","0.7884","0.8057","-12.5448","-1.7351","14.6249","-1.0364","0.0786"
"Ben Zemanski","POR","2013","1144","552","0.7518","0.7746","-12.5658","-2.2764","19.7566","7.0512","0.048"
"Scott Caldwell","NER","2013","2365","986","0.8327","0.8455","-12.6783","-1.2858","18.798","5.5878","0.0816"
"Zach Scott","SEA","2013","1598","716","0.7374","0.7551","-12.6856","-1.7717","25.0956","12.2478","0.0809"
"Reggie Lambe","TOR","2013","1968","648","0.75","0.7697","-12.7466","-1.9671","19.3321","4.1446","0.0642"
"Edson Buddle","COL","2013","1766","467","0.7366","0.7641","-12.8489","-2.7514","16.5363","1.136","0.0513"
"Chad Barrett","NER","2013","693","250","0.688","0.7394","-12.8554","-5.1421","16.8733","1.7512","0.0323"
"Peterson Joseph","SKC","2013","1294","588","0.8146","0.8366","-12.9145","-2.1963","19.6848","4.3127","0.0525"
"Austin Berry","CHI","2013","3300","924","0.7803","0.7943","-12.9793","-1.4047","23.1656","10.2509","0.0838"
"Juan Agudelo","CHV","2013","416","153","0.7124","0.7983","-13.1431","-8.5903","13.0877","-0.4645","0.0709"
"Eric Hassli","FCD","2013","506","127","0.6535","0.7576","-13.217","-10.4071","16.9034","3.2562","0.0255"
"Dillon Powers","COL","2013","2646","1396","0.7765","0.786","-13.2396","-0.9484","21.476","3.9533","0.0966"
"Cam Weaver","HOU","2013","817","295","0.6475","0.6924","-13.2543","-4.493","15.7844","2.7881","0.0324"
"Mechack Jerome","SKC","2013","740","385","0.6597","0.6942","-13.2737","-3.4477","26.7208","11.8961","0.0796"
"Alvas Powell","POR","2013","416","160","0.55","0.633","-13.287","-8.3044","24.3275","11.4691","0.0863"
"Juan Carlos Toja","NER","2013","983","465","0.8108","0.8395","-13.3598","-2.8731","15.985","2.1125","0.0641"
"Marvin Iraheta","CHV","2013","619","238","0.7395","0.7963","-13.5257","-5.6831","17.7232","5.1832","0.0487"
"Michael Harrington","POR","2013","3189","1930","0.786","0.7931","-13.7013","-0.7099","19.6987","6.1318","0.1091"
"Dax McCarty","NYRB","2013","2801","1636","0.8454","0.8537","-13.7269","-0.8391","19.5106","4.7104","0.1094"
"C.J. Sapong","SKC","2013","1706","452","0.6438","0.6743","-13.7845","-3.0497","16.0566","2.9221","0.0513"
"José Villarreal","LAG","2013","1189","365","0.6904","0.7282","-13.79","-3.7781","15.9372","1.656","0.0405"
"Davy Arnaud","MTL","2013","1900","956","0.8096","0.8241","-13.8499","-1.4487","18.9434","3.5295","0.0832"
"Russell Teibert","VAN","2013","1922","777","0.7156","0.7339","-14.2374","-1.8323","20.052","2.1385","0.074"
"Gláuber","CLB","2013","1254","434","0.7396","0.7725","-14.2656","-3.287","26.3723","15.6816","0.0876"
"Héctor Jiménez","LAG","2013","1263","543","0.6814","0.7078","-14.3342","-2.6398","17.6092","2.1954","0.0452"
"Agustín Viana","CLB","2013","1602","846","0.7246","0.7416","-14.3695","-1.6985","21.0409","9.9063","0.0948"
"Brad Evans","SEA","2013","1896","884","0.75","0.7663","-14.4463","-1.6342","17.8994","4.0126","0.0785"
"Will Johnson","POR","2013","2725","1535","0.8228","0.8323","-14.5635","-0.9488","22.9357","3.862","0.1048"
"Andrew Wenger","MTL","2013","982","262","0.687","0.7431","-14.699","-5.6103","16.3503","1.6223","0.0285"
"Kléberson","PHI","2013","587","289","0.7163","0.7687","-15.1501","-5.2423","20.3318","7.0425","0.0567"
"Andrew Wiedeman","TOR","2013","875","263","0.73","0.7878","-15.1836","-5.7732","18.2844","-1.6389","0.0511"
"Benjamin Speas","CLB","2013","1015","351","0.6866","0.7299","-15.1863","-4.3266","18.4112","6.0455","0.0449"
"Matthew Watson","VAN","2013","1376","438","0.7557","0.7906","-15.2885","-3.4905","18.9878","5.2609","0.0542"
"Luis Silva","DCU","2013","1091","464","0.7457","0.7786","-15.2902","-3.2953","18.126","1.202","0.0724"
"A.J. Soares","NER","2013","1602","541","0.7172","0.7458","-15.4676","-2.8591","29.6565","16.483","0.0866"
"Doneil Henry","TOR","2013","1779","530","0.683","0.7123","-15.5073","-2.9259","26.8783","16.9102","0.0809"
"Taylor Kemp","DCU","2013","574","265","0.6151","0.6742","-15.6518","-5.9063","23.3771","7.8625","0.0796"
"Steven Lenhart","SJE","2013","1425","475","0.6547","0.6879","-15.7499","-3.3158","14.7305","2.5329","0.0609"
"Lovel Palmer","RSL","2013","1306","691","0.7366","0.7595","-15.7925","-2.2855","22.4921","7.5166","0.0799"
"Justin Braun","TOR","2013","880","295","0.7119","0.766","-15.9815","-5.4175","16.6952","-0.904","0.0369"
"Tim Cahill","NYRB","2013","2393","1277","0.7948","0.8074","-16.0203","-1.2545","18.0017","5.7545","0.1031"
"Adam Jahn","SJE","2013","1193","394","0.7081","0.7489","-16.0478","-4.0731","15.4214","2.9483","0.0444"
"Pa Modou Kah","POR","2013","1860","747","0.7443","0.7659","-16.1156","-2.1574","29.1931","17.0736","0.0899"
"Justin Mapp","MTL","2013","2307","976","0.7223","0.7389","-16.1415","-1.6538","20.4518","2.9706","0.0769"
"Matías Laba","TOR","2013","1519","760","0.8132","0.8345","-16.1917","-2.1305","21.7281","4.9131","0.1158"
"Kei Kamara","SKC","2013","1146","478","0.6653","0.6995","-16.3792","-3.4266","17.174","2.6825","0.0749"
"Graham Zusi","SKC","2013","2563","1290","0.7016","0.7144","-16.558","-1.2836","24.6701","4.6927","0.1013"
"Vicente Sánchez","COL","2013","650","276","0.6812","0.7412","-16.5749","-6.0054","22.6269","5.78","0.0837"
"Sherjill MacDonald","CHI","2013","624","144","0.6458","0.762","-16.7323","-11.6196","12.5849","0.8457","0.0359"
"Danny Cruz","PHI","2013","2246","668","0.75","0.7751","-16.7343","-2.5051","16.1551","0.0317","0.0556"
"Lawrence Olum","SKC","2013","1122","511","0.7632","0.7961","-16.8028","-3.2882","21.0824","7.6145","0.0613"
"Brandon McDonald","DCU","2013","1043","481","0.736","0.771","-16.8542","-3.504","29.1707","16.479","0.0927"
"Michael Stephens","LAG","2013","851","441","0.7642","0.8025","-16.9001","-3.8322","18.2976","4.3776","0.0411"
"Ryan Guy","NER","2013","685","227","0.6167","0.6913","-16.917","-7.4524","19.919","4.2864","0.049"
"Antoine Hoppenot","PHI","2013","922","223","0.6457","0.7221","-17.023","-7.6336","17.28","2.595","0.0243"
