"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Angelo Rodríguez","MIN","2019","1901","160","0.6875","0.7803","-14.8404","-9.2752","14.3947","0.948","0.0241"
"Chris Rolfe","DCU","2016","659","157","0.7197","0.8143","-14.8471","-9.4568","14.3316","1.5053","0.0523"
"Maicon Santos","CHI","2013","457","93","0.6452","0.8049","-14.8571","-15.9754","15.5809","3.1569","0.0215"
"Oriol Rosell","SKC","2013","2903","1463","0.851","0.8612","-14.8862","-1.0175","22.4389","6.3254","0.1212"
"Sebastián Blanco","POR","2019","2768","965","0.7762","0.7916","-14.9146","-1.5456","23.5244","9.2729","0.0798"
"Andrew Tarbell","SJE","2017","1069","381","0.5827","0.6219","-14.9609","-3.9267","46.4618","39.5796","0.1654"
"Taylor Kemp","DCU","2015","2440","1045","0.6813","0.6957","-14.9809","-1.4336","26.388","13.3634","0.1081"
"Kléberson","PHI","2013","587","220","0.7636","0.8318","-14.9964","-6.8166","20.0842","7.6878","0.052"
"Juan Agudelo","NER","2015","1894","304","0.7664","0.8159","-15.0244","-4.9422","16.0728","0.8421","0.0337"
"Lovel Palmer","RSL","2013","1306","559","0.7513","0.7783","-15.0463","-2.6917","23.0213","8.7349","0.0861"
"Rashawn Dally","CIN","2019","597","94","0.7128","0.8729","-15.0534","-16.0143","12.8651","-3.264","0.024"
"Austin Berry","CHI","2013","3300","888","0.7894","0.8064","-15.1032","-1.7008","23.58","10.6415","0.1041"
"Chris Wondolowski","SJE","2014","2536","568","0.8063","0.833","-15.1269","-2.6632","17.2294","0.803","0.0591"
"Tranquillo Barnetta","PHI","2015","813","218","0.7523","0.8217","-15.128","-6.9395","19.6564","5.3718","0.0646"
"Taylor Kemp","DCU","2016","2955","1288","0.6553","0.667","-15.1507","-1.1763","25.9316","15.0828","0.1204"
"Federico Higuaín","CLB","2018","2533","983","0.8159","0.8313","-15.1544","-1.5417","19.832","5.2465","0.0715"
"Hernán Bernardello","MTL","2017","1613","730","0.8247","0.8454","-15.1732","-2.0785","21.8258","4.9844","0.0898"
"Darren Mattocks","VAN","2014","1970","219","0.726","0.7954","-15.186","-6.9343","14.936","1.9618","0.0239"
"Sebastien Le Toux","COL","2016","689","147","0.6599","0.7634","-15.226","-10.3578","17.4725","6.1521","0.0426"
"Johan Venegas","MTL","2015","799","203","0.7389","0.8142","-15.2859","-7.53","18.4663","4.4182","0.0494"
"Jorge Villafaña","CHV","2013","1530","331","0.7492","0.7954","-15.2901","-4.6194","15.7443","3.5587","0.0554"
"Adam Jahn","SJE","2015","1150","175","0.6514","0.7389","-15.2994","-8.7425","15.4621","3.1122","0.0215"
"Thomas Piermayr","COL","2014","1215","540","0.6963","0.7247","-15.3157","-2.8362","27.5138","11.6423","0.0965"
"Luis Robles","NYRB","2018","3049","853","0.5709","0.5889","-15.3227","-1.7963","45.8872","40.1591","0.1433"
"Federico Higuaín","CLB","2016","1699","692","0.7919","0.8141","-15.3476","-2.2179","19.9351","6.7175","0.0821"
"Nick LaBrocca","COL","2014","2787","1336","0.8129","0.8244","-15.3547","-1.1493","23.3714","7.498","0.1047"
"Teal Bunbury","NER","2017","1425","198","0.7778","0.8553","-15.3548","-7.7549","15.3823","-2.972","0.0265"
"Fabian Castillo","FCD","2015","2725","287","0.7596","0.8131","-15.3686","-5.3549","16.4348","4.475","0.0382"
"Héctor Villalba","ATL","2018","1900","295","0.7797","0.8318","-15.376","-5.2122","16.404","2.3062","0.0311"
"Wayne Rooney","DCU","2018","1783","505","0.804","0.8344","-15.3863","-3.0468","22.3037","5.5742","0.0614"
"Andy Rose","SEA","2013","985","416","0.762","0.7991","-15.4448","-3.7127","18.91","6.7739","0.0598"
"Benjamin Speas","CLB","2013","1015","222","0.7117","0.7813","-15.4502","-6.9595","18.4869","6.8472","0.0346"
"Graham Zusi","SKC","2014","2324","622","0.8006","0.8255","-15.4825","-2.4891","21.174","4.1206","0.0667"
"Mauro Manotas","HOU","2019","2754","346","0.8237","0.8685","-15.4963","-4.4787","16.1653","-1.2547","0.035"
"Justin Meram","ATL","2019","1368","384","0.7578","0.7982","-15.4969","-4.0357","17.4584","5.0495","0.0559"
"Dax McCarty","NYRB","2013","2801","1409","0.8566","0.8676","-15.5107","-1.1008","19.8875","5.0951","0.1225"
"Tyler Deric","HOU","2019","693","223","0.5336","0.6032","-15.5197","-6.9595","46.9834","40.2861","0.1511"
"Corey Baird","RSL","2018","2063","215","0.786","0.8582","-15.5228","-7.2199","13.9876","-1.8748","0.0205"
"Sebastien Le Toux","DCU","2017","810","128","0.6719","0.7932","-15.5257","-12.1295","16.7642","2.9397","0.0256"
"Justin Meram","CLB","2015","2337","546","0.7802","0.8087","-15.533","-2.8449","18.4584","5.234","0.0517"
"Doneil Henry","TOR","2013","1779","508","0.689","0.7197","-15.6133","-3.0735","27.3794","17.612","0.0975"
"Lewis Neal","ORL","2015","1602","663","0.8462","0.8697","-15.6303","-2.3575","18.9093","2.9225","0.0728"
"Sanna Nyassi","SJE","2015","1589","313","0.7764","0.8264","-15.6774","-5.0088","19.4035","3.0029","0.0435"
"Rasmus Schüller","MIN","2018","2772","1259","0.8348","0.8473","-15.7605","-1.2518","19.7982","4.4107","0.1113"
"Lovel Palmer","CHI","2014","2823","1106","0.736","0.7503","-15.797","-1.4283","24.1239","10.9837","0.1118"
"Kelyn Rowe","NER","2016","2996","799","0.7434","0.7632","-15.8221","-1.9802","22.0778","8.1099","0.0747"
"Damir Kreilach","RSL","2018","3027","1210","0.819","0.8321","-15.8452","-1.3095","20.1211","3.0373","0.0846"
"Luis Gil","RSL","2015","1616","479","0.8163","0.8494","-15.8459","-3.3081","18.6548","4.0747","0.055"
"Tim Cahill","NYRB","2013","2393","1058","0.811","0.8259","-15.8531","-1.4984","18.8024","6.5735","0.107"
"Kevin Doyle","COL","2015","1605","291","0.7182","0.7727","-15.8612","-5.4506","16.5495","2.6687","0.0463"
"Nemanja Nikolic","CHI","2018","2610","316","0.8259","0.8762","-15.8736","-5.0233","15.0305","-3.6636","0.0268"
"Darren Mattocks","DCU","2018","1435","152","0.7368","0.8413","-15.8763","-10.4449","13.9294","-0.7082","0.019"
"Andrew Wenger","HOU","2017","1216","181","0.5635","0.6513","-15.8784","-8.7726","19.4928","9.808","0.0317"
"Brenden Aaronson","PHI","2019","1825","308","0.789","0.8405","-15.8828","-5.1568","15.3142","1.964","0.0342"
"Alex Muyl","NYRB","2016","1761","340","0.7059","0.7529","-15.9741","-4.6983","14.3377","4.8621","0.0444"
"Pedro Ribeiro","ORL","2015","805","137","0.6715","0.7882","-15.9848","-11.6678","14.3621","3.3845","0.0238"
"Moisés Hernández","FCD","2014","1216","467","0.6959","0.7303","-16.0724","-3.4416","23.8589","13.1339","0.088"
"Omar Cummings","HOU","2014","1379","163","0.7117","0.8103","-16.0737","-9.8611","16.8035","3.5241","0.0207"
"Tesho Akindele","FCD","2016","1658","251","0.7092","0.7733","-16.0973","-6.4133","15.7624","2.3893","0.029"
"Mike Magee","CHI","2013","2032","329","0.7599","0.8088","-16.1012","-4.894","17.9053","6.9766","0.0491"
"Pa Modou Kah","POR","2013","1860","734","0.7493","0.7713","-16.124","-2.1967","29.4088","17.3517","0.1104"
"Will Bruin","HOU","2016","1697","202","0.7376","0.8175","-16.1285","-7.9844","13.4314","0.9325","0.0224"
"Brian White","NYRB","2019","1441","142","0.6197","0.7335","-16.1591","-11.3796","13.4902","1.201","0.0292"
"Abu Danladi","MIN","2017","1517","190","0.7579","0.843","-16.1693","-8.5102","17.018","2.2086","0.023"
"Brooks Lennon","RSL","2019","1745","633","0.7378","0.7633","-16.1934","-2.5582","22.9698","7.1898","0.0649"
"Mekeil Williams","COL","2016","1602","655","0.7466","0.7714","-16.2658","-2.4833","21.1226","6.6096","0.0853"
"Kei Kamara","SKC","2013","1146","262","0.6832","0.7454","-16.2837","-6.2151","17.4829","3.8819","0.0512"
"Boniek García","HOU","2016","2430","688","0.8183","0.842","-16.2929","-2.3682","15.8707","3.1812","0.071"
"Andrea Pirlo","NYC","2016","2946","1552","0.8215","0.832","-16.298","-1.0501","24.9688","8.4088","0.1087"
"Kekuta Manneh","VAN","2014","1319","267","0.7566","0.8177","-16.337","-6.1187","17.9245","4.7012","0.0262"
"Michael Farfan","PHI","2013","2159","769","0.8166","0.8379","-16.3606","-2.1275","19.3204","5.5481","0.0774"
"Julian Gressel","ATL","2019","2898","845","0.7669","0.7863","-16.3815","-1.9386","20.6656","5.1735","0.0618"
"Sacha Kljestan","ORL","2018","2724","907","0.8357","0.8538","-16.392","-1.8073","16.5846","2.8626","0.075"
"Luciano Acosta","DCU","2018","2973","1154","0.7972","0.8114","-16.3934","-1.4206","17.2416","6.6068","0.0922"
"Jámison Olave","NYRB","2013","2559","829","0.8046","0.8244","-16.45","-1.9843","23.6872","10.0311","0.093"
"Vicente Sánchez","COL","2015","1526","236","0.7203","0.7901","-16.4736","-6.9803","22.9819","7.8059","0.0263"
"Khiry Shelton","NYC","2015","921","165","0.7212","0.8215","-16.5458","-10.0278","14.5783","1.801","0.032"
"Sebastien Le Toux","PHI","2015","2538","521","0.7428","0.7746","-16.5588","-3.1783","17.5045","6.1583","0.0533"
"Jordan Morris","SEA","2019","2191","380","0.7737","0.8173","-16.5654","-4.3593","17.5569","1.6309","0.0398"
"Emmanuel Boateng","LAG","2016","1661","260","0.7462","0.8099","-16.5771","-6.3758","16.616","2.8847","0.0322"
"Mauro Rosales","FCD","2016","663","174","0.6897","0.785","-16.5814","-9.5295","17.4405","6.8815","0.0206"
"Roland Lamah","FCD","2018","2022","395","0.7392","0.7812","-16.5836","-4.1984","18.4926","5.1546","0.043"
"Christian Ramirez","MIN","2018","1461","201","0.7363","0.8191","-16.6416","-8.2794","16.3015","1.023","0.0277"
"Yura Movsisyan","RSL","2016","2311","201","0.7065","0.7893","-16.6507","-8.2839","15.6659","3.1468","0.0228"
"Chris Wondolowski","SJE","2015","2901","601","0.8053","0.8331","-16.672","-2.774","19.3374","3.2843","0.0606"
"Shea Salinas","SJE","2016","1410","304","0.7467","0.8017","-16.7308","-5.5036","18.5657","4.8413","0.0295"
"Davy Arnaud","MTL","2013","1900","766","0.829","0.8508","-16.7418","-2.1856","19.3668","3.458","0.0809"
"Corey Baird","RSL","2019","2258","401","0.8105","0.8524","-16.7958","-4.1885","15.6677","-0.5761","0.0379"
"Harry Shipp","CHI","2015","2757","788","0.7906","0.8119","-16.8165","-2.1341","21.4861","6.9428","0.0649"
"Kevin Alston","NER","2013","564","191","0.644","0.732","-16.8177","-8.8051","21.9352","12.1828","0.0757"
"Luis Silva","TOR","2013","1002","234","0.735","0.8069","-16.8253","-7.1903","20.0066","6.0552","0.0523"
"Will Bruin","HOU","2013","2768","334","0.7395","0.7899","-16.8321","-5.0396","14.4883","2.3582","0.0348"
"Lee Nguyen","NER","2016","3106","780","0.8038","0.8255","-16.8798","-2.1641","21.491","6.279","0.0679"
"Robbie Findley","TOR","2015","1559","248","0.7298","0.798","-16.8925","-6.8115","15.8979","3.0141","0.0349"
"Brian Carroll","PHI","2016","2251","840","0.8214","0.8415","-16.8942","-2.0112","23.1679","6.4835","0.0956"
"Ethan White","NYC","2017","1657","725","0.7379","0.7613","-16.9389","-2.3364","18.4894","5.9645","0.0806"
"Alan Gordon","CHI","2018","951","186","0.7204","0.8115","-16.9429","-9.1091","14.6983","0.4266","0.0241"
"Carlos Ascues","ORL","2019","1227","337","0.7804","0.8307","-16.9486","-5.0293","19.0416","5.5357","0.064"
"David Texeira","FCD","2015","1467","187","0.6524","0.7431","-16.964","-9.0717","18.2927","4.4475","0.0255"
"Gilberto","TOR","2014","2116","323","0.7678","0.8204","-16.9976","-5.2624","14.485","1.6737","0.0342"
"Gustavo Bou","NER","2019","1265","186","0.7097","0.8012","-17.0307","-9.1563","19.6366","5.4705","0.0424"
"Jefferson Savarino","RSL","2019","2496","497","0.829","0.8633","-17.0407","-3.4287","18.8866","2.9925","0.0553"
"Nathan Sturgis","HOU","2015","1386","518","0.7625","0.7955","-17.045","-3.2905","19.219","7.4528","0.0865"
"Raúl Rodríguez","HOU","2016","2298","829","0.7648","0.7853","-17.0517","-2.0569","24.1783","10.5801","0.107"
"Amro Tarek","NYRB","2019","1608","473","0.5814","0.6175","-17.0986","-3.6149","24.6946","17.4333","0.081"
"Fanendo Adi","POR","2017","2039","199","0.6884","0.7744","-17.1012","-8.5936","14.7977","-0.3982","0.0302"
"Agustín Pelletieri","CHV","2014","1803","632","0.8196","0.8467","-17.1056","-2.7066","22.1146","6.9089","0.0718"
"Matías Pérez García","SJE","2015","2127","630","0.7683","0.7954","-17.1085","-2.7156","24.7707","8.2583","0.0768"
"Wálter Martínez","SJE","2013","1009","320","0.7656","0.8192","-17.1303","-5.3532","19.8184","4.7448","0.0642"
"Matt Lampson","CHI","2016","1064","339","0.6254","0.6759","-17.1346","-5.0544","42.4741","33.0728","0.1487"
"Fabian Castillo","FCD","2013","2328","379","0.7942","0.8394","-17.141","-4.5227","15.0016","1.9359","0.0396"
"Samuel Armenteros","POR","2018","1727","211","0.7725","0.8538","-17.1413","-8.1238","17.5319","-0.8366","0.0249"
"Brad Evans","SEA","2013","1896","669","0.7848","0.8104","-17.1511","-2.5637","17.6619","4.7681","0.0734"
"Chris Rolfe","DCU","2014","1779","419","0.7804","0.8215","-17.207","-4.1067","18.5648","3.461","0.0559"
"Lawrence Olum","SKC","2013","1122","451","0.7605","0.7987","-17.2172","-3.8176","21.63","8.2094","0.0689"
"Josh Saunders","NYC","2016","3209","1392","0.7759","0.7882","-17.233","-1.238","36.5526","24.7162","0.171"
"Tesho Akindele","FCD","2018","685","114","0.5965","0.7479","-17.2567","-15.1374","17.1128","4.8381","0.0208"
"Dillon Serna","COL","2018","1354","438","0.7922","0.8318","-17.3181","-3.9539","19.0233","2.1821","0.0536"
"Sean Johnson","NYC","2017","3107","1217","0.7239","0.7382","-17.3311","-1.4241","39.7009","29.2415","0.1766"
"Christian Bolaños","VAN","2017","1726","481","0.7651","0.8011","-17.3333","-3.6036","21.3654","5.5477","0.0754"
"A.J. Cochran","HOU","2014","1492","604","0.7699","0.7986","-17.374","-2.8765","23.6973","11.6588","0.0934"
"Jozy Altidore","TOR","2015","1911","339","0.7611","0.8124","-17.4064","-5.1346","15.4706","0.2056","0.0403"
"Sebastien Le Toux","PHI","2016","1302","316","0.7468","0.802","-17.4232","-5.5137","17.243","4.3478","0.0464"
"David Ousted","VAN","2017","2633","832","0.6454","0.6664","-17.4474","-2.097","46.3763","37.659","0.1691"
"Donovan Ricketts","LAG","2015","1064","338","0.5237","0.5754","-17.4714","-5.1691","50.1308","42.798","0.1942"
"Boniek García","HOU","2014","2367","706","0.8116","0.8364","-17.4866","-2.4768","17.5287","4.7899","0.0786"
"Chris Pontius","PHI","2017","2361","508","0.7087","0.7431","-17.4927","-3.4434","16.9552","2.3724","0.0528"
"Kellyn Acosta","COL","2018","1144","448","0.8326","0.8717","-17.5168","-3.91","19.1802","1.8842","0.084"
"Kevin Doyle","COL","2017","2123","354","0.7486","0.7982","-17.554","-4.9588","17.6818","2.5053","0.0467"
"Sacha Kljestan","NYRB","2015","3029","1146","0.808","0.8234","-17.564","-1.5326","16.122","3.3035","0.0896"
"Dominic Oduro","MTL","2015","1820","249","0.743","0.8135","-17.5697","-7.0561","14.689","1.3444","0.0278"
"Warren Creavalle","PHI","2016","1959","723","0.7911","0.8155","-17.5987","-2.4341","20.3995","7.1908","0.0853"
"Matt Polster","CHI","2015","2595","1339","0.8103","0.8235","-17.642","-1.3175","22.6739","6.1705","0.1236"
"Jairo Arrieta","DCU","2015","1372","227","0.7621","0.8398","-17.6452","-7.7732","15.9288","0.2173","0.0244"
"Will Bruin","SEA","2017","1958","224","0.7009","0.7799","-17.7051","-7.9041","13.3318","0.6248","0.02"
"Jozy Altidore","TOR","2018","924","158","0.7089","0.821","-17.7128","-11.2106","17.1295","1.4673","0.03"
"Andrew Wenger","HOU","2016","2213","365","0.663","0.7116","-17.723","-4.8556","18.2177","7.7686","0.044"
"Troy Perkins","MTL","2014","2039","658","0.5653","0.5923","-17.7477","-2.6972","49.4902","42.4665","0.1574"
"Tyler Adams","NYRB","2018","2542","1084","0.7648","0.7812","-17.7842","-1.6406","18.2033","7.9642","0.1175"
"Darrius Barnes","NER","2014","1767","490","0.6816","0.7179","-17.7861","-3.6298","22.7448","10.9597","0.0757"
"Jackson","FCD","2013","2513","386","0.7254","0.7716","-17.8322","-4.6197","20.2323","7.8677","0.0535"
"Razvan Cocis","CHI","2016","2071","739","0.7645","0.7887","-17.8581","-2.4165","21.9676","8.322","0.0761"
"Brandon Barklage","NYRB","2013","1874","798","0.7419","0.7642","-17.868","-2.2391","21.8535","11.0126","0.0891"
"Will Bruin","HOU","2015","2546","300","0.7567","0.8164","-17.9125","-5.9708","12.7888","0.3385","0.03"
"Dom Dwyer","SKC","2015","2747","230","0.7087","0.787","-18.0156","-7.8329","11.8696","2.0485","0.0303"
"Bill Hamid","DCU","2016","1940","613","0.5546","0.5841","-18.0237","-2.9402","49.627","43.2781","0.1774"
"Michael Stephens","LAG","2013","851","277","0.7762","0.8414","-18.059","-6.5195","19.0513","5.1854","0.0348"
"Fredy Montero","VAN","2017","2630","325","0.7323","0.788","-18.0923","-5.5669","21.4823","4.9599","0.0373"
"Alex","CHI","2013","1745","469","0.7804","0.8191","-18.1383","-3.8674","20.2653","5.8353","0.0546"
"Shkëlzen Gashi","COL","2016","2218","578","0.7474","0.7788","-18.1422","-3.1388","18.8182","5.7247","0.0595"
"Matías Laba","TOR","2013","1519","672","0.817","0.844","-18.1589","-2.7022","22.0341","4.9539","0.1311"
"Lamar Neagle","SEA","2013","2588","470","0.7298","0.7684","-18.1654","-3.865","15.2425","5.0742","0.0466"
"Shea Salinas","SJE","2017","1575","540","0.7426","0.7762","-18.1739","-3.3655","19.5551","8.7193","0.0563"
"Dominic Oduro","TOR","2014","1625","279","0.7563","0.8214","-18.1772","-6.5151","16.2729","1.7753","0.0367"
"Tesho Akindele","FCD","2015","1649","316","0.7532","0.8108","-18.2284","-5.7685","15.26","1.0441","0.0347"
"Fabian Castillo","FCD","2014","2467","268","0.7537","0.8218","-18.2487","-6.8092","15.7215","3.8117","0.0426"
"Andrew Jacobson","NYC","2015","3044","1180","0.8136","0.829","-18.2576","-1.5473","19.3138","6.619","0.0932"
"Brian Fernández","POR","2019","1570","152","0.7171","0.8376","-18.3133","-12.0482","18.1528","-0.0333","0.0222"
"Maximiliano Urruti","FCD","2016","2639","288","0.7049","0.7687","-18.3728","-6.3795","16.9839","5.4805","0.037"
"Giles Barnes","HOU","2014","3258","614","0.8029","0.8329","-18.3779","-2.9931","18.9341","1.6048","0.0547"
"David Accam","CHI","2017","2289","324","0.7593","0.8161","-18.4154","-5.6838","20.4495","2.5183","0.0347"
"Roy Miller","NYRB","2013","1480","671","0.7437","0.7711","-18.4328","-2.7471","20.9669","10.6011","0.1035"
"Andrés Romero","MTL","2013","1807","430","0.786","0.8289","-18.4355","-4.2873","18.8662","4.7645","0.045"
"Jack Harrison","NYC","2016","1680","321","0.7788","0.8364","-18.4723","-5.7546","18.0438","2.3946","0.0435"
"Ethan White","DCU","2013","1161","470","0.7511","0.7904","-18.4773","-3.9313","27.1075","12.5976","0.0977"
"David Villa","NYC","2015","2705","360","0.8028","0.8542","-18.5081","-5.1411","15.5874","2.9721","0.0367"
"Brandon McDonald","DCU","2013","1043","461","0.7354","0.7756","-18.5309","-4.0197","29.3615","16.7092","0.1118"
"Russell Teibert","VAN","2013","1922","417","0.7746","0.8191","-18.5735","-4.4541","17.924","3.8262","0.0511"
"Brandon Bye","NER","2018","1628","548","0.6679","0.7019","-18.6404","-3.4015","19.5426","10.0119","0.077"
"Chris Wondolowski","SJE","2017","3253","606","0.7987","0.8294","-18.6464","-3.077","17.3055","1.3739","0.0494"
"Marco Di Vaio","MTL","2014","1890","327","0.7584","0.8157","-18.7189","-5.7244","16.9384","3.0684","0.0344"
"Artur","CLB","2018","3009","1649","0.8611","0.8725","-18.7369","-1.1363","20.5837","4.9728","0.1205"
"Soni Mustivar","SKC","2016","2265","1093","0.8307","0.848","-18.8513","-1.7247","22.0011","3.4549","0.1166"
"Arturo Álvarez","CHI","2016","2031","529","0.7353","0.771","-18.8621","-3.5656","20.565","7.308","0.0536"
"Shea Salinas","SJE","2015","2796","657","0.7793","0.808","-18.8686","-2.8719","21.4733","5.6921","0.063"
"Diego Valeri","POR","2016","2818","838","0.753","0.7755","-18.9041","-2.2559","20.6751","7.1218","0.0816"
"Eric Avila","CHV","2014","2314","768","0.7578","0.7825","-18.9687","-2.4699","17.9198","8.2321","0.0813"
"Christian Ramirez","MIN","2017","2578","233","0.7725","0.8541","-19.0143","-8.1606","15.7581","-1.2413","0.0229"
"Teal Bunbury","NER","2016","1757","294","0.6803","0.745","-19.0221","-6.4701","15.7336","2.4361","0.0375"
"Maximiliano Moralez","NYC","2019","2700","1071","0.8011","0.819","-19.0963","-1.783","20.6584","6.1216","0.0822"
"Stefan Ishizaki","LAG","2014","2014","604","0.798","0.8296","-19.0966","-3.1617","19.6408","4.9065","0.0515"
"Ulises Segura","DCU","2018","1417","450","0.7867","0.8292","-19.1263","-4.2503","17.1833","3.773","0.056"
"Saër Sène","NER","2013","1337","248","0.7218","0.799","-19.1459","-7.7201","19.0431","4.1994","0.0335"
"Kei Kamara","CLB","2015","2944","308","0.6656","0.7281","-19.2412","-6.2472","15.8154","4.3566","0.0305"
"Thierry Henry","NYRB","2013","2734","509","0.7564","0.7943","-19.3102","-3.7937","18.7362","7.1718","0.048"
"Sebastian Giovinco","TOR","2017","2204","306","0.7745","0.8378","-19.3586","-6.3264","20.938","4.8345","0.0346"
"Bill Hamid","DCU","2017","2329","686","0.5583","0.5866","-19.4081","-2.8292","50.1472","43.6581","0.1811"
"Michael Murillo","NYRB","2019","1883","689","0.6575","0.6856","-19.412","-2.8174","17.5208","11.1677","0.1051"
"Orji Okwonkwo","MTL","2019","1875","272","0.8015","0.8729","-19.4232","-7.1409","15.2212","-3.0949","0.0302"
"Diego Valeri","POR","2014","2972","918","0.7756","0.7968","-19.4453","-2.1182","19.3677","6.0221","0.0753"
"Jozy Altidore","TOR","2017","2313","350","0.7514","0.807","-19.4472","-5.5564","18.0212","1.2213","0.0353"
"Eric Miller","MIN","2018","1277","413","0.6949","0.7422","-19.5464","-4.7328","19.8616","7.4611","0.0643"
"Kellyn Acosta","FCD","2017","2046","681","0.7856","0.8143","-19.5643","-2.8729","21.7949","7.6319","0.0826"
"Greg Cochrane","CHI","2014","1152","429","0.7016","0.7472","-19.5692","-4.5616","21.8085","10.2924","0.1061"
"Dilly Duka","CHI","2013","1877","340","0.7324","0.7904","-19.7291","-5.8027","17.226","6.255","0.0407"
"Nicolás Mezquida","VAN","2016","1507","280","0.7429","0.8134","-19.7423","-7.0508","18.1014","4.3569","0.0343"
"Andrew Jean Baptiste","POR","2013","2343","882","0.7664","0.7888","-19.7503","-2.2393","28.0733","14.6922","0.0988"
"Erick Torres","CHV","2013","1452","230","0.7522","0.8383","-19.8175","-8.6163","13.2958","-1.9215","0.0526"
"Jaime Penedo","LAG","2014","2808","837","0.6045","0.6282","-19.8247","-2.3685","42.2431","36.3234","0.1821"
"Kenny Cooper","FCD","2013","1866","224","0.7143","0.8028","-19.8268","-8.8512","14.7612","-0.3363","0.0234"
"Fabian Castillo","FCD","2016","1850","224","0.7098","0.7984","-19.8312","-8.8532","16.9405","5.5852","0.0359"
"Matt Polster","CHI","2016","2254","952","0.8183","0.8391","-19.8498","-2.0851","22.8683","5.5715","0.1044"
"Nani","ORL","2019","2495","749","0.7997","0.8262","-19.8532","-2.6506","18.9678","5.2181","0.0708"
"Danny Cruz","PHI","2013","2246","418","0.7919","0.8394","-19.8534","-4.7496","15.6869","0.9981","0.0403"
"Ricardo Clark","HOU","2015","2750","722","0.7881","0.8156","-19.8569","-2.7503","18.732","6.4719","0.0749"
"Marco Pappa","SEA","2014","2025","941","0.8013","0.8224","-19.8956","-2.1143","19.1779","5.903","0.0779"
"Joao Plata","RSL","2018","1864","578","0.8149","0.8493","-19.9019","-3.4432","22.6276","3.9534","0.0542"
"C.J. Sapong","PHI","2016","2712","330","0.703","0.7635","-19.9504","-6.0456","14.9499","2.193","0.0388"
"Nicolás Mezquida","VAN","2017","766","137","0.6569","0.8028","-19.9782","-14.5826","18.0858","4.7796","0.0244"
"Marc Rzatkowski","NYRB","2018","1643","498","0.7369","0.7772","-20.0212","-4.0203","18.2839","9.127","0.0666"
"Will Johnson","TOR","2016","1790","785","0.8242","0.8497","-20.0457","-2.5536","21.0016","2.9704","0.0875"
"Dániel Sallói","SKC","2018","2505","265","0.7849","0.8607","-20.0895","-7.5809","16.7609","-0.6605","0.0253"
"Gyasi Zardes","LAG","2016","1740","291","0.7113","0.7804","-20.1079","-6.9099","14.6019","2.5229","0.0512"
"Lee Nguyen","NER","2017","2706","679","0.7953","0.8249","-20.13","-2.9647","20.9895","5.9666","0.066"
"Fafa Picault","PHI","2018","2375","354","0.7458","0.8027","-20.1608","-5.6951","17.2528","0.3024","0.0399"
"Kyle Porter","DCU","2013","1708","361","0.723","0.7788","-20.1645","-5.5857","19.3289","4.9087","0.0411"
"Artur","CLB","2019","2697","1386","0.8543","0.8688","-20.1821","-1.4561","20.843","3.5419","0.1115"
"Jack McInerney","MTL","2014","1906","291","0.756","0.8257","-20.2647","-6.9638","16.9033","1.8613","0.0324"
"Luciano Acosta","DCU","2017","2566","785","0.7745","0.8004","-20.2815","-2.5836","19.6057","7.0289","0.0799"
"Patrick Mullins","DCU","2017","1142","147","0.6054","0.7435","-20.2965","-13.8071","16.9511","3.5744","0.0261"
"Sebastian Giovinco","TOR","2018","2593","422","0.7938","0.842","-20.309","-4.8126","20.0706","3.1927","0.0379"
"Dillon Powers","COL","2017","1033","380","0.7579","0.8115","-20.3684","-5.3601","20.9276","8.0539","0.076"
"Brian Mullan","COL","2013","1473","588","0.6871","0.7217","-20.3875","-3.4673","22.9913","13.9346","0.1077"
"Justin Meram","CLB","2013","869","232","0.6422","0.7303","-20.4305","-8.8063","19.8399","9.2347","0.0363"
"Mekeil Williams","COL","2017","1524","594","0.6902","0.7246","-20.4342","-3.4401","22.0216","8.8209","0.1112"
"Justin Meram","CLB","2014","1812","384","0.7656","0.8188","-20.4347","-5.3215","17.7568","5.5877","0.0353"
"Dom Dwyer","SKC","2016","3055","229","0.69","0.7794","-20.4927","-8.9488","13.9188","3.5956","0.026"
"Zach Loyd","FCD","2013","2313","975","0.7733","0.7944","-20.5177","-2.1044","22.9811","8.6538","0.1128"
"Sebastian Giovinco","TOR","2016","2593","343","0.7551","0.815","-20.5342","-5.9867","22.0738","7.476","0.0397"
"Warren Creavalle","HOU","2013","1764","679","0.8012","0.8314","-20.5461","-3.0259","20.5416","6.0815","0.073"
"Tony Tchani","VAN","2017","2248","773","0.8047","0.8312","-20.5537","-2.659","20.884","5.4129","0.0878"
"Lamar Neagle","DCU","2016","2158","447","0.6935","0.7396","-20.6084","-4.6104","16.2595","5.2831","0.0499"
"Benny Feilhaber","SKC","2014","2821","1247","0.8316","0.8481","-20.6135","-1.6531","22.361","5.6116","0.1007"
"Gyasi Zardes","LAG","2017","2144","370","0.7622","0.8181","-20.6789","-5.5889","16.3775","0.1722","0.0493"
